slice,mass (Msun),coupling,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),surface num_a (/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23,surface lum_nuc_neu (ergs/s),surface lum_non_nuc_neu (ergs/s),surface lum_plas_neu (ergs/s),surface lum_brem_neu (ergs/s),surface lum_phot_neu (ergs/s),surface lum_pair_neu (ergs/s),surface lum_reco_neu (ergs/s),surface lum_nuc_gamma (ergs/s),surface lum_grav_gamma (ergs/s),MESA surface lum_gamma (ergs/s)
751.0,12.0,-10.0,19341782.318993673,1322350.217963349,155.23683328497086,97439712.29480965,15245.829121921162,1.6117133922682782e+34,1.0383180952475248e+37,8718069967673.687,1.2366791482824348e+19,1.718028192825785e+49,2.5344933582523176e+51,1.8857114519483304e+23,0.0011445934434769055,0.0034767258316830566,0.001220892436074042,4.784774131134531e-05,1.0383010163579773e+37,1.7078889547522034e+32,1.0380542966343465e+28,3.206331093310267e+29,1.7045195502844633e+32,2.243733782839907e-09,5.926794476397101e+27,1.5263777400241142e+38,0.0,1.219604338898468e+38
752.0,12.0,-10.0,19341935.51741549,1322197.0195415318,153.1984218181774,97896017.28338446,15103.055279816474,1.6015883566003355e+34,1.0394361975671393e+37,11198793232573.201,1.5885756971442668e+19,1.7180359305242462e+49,2.5345435761740023e+51,2.426754878022114e+23,0.0011445940007703782,0.0034767291124351662,0.0012208920041320765,4.7850732377594074e-05,1.0394185354959865e+37,1.7662071152856002e+32,1.0885037687928479e+28,3.325405381816033e+29,1.7627118116431417e+32,3.959645247222952e-09,6.104788376122824e+27,1.5280327917862175e+38,0.0,1.2199383690264517e+38
753.0,12.0,-10.0,19342087.64220782,1322044.8947492018,152.12479232647436,98351612.9604593,14960.602022050783,1.5917644136629246e+34,1.0405117242760365e+37,14349546252112.527,2.035517574773167e+19,1.7180435668667042e+49,2.534593493760989e+51,3.115161079078057e+23,0.0011445946489677412,0.0034767329838936707,0.0012208915703723524,4.7853970513434914e-05,1.0404934613828788e+37,1.8262893157621412e+32,1.1409529994120674e+28,3.448007235667538e+29,1.8226643455285314e+32,6.94575436951053e-09,6.286769800033749e+27,1.5296263437018737e+38,0.0,1.2201486565556939e+38
754.0,12.0,-10.0,19342239.17577591,1321893.3611811101,151.53356809103857,98807780.13982566,14817.926277231532,1.5824257679341238e+34,1.0417614105086173e+37,18354440678669.96,2.603621460926963e+19,1.7180511289037866e+49,2.5346432770656903e+51,3.9922762262787054e+23,0.0011445954750329986,0.0034767375186969813,0.0012208911329726405,4.785748849466038e-05,1.0417425269681371e+37,1.888354048029853e+32,1.1956495769571452e+28,3.574607293578513e+29,1.8845951420016004e+32,1.2130421553225043e-08,6.473377697836643e+27,1.5314764892324713e+38,0.0,1.220232693746151e+38
755.0,12.0,-10.0,19342390.364241198,1321742.172715824,151.18846528540894,99265500.54126501,14674.759812726425,1.5731849916656964e+34,1.0427062729248931e+37,23448882997941.965,3.3262803305772626e+19,1.7180586296601657e+49,2.5346929920437095e+51,5.1102906979381557e+23,0.001144596331797175,0.0034767427964319366,0.0012208906909979102,4.7861317678604717e-05,1.042686746734453e+37,1.9526190440228145e+32,1.2527391297617453e+28,3.705532331921221e+29,1.9487215876397137e+32,2.1118595775678993e-08,6.665013820390596e+27,1.5328814543801058e+38,0.0,1.2201924162420664e+38
756.0,12.0,-10.0,19342541.321301263,1321591.215655759,150.95706006521561,99724857.95328948,14530.862502021331,1.564505943124374e+34,1.0435884835135195e+37,29923136812382.285,4.244668772364777e+19,1.7180660776187567e+49,2.534742672927605e+51,6.534806116846995e+23,0.001144597265916063,0.00347674890048935,0.001220890243660831,4.786548894396039e-05,1.0435682918380781e+37,2.019167544131777e+32,1.3123645399982472e+28,3.8409817710809464e+29,2.015126706944233e+32,3.665503194056331e-08,6.861896246304047e+27,1.5341956186571267e+38,0.0,1.2200429556246432e+38
757.0,12.0,-10.0,19342692.104838587,1321440.4321184345,150.78353732521433,100186236.05917905,14386.509355700377,1.5559460749232114e+34,1.0444534214186454e+37,38149689723082.64,5.411625046474608e+19,1.7180734763129262e+49,2.53479233783286e+51,8.348865687862465e+23,0.0011445983062086792,0.0034767559209786633,0.0012208897902302905,4.7870033996665516e-05,1.0444325394246358e+37,2.088199400956972e+32,1.3746777760433295e+28,3.981214197863367e+29,2.0840100758309252e+32,6.345827390544721e-08,7.064315057920247e+27,1.5354859501646455e+38,0.0,1.2197829325114461e+38
758.0,12.0,-10.0,19342842.748744182,1321289.7882128395,150.64390559340447,100649659.7864831,14241.253800745226,1.547772988490316e+34,1.0452902327068158e+37,48594083531631.984,6.893187374762473e+19,1.7180808293276695e+49,2.534841996500824e+51,1.0657427830334173e+24,0.0011445994634296532,0.003476763955153165,0.0012208893299617235,4.78749853892743e-05,1.0452686347412812e+37,2.1597965534499683e+32,1.4397940400479826e+28,4.126400032421946e+29,2.1554534497053455e+32,1.0958266531144503e-07,7.272430819665885e+27,1.5367368428585172e+38,0.0,1.2194106908454681e+38
759.0,12.0,-10.0,19342993.26047926,1321139.2764777616,150.5117350764188,101114739.90836677,14095.559050494177,1.5397609498884708e+34,1.0460464613715107e+37,61829945933848.93,8.770726222586711e+19,1.718088137861648e+49,2.53489164749442e+51,1.359220975730156e+24,0.0011446007276504453,0.0034767731059051833,0.0012208888621150495,4.7880375361333184e-05,1.0460241192776551e+37,2.2342093855505535e+32,1.5078274510765604e+28,4.2766653441942164e+29,2.2297070736378705e+32,1.8866564609202774e-07,7.486382338370798e+27,1.5378715526563483e+38,0.0,1.218930022216295e+38
760.0,12.0,-10.0,19343143.68480767,1320988.8521493524,150.42432840898428,101582553.54170345,13948.869334467085,1.5321227496952198e+34,1.046857853030801e+37,78629129600830.5,1.1153730743788849e+20,1.7180954059173888e+49,2.534941308144847e+51,1.7322203955826645e+24,0.001144602155018843,0.003476783488882606,0.001220888385627675,4.7886239125906585e-05,1.0468347443870513e+37,2.31086437497037e+32,1.5789584039848042e+28,4.4323600027816685e+29,2.3061970543268357e+32,3.242655874442747e-07,7.70648003551274e+27,1.539089294149164e+38,0.0,1.2183242289650845e+38
761.0,12.0,-10.0,19343294.003008887,1320838.5339481346,150.3182012175512,102052428.21066272,13801.492673789144,1.5247644527833199e+34,1.0475741908807722e+37,99904102979465.53,1.4171636777484336e+20,1.7181026339638528e+49,2.5349909677162803e+51,2.20580928136959e+24,0.0011446037172665833,0.003476795222137985,0.00122088789956198,4.789260836515474e-05,1.0475502828724851e+37,2.3908008287146148e+32,1.6532745782365078e+28,4.593536472128265e+29,2.385962637287076e+32,5.559246413197798e-07,7.932749758492865e+27,1.5401701473758326e+38,0.0,1.2176088732040747e+38
762.0,12.0,-10.0,19343444.181250155,1320688.3557068668,150.1782412665633,102524572.53230548,13652.956669009607,1.517601201870446e+34,1.0482488917484279e+37,126835897418975.4,1.7991976455035467e+20,1.7181098213550398e+49,2.5350406130040996e+51,2.806506757202939e+24,0.0011446054324800688,0.0034768084296667697,0.001220887402822598,4.789951260508866e-05,1.048224156825198e+37,2.4734923229912455e+32,1.7309294766953928e+28,4.7604350151113676e+29,2.4684771408600056e+32,9.509274782030208e-07,8.165416845797022e+27,1.5411925150583756e+38,0.0,1.216773479061217e+38
763.0,12.0,-10.0,19343594.22873131,1320538.30822571,150.0474811592052,102998354.50754951,13503.613684996028,1.510889730416174e+34,1.0490493543021978e+37,160847534680622.8,2.281660882852958e+20,1.7181169707301752e+49,2.5350902529428623e+51,3.567620782859505e+24,0.0011446073830798053,0.0034768232424256373,0.0012208868938878574,4.7906979281869976e-05,1.0490237648015007e+37,2.5589500697105532e+32,1.8120286481651583e+28,4.933145118175461e+29,2.5537516758438544e+32,1.621728587158296e-06,8.404588370710021e+27,1.5424020782504128e+38,0.0,1.2157817806276497e+38
764.0,12.0,-10.0,19343744.178807035,1320388.3581499867,149.95007572340867,103474373.00045268,13353.494812923072,1.504159325943943e+34,1.0495998490232306e+37,203808323872510.62,2.8910699881292926e+20,1.7181240836372843e+49,2.5351398866890946e+51,4.5313947998379586e+24,0.0011446094714530819,0.0034768398031592303,0.0012208863710350148,4.791503304756601e-05,1.0495733815527982e+37,2.646747043236294e+32,1.8967212730058483e+28,5.111887420214862e+29,2.6413589801948232e+32,2.759392768654402e-06,8.650349395560489e+27,1.5432483980221425e+38,0.0,1.2146846706952178e+38
765.0,12.0,-10.0,19343894.06264564,1320238.4743113816,149.88383860531977,103952726.06499185,13202.333598984744,1.497890783390015e+34,1.0501245436508383e+37,258029212869428.44,3.660206311563931e+20,1.718131163772674e+49,2.5351895233116547e+51,5.751030958819399e+24,0.001144611754033192,0.0034768582600411446,0.0012208858320850117,4.792369197415662e-05,1.0500971581370603e+37,2.7385513777994623e+32,1.9852145158160635e+28,5.2969948170899816e+29,2.732966830496957e+32,4.684919422361851e-06,8.903103383379065e+27,1.5440601154215563e+38,0.0,1.213459201669862e+38
766.0,12.0,-10.0,19344043.858290836,1320088.6786661856,149.79564519692687,104433279.12944312,13050.265218956214,1.4917630972676207e+34,1.050638495792199e+37,326364276405648.7,4.629555588240464e+20,1.7181382107951128e+49,2.5352391550063143e+51,7.29276126655661e+24,0.00114461427009625,0.003476878757930845,0.0012208852746233298,4.793296111875119e-05,1.0506101599699899e+37,2.833582220908152e+32,2.0776518583519723e+28,5.4886383278565335e+29,2.8277941876460386e+32,7.935613577328129e-06,9.162974842387082e+27,1.5448596593252306e+38,0.0,1.2120997297514045e+38
767.0,12.0,-10.0,19344193.561663587,1319938.9752934352,149.70337275005107,104914325.19756131,12896.983758049868,1.4858785409518384e+34,1.0509355396882801e+37,412032034973368.3,5.8447733037856234e+20,1.7181452256954057e+49,2.5352887701519814e+51,9.237983277100284e+24,0.0011446169704664292,0.0034769014356069725,0.0012208846958224068,4.79428298001487e-05,1.0509062355861139e+37,2.9304102166184185e+32,2.174056967697795e+28,5.686654723052575e+29,2.924411857710428e+32,1.3385279692448353e-05,9.429848816688071e+27,1.5453450482174782e+38,0.0,1.210602241027756e+38
768.0,12.0,-10.0,19344350.750204973,1319781.7867520489,157.1885413875536,105424080.37441374,12735.541753785146,1.480024670489667e+34,1.051356867669063e+37,526236116920893.8,7.46478561519094e+20,1.7181525623225048e+49,2.535340886940572e+51,1.1846587196249209e+25,0.001144620138849613,0.003476927844901817,0.0012208840599236223,4.795383703216217e-05,1.0513264932843962e+37,3.037438466682227e+32,2.280131986075457e+28,5.902695031913993e+29,3.0312105712947593e+32,2.3177025241573756e-05,9.7187156948923e+27,1.5460198696763405e+38,0.0,1.2088331886806641e+38
769.0,12.0,-10.0,19344515.79817343,1319616.7387835905,165.0479684569313,105962006.29774459,12564.003798817723,1.4741170383150313e+34,1.0517649949632636e+37,679378186832873.4,9.637142630989149e+20,1.7181602350320125e+49,2.5353956308114247e+51,1.538271854672069e+25,0.0011446238447364039,0.003476958627831965,0.0012208833555387127,4.7966048022288634e-05,1.0517334548808706e+37,3.1540082393073815e+32,2.3968600110425e+28,6.1382030009978876e+29,3.1475300374763947e+32,4.113901832738373e-05,1.0031282888241364e+28,1.546683890128618e+38,0.0,1.2067636673958583e+38
770.0,12.0,-10.0,19344672.79777077,1319459.7391862534,156.99959733690807,106494781.89821577,12399.304345897428,1.4687351722547036e+34,1.0521146980220291e+37,862065667296868.2,1.2228608386366227e+21,1.7181675069444475e+49,2.5354477224757365e+51,1.965092575264867e+25,0.001144627718985651,0.0034769908153356767,0.0012208826467648044,4.7978177031215466e-05,1.0520820253845787e+37,3.267263745041824e+32,2.5132081187124454e+28,6.370573980482047e+29,3.260538474549117e+32,7.083890274315489e-05,1.0337570035743931e+28,1.5472642745443383e+38,0.0,1.2047162845896091e+38
771.0,12.0,-10.0,19344824.57425898,1319307.9626980424,151.7764882120196,106994049.29935198,12238.7929548794,1.463739671709683e+34,1.0524120446046755e+37,1087146761145725.4,1.542143772207479e+21,1.7181745130221646e+49,2.5354980953713908e+51,2.4854470375781205e+25,0.0011446317955089217,0.0034770248054114845,0.0012208819192320317,4.799029567483337e-05,1.0523782201456151e+37,3.3824459060352784e+32,2.6309398826524324e+28,6.603772248989402e+29,3.375472613798001e+32,0.00011941626194954198,1.064260000347695e+28,1.5477710101688586e+38,0.0,1.2026257921258478e+38
772.0,12.0,-10.0,19344973.828854073,1319158.708102949,149.25459509367326,107486595.61206779,12079.575444720338,1.459040548103952e+34,1.052431957695421e+37,1363319629760831.5,1.9339016144868538e+21,1.7181813805697771e+49,2.5355476322165995e+51,3.127146987635794e+25,0.0011446361100999256,0.0034770611190619648,0.0012208811572553611,4.8002494313652604e-05,1.0523969751331002e+37,3.498256232082925e+32,2.7518466030606497e+28,6.84115324171262e+29,3.491030384656869e+32,0.00019908312179358218,1.0950952402881285e+28,1.5478733324044935e+38,0.0,1.2004489369204614e+38
773.0,12.0,-10.0,19345130.54617892,1319001.9907781035,156.71732484835695,108006505.87767121,11911.356663562345,1.4542742098149096e+34,1.0525492495521788e+37,1726471831416236.8,2.4490417281878857e+21,1.7181885679383942e+49,2.5355996517009108e+51,3.980410380168066e+25,0.0011446409600466127,0.003477102538898411,0.0012208802997481694,4.801550139727979e-05,1.0525129932117534e+37,3.625634042539349e+32,2.8846929209282628e+28,7.099755759359074e+29,3.6181329725590794e+32,0.00033995305935173174,1.1284492882064949e+28,1.5481267616957162e+38,0.0,1.1979205183176996e+38
774.0,12.0,-10.0,19345295.09937001,1318837.4375870116,164.55319109077482,108554798.9237698,11732.848459864103,1.4496517001878594e+34,1.0527296139569701e+37,2207767770480603.0,3.131771568853227e+21,1.7181960906876244e+49,2.535654281519177e+51,5.126098223235456e+25,0.0011446464012386645,0.003477149741674711,0.0012208793298039869,4.80292528523013e-05,1.0526919625604558e+37,3.7651396514231014e+32,3.030838594190175e+28,7.38165233810638e+29,3.7573384614134236e+32,0.0005946965871829375,1.1645381215711028e+28,1.5484800430889055e+38,0.0,1.195009653982989e+38
775.0,12.0,-10.0,19345452.003778037,1318680.5331789851,156.90440802660632,109079624.69728142,11560.51246582584,1.4452792919908839e+34,1.0528921471669861e+37,2785415523862759.0,3.9511787705718963e+21,1.7182032421281592e+49,2.5357063800694137e+51,6.504360099262812e+25,0.0011446518767629832,0.00347719817001488,0.0012208783369800139,4.8042345021788055e-05,1.0528531385741498e+37,3.900859283638161e+32,3.1768296955416107e+28,7.660658512309146e+29,3.892760942468245e+32,0.0010107134339730987,1.199996880579954e+28,1.5488053412989092e+38,0.0,1.1920986221314208e+38
776.0,12.0,-10.0,19345605.282131087,1318527.2548259348,153.27835305023683,109595017.71305384,11390.51481517737,1.4411536326917562e+34,1.0530450132791824e+37,3490002803982189.5,4.950652737516031e+21,1.718210208356617e+49,2.5357572820133324e+51,8.191352818133338e+25,0.0011446574734993466,0.003477248757630795,0.0012208772991080432,4.8055037907774453e-05,1.0530046177739487e+37,4.039550523369937e+32,3.326109095405807e+28,7.943478709720931e+29,4.031150865994226e+32,0.001693473433675098,1.2356775644930447e+28,1.5491154177443166e+38,0.0,1.1890922011832817e+38
777.0,12.0,-10.0,19345756.802131366,1318375.7348256558,151.52000027846978,110106132.51836604,11220.699729797047,1.4372363863696492e+34,1.053127514553204e+37,4353465495964094.0,6.17549528919697e+21,1.7182170759531556e+49,2.5358076039710987e+51,1.02715843551252e+26,0.0011446631986006572,0.003477301938902718,0.001220876205168422,4.806743239061185e-05,1.0530857004716378e+37,4.18140815662214e+32,3.4802407837175126e+28,8.232958299586657e+29,4.1726999798105074e+32,0.002812310631147905,1.271944336824855e+28,1.5493211161280283e+38,0.0,1.185943467703821e+38
778.0,12.0,-10.0,19345907.48836299,1318225.0485940315,150.68623162500532,110616466.42239721,11050.12336536976,1.433392345164437e+34,1.0532729864344948e+37,5415700254552325.0,7.682300787888582e+21,1.7182238874923496e+49,2.5358576559352616e+51,1.2845147320744465e+26,0.001144669110298551,0.0034773579095948876,0.0012208750496503745,4.807956878915721e-05,1.0532297093231157e+37,4.327711137906957e+32,3.6403994151672073e+28,8.531216933760607e+29,4.3186849756315104e+32,0.004645533102337544,1.309054001715499e+28,1.549617409637989e+38,0.0,1.1826225532262133e+38
779.0,12.0,-10.0,19346057.83948984,1318074.6974671818,150.3511268517091,111127534.3555071,10877.915600313481,1.4297225816737338e+34,1.0531849403563042e+37,6724004449543524.0,9.538161687784277e+21,1.7182306664835632e+49,2.535907592416285e+51,1.6033315967395907e+26,0.0011446751184813176,0.003477416736218331,0.0012208738303187015,4.809146474980654e-05,1.053140152399882e+37,4.478795642215079e+32,3.8072635318153113e+28,8.839332114144666e+29,4.469440871567299e+32,0.007644600220631615,1.347121804518201e+28,1.5495689881600085e+38,0.0,1.1791264964860806e+38
780.0,12.0,-10.0,19346208.083537027,1317924.4534199946,150.24404718570102,111640315.90274625,10703.654659178392,1.4260569364491577e+34,1.053102290774322e+37,8336602515667823.0,1.1825670746935182e+22,1.7182374232786174e+49,2.535957489416665e+51,1.9983278497499298e+26,0.0011446812692742793,0.0034774783840498037,0.0012208725472932086,4.810312728023352e-05,1.0530559517487224e+37,4.6339025599627794e+32,3.981430684376706e+28,9.158256151110155e+29,4.624207535528042e+32,0.012544055999598229,1.3862521518326123e+28,1.5495252064413046e+38,0.0,1.1754512673750965e+38
781.0,12.0,-10.0,19346365.839786574,1317766.6971704476,157.75624954498608,112180747.05421706,10518.824825276139,1.4222918301480158e+34,1.0528807122720742e+37,1.0433608753904808e+16,1.4800324424024063e+22,1.7182444991820165e+49,2.536009870243531e+51,2.5173999985292384e+26,0.001144687846880257,0.0034775461146615157,0.0012208711320505633,4.81151265344086e-05,1.0528326609000818e+37,4.805137199234948e+32,4.172561828162221e+28,9.505257210888318e+29,4.795071833196837e+32,0.021038041827978433,1.4285264441176136e+28,1.5492772824781125e+38,0.0,1.171330957527336e+38
782.0,12.0,-10.0,19346531.483848594,1317601.0531084277,165.64406202223537,112746542.80887397,10322.78248033754,1.4183651837125675e+34,1.0525456505035715e+37,1.3172996390687336e+16,1.8686211532103363e+22,1.718251908368762e+49,2.5360648526089475e+51,3.205524547651129e+26,0.0011446948793575142,0.003477620340579342,0.0012208695752378494,4.812746403707717e-05,1.0524957612502174e+37,4.988925335404414e+32,4.3827457483428e+28,9.88344739865377e+29,4.978456187103117e+32,0.035880800838899406,1.4742632781281483e+28,1.5488617678479253e+38,0.0,1.1667384022624717e+38
783.0,12.0,-10.0,19346689.653125685,1317442.883831337,158.1692770934865,113292770.28972317,10132.561260919256,1.414494141490576e+34,1.0522116366747466e+37,1.6459282122808098e+16,2.3347886713974234e+22,1.7182589639027727e+49,2.5361173372023525e+51,4.026517872418198e+26,0.001144701721312066,0.0034776938458973327,0.0012208680283788255,4.813901562216842e-05,1.0521599108865076e+37,5.172578823910875e+32,4.593126155538933e+28,1.0258623036176689e+30,5.161708958866043e+32,0.059916028406999076,1.5192939310400262e+28,1.548438481861708e+38,0.0,1.1621610550143057e+38
784.0,12.0,-10.0,19346844.28231895,1317288.254638072,154.62919326617728,113839106.33717546,9944.309733392578,1.4108250849538168e+34,1.0519055299033597e+37,2.0478717953357252e+16,2.904955290606814e+22,1.7182658436308023e+49,2.5361686321788583e+51,5.025139256587011e+26,0.0011447085872416357,0.0034777679848097677,0.0012208664656316183,4.815016398810359e-05,1.0518519480134636e+37,5.358188989608302e+32,4.808212616821611e+28,1.0638508518886522e+30,5.346913200431468e+32,0.09958786222309471,1.5645939626878096e+28,1.5480484741534347e+38,0.0,1.1575542902286127e+38
785.0,12.0,-10.0,19346996.254402198,1317136.282554824,151.9720832444377,114361139.52671531,9756.48769477754,1.4068987320529383e+34,1.0514329886783615e+37,2.5203835624579804e+16,3.5752245725521443e+22,1.7182725863218718e+49,2.536219023068134e+51,6.23305616994263e+26,0.0011447153763003383,0.0034778429530891402,0.0012208648812922721,4.816093499444374e-05,1.0513775049483202e+37,5.5483730041272745e+32,5.02951805804251e+28,1.1026326762111776e+30,5.536682677853867e+32,0.16087990091422577,1.6104770549867787e+28,1.5474090951107492e+38,0.0,1.1526711817302007e+38
786.0,12.0,-10.0,19347155.825089604,1316976.7118674181,159.5706874066596,114919358.17680049,9557.632111953959,1.4030294270824607e+34,1.0510118789025084e+37,3.1455746146106244e+16,4.462073084615921e+22,1.7182796466762962e+49,2.5362719123106983e+51,7.815978895513803e+26,0.0011447226446475998,0.003477923777321912,0.0012208631682714933,4.817204152811159e-05,1.050954342202704e+37,5.753669980438125e+32,5.272222134690774e+28,1.1448211529127095e+30,5.741528542519126e+32,0.26750116504377003,1.6600417639482832e+28,1.5468438033200487e+38,0.0,1.1472492635829247e+38
787.0,12.0,-10.0,19347323.37431138,1316809.1626456417,167.54922177699257,115508043.73999977,9344.64544664751,1.3986058488141865e+34,1.0504767063877526e+37,3.965751521187827e+16,5.6255137108414414e+22,1.7182870366749963e+49,2.5363274177377728e+51,9.911415476984119e+26,0.001144730382652714,0.0034780107551642503,0.001220861320257639,4.818350985170272e-05,1.0504169157879832e+37,5.97905997694766e+32,5.5391631184689825e+28,1.1908078509192211e+30,5.9664266157900085e+32,0.45483199026318244,1.7136633660627296e+28,1.5461083366619271e+38,0.0,1.1411274000389547e+38
788.0,12.0,-10.0,19347482.41436325,1316650.1225937717,159.04005187194215,116070832.36462213,9140.605785677437,1.3941646594348779e+34,1.0496689192534916e+37,4.938265402353434e+16,7.005047991608002e+22,1.7182940290898273e+49,2.536380063746757e+51,1.2388196107238088e+27,0.0011447377900127703,0.0034780950083283663,0.0012208595271496593,4.819425755251408e-05,1.0496069071693591e+37,6.201208413246965e+32,5.804636149618859e+28,1.2361258560881787e+30,6.1880900781380075e+32,0.7517053533486144,1.7661293310220194e+28,1.5449638775971137e+38,0.0,1.1351087061614429e+38
789.0,12.0,-10.0,19347637.30474132,1316495.2322157025,154.89037806714646,116620832.88630413,8937.938588982319,1.3896279434463238e+34,1.0490018416150595e+37,6.108413734642114e+16,8.664931484519469e+22,1.7183008168983894e+49,2.536431303531592e+51,1.5371925906644177e+27,0.0011447450944875018,0.0034781785378888547,0.0012208577464327972,4.820459787295893e-05,1.0489375795944328e+37,6.426202062669527e+32,6.075340633763197e+28,1.281959576785082e+30,6.4125930535085915e+32,1.2225294757919738,1.8187932972316872e+28,1.544021260841916e+38,0.0,1.1288904459314834e+38
790.0,12.0,-10.0,19347790.130052947,1316342.4069040753,152.82531162873883,117166091.67032088,8735.812174860348,1.384923651762015e+34,1.0482558733160167e+37,7.528408292514998e+16,1.0679227844731546e+23,1.7183074915365822e+49,2.5364818242132125e+51,1.9000241551102074e+27,0.0011447523791773728,0.003478262259798368,0.0012208559588810593,4.821468796664042e-05,1.0481893271262518e+37,6.654618976488905e+32,6.354479430015289e+28,1.3288290325470484e+30,6.640508011404146e+32,1.9711769547316629,1.8722681627159388e+28,1.5429589742550295e+38,0.0,1.1224208649709783e+38
791.0,12.0,-10.0,19347941.98146987,1316190.5554871522,151.85141692219682,117709681.52525444,8532.482413784166,1.380190161323685e+34,1.047979575612316e+37,9.25605549553938e+16,1.3129936865754503e+23,1.7183141009722962e+49,2.5365320097153892e+51,2.3432768711254307e+27,0.0011447598239484127,0.003478346611112314,0.001220854154833234,4.8224610472554484e-05,1.0479106539418372e+37,6.892167047874854e+32,6.6438731346527615e+28,1.3770125363973005e+30,6.87753984915644e+32,3.1599488109875344,1.9268604097839615e+28,1.5425821691022516e+38,0.0,1.1155699755717596e+38
792.0,12.0,-10.0,19348092.737470068,1316039.7994869538,150.7560002004144,118252957.55475762,8328.329553286963,1.3752766240419832e+34,1.0468154528508604e+37,1.1356227292068544e+17,1.610908096325424e+23,1.7183206393691144e+49,2.5365817778471704e+51,2.8831793103453384e+27,0.0011447671225020021,0.00347843141169006,0.0012208523395853777,4.823438602209624e-05,1.0467441131259605e+37,7.133972489997342e+32,6.944202032940497e+28,1.4266061746582648e+30,7.11881374182314e+32,5.04272411473262,1.982662243305988e+28,1.5409002727607858e+38,0.0,1.1084075057905816e+38
793.0,12.0,-10.0,19348241.03575336,1315891.5012036636,148.29828328794562,118789615.13589439,8125.105871820301,1.370399883681751e+34,1.0458374371604665e+37,1.3877286860430907e+17,1.968526446640589e+23,1.7183270483657508e+49,2.5366306888891e+51,3.5321831950601776e+27,0.0011447744057098282,0.003478515775243133,0.0012208505316176834,4.8243922050851726e-05,1.045763617382405e+37,7.381977806150216e+32,7.252547222231748e+28,1.477132569433509e+30,7.36627731340828e+32,7.968952865993957,2.039123253808874e+28,1.5394877110516797e+38,0.0,1.1008138433901178e+38
794.0,12.0,-10.0,19348385.514604148,1315747.0223528743,144.478850792324,119314687.09455529,7925.293260920694,1.3655475927723048e+34,1.0446046381223519e+37,1.685700505871693e+17,2.3912066243911377e+23,1.718333270189817e+49,2.536678284053939e+51,4.3002363945043055e+27,0.001144781514938535,0.0034785987863696116,0.0012208487508257228,4.825314107944475e-05,1.0445283178896761e+37,7.632023267578698e+32,7.565692383830371e+28,1.528042246125999e+30,7.615776712674869e+32,12.420932278934941,2.0956320418200726e+28,1.5376987170710882e+38,0.0,1.0929715252122837e+38
795.0,12.0,-10.0,19348525.636366032,1315606.9005909897,140.12176188723421,119826652.07363725,7730.188838610251,1.3606826158180359e+34,1.0436163372743572e+37,2.034565123723929e+17,2.8860794575653626e+23,1.7183392828828552e+49,2.5367244002063213e+51,5.199286284066748e+27,0.0011447885579262,0.0034786800094489044,0.0012208470066144164,4.8262019320742935e-05,1.0435375175096011e+37,7.881976475603088e+32,7.882207743515141e+28,1.579117019545959e+30,7.865181888995501e+32,19.076925952892505,2.1519563777787993e+28,1.5362658280697089e+38,0.0,1.0848367970791372e+38
796.0,12.0,-10.0,19348661.38261327,1315471.1543437503,135.74624723800693,120324802.46858317,7539.248661505799,1.35645161078038e+34,1.0426213867186791e+37,2.439603868535827e+17,3.460636638010915e+23,1.7183450897079461e+49,2.5367690337190892e+51,6.243654755706738e+27,0.001144795498148169,0.0034787593151303408,0.001220845301877606,4.827056300640502e-05,1.0425400418885392e+37,8.134483013995294e+32,8.201130964538094e+28,1.6302034324458825e+30,8.117140072910731e+32,28.863041024533572,2.207936636637234e+28,1.5348214688138725e+38,0.0,1.0763902965220738e+38
797.0,12.0,-10.0,19348792.77963424,1315339.7573227808,131.3970209659225,120809150.27468258,7352.841623030876,1.3521110896730018e+34,1.0415533936280347e+37,2.906576241552367e+17,4.123048156471829e+23,1.718350692499957e+49,2.5368121929467404e+51,7.448063348313872e+27,0.0011448023052434734,0.003478836617844714,0.0012208436385945506,4.8278780055523025e-05,1.0414695494986574e+37,8.384412937730863e+32,8.521869773932345e+28,1.6812190674807407e+30,8.366522210309222e+32,43.03260080360383,2.2634976944562336e+28,1.5332684021000794e+38,0.0,1.0675993598898155e+38
798.0,12.0,-10.0,19348919.85396603,1315212.6829909906,127.0743317905584,121276468.76721299,7170.714959458711,1.3479178195891067e+34,1.0402405128980761e+37,3.43579886617205e+17,4.873763150837841e+23,1.7183560941675656e+49,2.5368538797128176e+51,8.824930926975729e+27,0.0011448089030904993,0.003478911869797523,0.001220842018537415,4.828668841122401e-05,1.0401541673286649e+37,8.634556941115049e+32,8.843897277837639e+28,1.7320552375764913e+30,8.616120144499842e+32,63.06757106800317,2.318545116667952e+28,1.5313544787564048e+38,0.0,1.0585823277521392e+38
