slice,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
1.0,1e-05,9577638.739384428,1e-05,501468.6866609163,4177.290364151245,7497085658729434.0,0.0,0.0,0.0025160005251709974,0.006102550859362312,0.0013255474742222603,0.0
100.0,1000.0,9576638.739394428,4.84168026731196,813125.6012187123,4459.720962510002,2.1812517301451203e+19,0.0,0.0,0.0025160005251709974,0.006102550859362312,0.0013255474742222603,0.0
101.0,1005.8100163207744,9576632.929378107,5.810016320774351,814240.5330546756,4102.734115009459,3.934885495566398e+18,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785184,1.0000000000000004e-99
102.0,1011.9105334575873,9576626.82886097,6.100517136813069,815622.3190343176,4100.200331785219,4.028712455879859e+18,0.0,0.0,0.002488995312584066,0.006083494621983942,0.0012321516160785184,7.62985161637015e-100
103.0,1018.3160764512411,9576620.423317976,6.405542993653723,816856.4584405934,4099.480072436796,4.124732765816113e+18,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785182,1.0861428541908689e-99
104.0,1025.0418965945776,9576613.697497834,6.725820143336409,818154.0737385715,4099.567510949522,4.2273160603456916e+18,0.0,0.0,0.0024889953125840658,0.006083494621983939,0.0012321516160785184,1.0861428541908682e-99
105.0,1032.1040077450807,9576606.635386683,7.06211115050323,819519.8966744933,4100.140261181717,4.33764482197437e+18,0.0,0.0,0.0024889953125840658,0.006083494621983939,0.0012321516160785184,1.0861428541908695e-99
106.0,1039.519224453109,9576599.220169974,7.4152167080283915,820957.9081045032,4100.7400350428925,4.4565711619949737e+18,0.0,0.0,0.0024889953125840658,0.006083494621983939,0.0012321516160785184,1.0861428541908697e-99
107.0,1047.305201996539,9576591.434192432,7.785977543429811,822471.9230064251,4101.3684989605135,4.584939018517589e+18,0.0,0.0,0.0024889953125840658,0.006083494621983939,0.0012321516160785184,1.0861428541908695e-99
108.0,1055.4804784171404,9576583.258916011,8.175276420601303,824066.4411553388,4102.026931365063,4.723712041808555e+18,0.0,0.0,0.0024889953125840658,0.006083494621983939,0.0012321516160785184,1.0861428541908693e-99
109.0,1064.0645186587717,9576574.67487577,8.584040241631369,825745.7578784486,4102.71672319711,4.873939170927513e+18,0.0,0.0,0.0024889953125840658,0.006083494621983939,0.0012321516160785184,1.0861428541908697e-99
110.0,1073.0777609124848,9576565.661633516,9.013242253712939,827514.9340134228,4103.439310109394,5.036836525894681e+18,0.0,0.0,0.0024889953125840658,0.006083494621983939,0.0012321516160785184,1.0861428541908695e-99
111.0,1082.5416652788833,9576556.19772915,9.463904366398586,829378.8900640018,4104.196152921889,5.213744571136336e+18,0.0,0.0,0.0024889953125840658,0.006083494621983939,0.0012321516160785184,1.0861428541908695e-99
112.0,1092.4787648636018,9576546.260629565,9.937099584718515,831343.289933168,4104.988819571222,5.406213318385905e+18,0.0,0.0,0.0024889953125840658,0.006083494621983939,0.0012321516160785184,1.0861428541908695e-99
113.0,1102.912719427556,9576535.826675002,10.433954563954442,833413.8624661255,4105.818901229444,5.615979279353624e+18,0.0,0.0,0.0024889953125840658,0.006083494621983939,0.0012321516160785184,1.0861428541908697e-99
