slice,mass (Msun),coupling,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
1.0,12.0,-8.5,1e-05,20667617.559508055,1e-05,639726.0835146102,4315.804265706676,4.629548288052521e+17,0.0,0.0,1.4599743481202432e+20,0.0,0.0,0.002516000525170997,0.006102550859362312,0.00132554747422226,0.0
93.0,12.0,-8.5,1000.0,20666617.559518054,36.9593520767294,817603.6208952116,4472.397570245443,2.4873654492733936e+19,0.0,0.0,2.8991491301239462e+28,0.0,0.0,0.002516000525170998,0.006102550859362312,0.0013255474742222605,0.0
94.0,12.0,-8.5,1044.3512224920753,20666573.20829556,44.35122249207528,821655.2877659095,4116.729358374975,1.784956554464343e+19,0.0,0.0,5.395696736814922e+28,0.0,0.0,0.002488995312584067,0.006083494621983942,0.0012321516160785184,1.0000000000000004e-99
95.0,12.0,-8.5,1090.9200061087543,20666526.639511947,46.56878361667904,826125.8299166708,4117.135824051838,2.0582741249162064e+19,0.0,0.0,8.41846403835093e+28,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785182,7.220479166932966e-100
96.0,12.0,-8.5,1139.8172289062672,20666477.74228915,48.897222797512995,830745.7504755991,4119.560067255454,2.307211848588661e+19,0.0,0.0,1.1976237355163085e+29,0.0,0.0,0.002488995312584067,0.006083494621983941,0.0012321516160785184,1.1867838866807207e-99
97.0,12.0,-8.5,1191.159312843656,20666426.40020521,51.34208393738865,835350.3938701292,4122.764381179462,2.591313875267404e+19,0.0,0.0,1.617189573602592e+29,0.0,0.0,0.002488995312584067,0.006083494621983941,0.0012321516160785184,1.1867838866807207e-99
98.0,12.0,-8.5,1245.068500977914,20666372.491017077,53.90918813425809,840163.8291699493,4126.149124352829,2.9188079479658947e+19,0.0,0.0,2.1134103210462354e+29,0.0,0.0,0.002488995312584067,0.006083494621983941,0.0012321516160785184,1.1867838866807207e-99
99.0,12.0,-8.5,1301.673148518885,20666315.886369534,56.604647540970994,845202.1600502088,4129.763936540082,3.2974740431200346e+19,0.0,0.0,2.702037190884663e+29,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,1.1867838866807203e-99
100.0,12.0,-8.5,1361.1080284369043,20666256.451489616,59.43487991801955,850480.7987037312,4133.629934486325,3.736547032702565e+19,0.0,0.0,3.402392539511405e+29,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,1.1867838866807203e-99
101.0,12.0,-8.5,1423.514652350825,20666194.044865705,62.40662391392053,856014.5162825998,4137.84012206616,4.247199338506841e+19,0.0,0.0,4.238264852837698e+29,0.0,0.0,0.002488995312584067,0.006083494621983941,0.0012321516160785184,1.1867838866807207e-99
102.0,12.0,-8.5,1489.0416074604416,20666128.517910592,65.52695510961655,861809.6362406315,4141.301973481389,4.842200824279207e+19,0.0,0.0,5.238885343210977e+29,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,1.1867838866807207e-99
103.0,12.0,-8.5,1557.8449103255389,20666059.714607727,68.8033028650974,867877.0043751016,4144.714806375235,5.537271296783839e+19,0.0,0.0,6.440351925753972e+29,0.0,0.0,0.002488995312584066,0.006083494621983939,0.0012321516160785182,1.1867838866807207e-99
104.0,12.0,-8.5,1630.0883783338911,20665987.47113972,72.24346800835225,874228.1681645529,4148.126216899143,6.351367644847221e+19,0.0,0.0,7.887364966693289e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.1867838866807209e-99
105.0,12.0,-8.5,1705.944019742661,20665911.61549831,75.85564140876988,880900.6933713153,4154.777407225896,7.311061136969321e+19,0.0,0.0,9.63630495408736e+29,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785182,1.1867838866807205e-99
106.0,12.0,-8.5,1785.5924432218694,20665831.967074834,79.64842347920838,887889.0878606177,4158.990542311643,8.442933505971133e+19,0.0,0.0,1.1756994814287922e+30,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,1.1867838866807209e-99
107.0,12.0,-8.5,1869.223287875038,20665748.336230177,83.6308446531688,895207.9437658784,4163.256528559558,9.781493758687712e+19,0.0,0.0,1.4336748681571524e+30,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785182,1.1867838866807207e-99
108.0,12.0,-8.5,1957.0356747608655,20665660.523843292,87.81238688582724,902874.0773301781,4167.71080046112,1.136970133013565e+20,0.0,0.0,1.74853048515059e+30,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,1.1867838866807207e-99
109.0,12.0,-8.5,2049.238680990984,20665568.32083706,92.2030062301186,910912.0736095972,4173.103106238536,1.3262265796192208e+20,0.0,0.0,2.134159245016906e+30,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,1.1867838866807207e-99
110.0,12.0,-8.5,2146.0518375326087,20665471.50768052,96.81315654162454,919329.8334775679,4177.432230244993,1.5522250199765995e+20,0.0,0.0,2.60806902002824e+30,0.0,0.0,0.0024889953125840658,0.006083494621983939,0.0012321516160785178,1.1867838866807203e-99
111.0,12.0,-8.5,2247.7056519013145,20665369.853866152,101.65381436870578,928149.0831910046,4182.111015701825,1.8908734712866554e+20,0.0,0.0,3.2142366698926664e+30,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,1.1867838866807205e-99
112.0,12.0,-8.5,2354.4421569884553,20665263.117361065,106.73650508714107,937409.8491665485,4188.711781763766,2.2033583931292978e+21,0.0,0.0,1.063083449738557e+31,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.1867838866807207e-99
113.0,12.0,-8.5,2466.515487329953,20665151.044030726,112.07333034149812,947115.6655774135,4193.5181350954845,5.192974666363189e+22,0.0,0.0,1.941684513749525e+32,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,1.1867838866807203e-99
114.0,12.0,-8.5,2584.192484188526,20665033.367033865,117.67699685857303,957286.8684193406,4198.121142789267,7.033048456878762e+22,0.0,0.0,4.5516922412996125e+32,0.0,0.0,0.0024889953125840658,0.006083494621983939,0.0012321516160785178,1.1867838866807203e-99
115.0,12.0,-8.5,2707.753330890028,20664909.806187164,123.5608467015017,967976.2175248442,4205.199208606781,8.87332641172709e+22,0.0,0.0,8.009285798056944e+32,0.0,0.0,0.002488995312584066,0.006083494621983939,0.0012321516160785182,1.1867838866807205e-99
116.0,12.0,-8.5,2837.492219926605,20664780.06729813,129.73888903657678,979185.5074159406,4210.046723677051,1.1189874385386708e+23,0.0,0.0,1.2587562035132927e+33,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.1867838866807207e-99
117.0,12.0,-8.5,2973.71805341501,20664643.84146464,136.2258334884056,990986.6771109077,4218.613030524639,1.4113122506296394e+23,0.0,0.0,1.8650584705002725e+33,0.0,0.0,0.002488995312584067,0.006083494621983942,0.0012321516160785184,1.1867838866807203e-99
118.0,12.0,-8.5,3116.755178577836,20664500.804339476,143.0371251628259,1003376.0079961866,4224.15252896178,1.779273265657179e+23,0.0,0.0,2.667656396494177e+33,0.0,0.0,0.002488995312584067,0.006083494621983941,0.0012321516160785184,1.1867838866807205e-99
119.0,12.0,-8.5,3266.944159998803,20664350.615358055,150.18898142096722,1016388.9373666137,4229.6897387063955,2.2412333501698534e+23,0.0,0.0,3.7291851323529795e+33,0.0,0.0,0.0024889953125840658,0.006083494621983939,0.0012321516160785178,1.18678388668072e-99
120.0,12.0,-8.5,3424.6425904908187,20664192.916927565,157.69843049201558,1030061.7512122272,4235.09724774052,2.8227748105511244e+23,0.0,0.0,5.133001207476476e+33,0.0,0.0,0.002488995312584067,0.006083494621983942,0.0012321516160785184,1.1867838866807205e-99
121.0,12.0,-8.5,3590.2259425074353,20664027.333575547,165.58335201661635,1044513.7708792934,4246.6607124370275,3.559830194123442e+23,0.0,0.0,6.991886363376329e+33,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785182,1.18678388668072e-99
122.0,12.0,-8.5,3764.0884621248824,20663853.47105593,173.86251961744716,1059725.7226693276,4252.933302794039,4.593893245225708e+23,0.0,0.0,9.51068514602823e+33,0.0,0.0,0.002488995312584066,0.006083494621983939,0.0012321516160785182,1.18678388668072e-99
123.0,12.0,-8.5,3946.6441077232016,20663670.915410332,182.55564559831953,1075741.3380485221,4258.467684423624,5.808009836312487e+23,0.0,0.0,1.2854399875700004e+34,0.0,0.0,0.0024889953125840658,0.006083494621983939,0.0012321516160785178,1.1867838866807199e-99
124.0,12.0,-8.5,4138.327535601437,20663479.23198245,191.6834278782355,1092634.7880530877,4265.081888875685,7.3471125557733e+23,0.0,0.0,1.7295676943739144e+34,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,1.1867838866807203e-99
125.0,12.0,-8.5,4339.595134873584,20663277.96438318,201.2675992721473,1110481.876080753,4271.992126645886,9.310661406375414e+23,0.0,0.0,2.320531668485277e+34,0.0,0.0,0.0024889953125840658,0.006083494621983939,0.0012321516160785178,1.1867838866807199e-99
126.0,12.0,-8.5,4550.926114109339,20663066.633403946,211.33097923575468,1129372.476972884,4279.632035459063,1.1832913829848663e+24,0.0,0.0,3.1091402056067313e+34,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,1.1867838866807203e-99
127.0,12.0,-8.5,4772.823642306882,20662844.735875748,221.8975281975424,1149381.6775635628,4286.31851963789,1.5099201016998745e+24,0.0,0.0,4.165746122525166e+34,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,1.1867838866807199e-99
128.0,12.0,-8.5,5005.816046914301,20662611.74347114,232.99240460741953,1170623.8008701915,4293.216856478875,1.9382430727724756e+24,0.0,0.0,5.589898997669064e+34,0.0,0.0,0.002488995312584067,0.006083494621983941,0.0012321516160785184,1.1867838866807199e-99
129.0,12.0,-8.5,5250.458071752092,20662367.1014463,244.64202483779053,1193297.6913224428,4305.227091671338,2.5042677545901416e+24,0.0,0.0,7.521949307341848e+34,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,1.1867838866807197e-99
130.0,12.0,-8.5,5507.332197831772,20662110.227320224,256.8741260796801,1217483.989979708,4312.933192882347,3.260836040944406e+24,0.0,0.0,1.0163481641377915e+35,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,1.1867838866807197e-99
131.0,12.0,-8.5,5757.825640163861,20661859.73387789,250.49344233208916,1241483.0575432233,4320.630047309445,4.2060233994930224e+24,0.0,0.0,1.3486055565570658e+35,0.0,0.0,0.002488995312584067,0.006083494621983941,0.0012321516160785184,1.1867838866807197e-99
132.0,12.0,-8.5,6007.208475646587,20661610.35104241,249.38283548272665,1265844.8353761316,4328.264630013587,5.41265846997883e+24,0.0,0.0,1.7742860900131123e+35,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,1.1867838866807195e-99
133.0,12.0,-8.5,6269.060452903451,20661348.49906515,261.851977256863,1292013.6636481073,4336.3064724455935,7.057460606556549e+24,0.0,0.0,2.3570745281036027e+35,0.0,0.0,0.002488995312584067,0.006083494621983941,0.0012321516160785184,1.1867838866807197e-99
134.0,12.0,-8.5,6544.005029023157,20661073.55448903,274.94457611970614,1320225.2123773254,4344.838869162688,9.347489281262102e+24,0.0,0.0,3.167562808675095e+35,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,1.1867838866807195e-99
135.0,12.0,-8.5,6810.327573128915,20660807.231944926,266.3225441057584,1348333.396900716,4353.243974853462,1.2319566859755393e+25,0.0,0.0,4.202252153231788e+35,0.0,0.0,0.002488995312584067,0.006083494621983941,0.0012321516160785184,1.1867838866807197e-99
136.0,12.0,-8.5,7073.653591765907,20660543.905926287,263.32601863699244,1376987.570417878,4361.597244467713,1.6272430458776532e+25,0.0,0.0,5.553555349560181e+35,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,1.1867838866807195e-99
137.0,12.0,-8.5,7336.375086646078,20660281.184431408,262.72149488017084,1406523.6892220995,4368.621505697206,2.161868554101647e+25,0.0,0.0,7.344703454722202e+35,0.0,0.0,0.002488995312584067,0.006083494621983942,0.0012321516160785184,1.1867838866807197e-99
138.0,12.0,-8.5,7612.2326562702565,20660005.326861784,275.85756962417935,1438754.429582667,4378.62231431249,2.9411465296450442e+25,0.0,0.0,9.903337500608961e+35,0.0,0.0,0.002488995312584067,0.006083494621983941,0.0012321516160785184,1.1867838866807199e-99
139.0,12.0,-8.5,7901.883104375645,20659715.676413678,289.65044810538836,1474082.37041337,4388.891782899036,4.111655751312352e+25,0.0,0.0,1.365909512725149e+36,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,1.1867838866807195e-99
140.0,12.0,-8.5,8178.610604044449,20659438.94891401,276.7274996688041,1509358.2073667473,4400.718397202824,5.731412117224839e+25,0.0,0.0,1.8660828804921684e+36,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.1867838866807197e-99
141.0,12.0,-8.5,8448.865469685123,20659168.694048367,270.2548656406746,1545385.4349921893,4412.645425108286,8.022965245189465e+25,0.0,0.0,2.549860748063366e+36,0.0,0.0,0.002488995312584067,0.006083494621983942,0.0012321516160785184,1.1867838866807197e-99
142.0,12.0,-8.5,8715.455408803055,20658902.10410925,266.5899391179299,1582567.0831226215,4426.543258335056,1.1312503836991694e+26,0.0,0.0,3.5009233443487825e+36,0.0,0.0,0.002488995312584067,0.006083494621983942,0.0012321516160785184,1.1867838866807199e-99
143.0,12.0,-8.5,8979.646917593478,20658637.91260046,264.19150879042417,1621088.0078686958,4442.126772894159,1.607632492113842e+26,0.0,0.0,4.8403293356890085e+36,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.1867838866807199e-99
144.0,12.0,-8.5,9242.039632342163,20658375.51988571,262.3927147486836,1661025.503654706,4460.69255750251,2.3013836325291846e+26,0.0,0.0,6.744682096270658e+36,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.1867838866807197e-99
145.0,12.0,-8.5,9502.992764546483,20658114.566753507,260.95313220432075,1702359.2553818251,4478.168365100146,3.313091661954495e+26,0.0,0.0,9.471163704569128e+36,0.0,0.0,0.002488995312584067,0.006083494621983941,0.0012321516160785184,1.1867838866807197e-99
146.0,12.0,-8.5,9762.836540512528,20657854.72297754,259.84377596604537,1745148.651523754,4503.134332674843,4.794905414567861e+26,0.0,0.0,1.3400316973563335e+37,0.0,0.0,0.002488995312584067,0.006083494621983941,0.0012321516160785184,1.1867838866807197e-99
