slice,mass (Msun),coupling,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
1.0,14.0,-9.0,1e-05,16249160.610393025,1e-05,589195.8521564496,4265.798517032437,1.1749384534645331e+17,0.0,0.0,3.705285906845752e+19,0.0,0.0,0.0025160005251709974,0.006102550859362312,0.0013255474742222603,0.0
93.0,14.0,-9.0,1000.0,16248160.610403026,49.62642283927328,799419.3563763102,4459.202872247288,1.7650453692552995e+19,0.0,0.0,2.7623293141596814e+28,0.0,0.0,0.0025160005251709974,0.006102550859362312,0.0013255474742222603,0.0
94.0,14.0,-9.0,1059.5517074071279,16248101.058695618,59.55170740712794,805907.1646739206,4105.65785740207,1.225173894485926e+19,0.0,0.0,5.063233631811259e+28,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785186,1.0000000000000002e-99
95.0,14.0,-9.0,1122.0810001846123,16248038.52940284,62.529292777484336,812949.6221095842,4107.613020918972,1.490329705411035e+19,0.0,0.0,8.002050213526506e+28,0.0,0.0,0.002488995312584067,0.006083494621983942,0.0012321516160785186,3.584361462852462e-100
96.0,14.0,-9.0,1187.7367576009708,16247972.873645425,65.65575741635857,820258.4372409759,4110.665251710999,1.7812774455857125e+19,0.0,0.0,1.1690220729387517e+29,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785184,1.0000622929223997e-99
97.0,14.0,-9.0,1256.6753028881474,16247903.935100138,68.9385452871765,827657.6225164554,4115.641129974079,2.1334674616775533e+19,0.0,0.0,1.6328477054149265e+29,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785184,9.919284023176617e-100
98.0,14.0,-9.0,1329.0607754396826,16247831.549627585,72.38547255153532,835430.1835374547,4121.29443685132,2.5615468927299138e+19,0.0,0.0,2.2175843772546727e+29,0.0,0.0,0.0024889953125840658,0.00608349462198394,0.0012321516160785184,1.0041935208606254e-99
99.0,14.0,-9.0,1405.0655216187947,16247755.544881407,76.00474617911208,843593.1442670003,4125.908916862676,3.0831588911987765e+19,0.0,0.0,2.9565823154165347e+29,0.0,0.0,0.0024889953125840658,0.00608349462198394,0.0012321516160785184,1.0041940326877204e-99
100.0,14.0,-9.0,1484.8705051068623,16247675.739897918,79.80498348806768,852169.1935092593,4130.2789520651395,3.719921364363393e+19,0.0,0.0,3.892786069802332e+29,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785186,1.004194032687721e-99
101.0,14.0,-9.0,1568.6657377693334,16247591.944665257,83.79523266247107,861177.9216826961,4134.548483893683,4.499893390011202e+19,0.0,0.0,5.081912803163951e+29,0.0,0.0,0.002488995312584067,0.006083494621983941,0.0012321516160785186,1.0041940326877182e-99
102.0,14.0,-9.0,1656.650732064928,16247503.95967096,87.98499429559463,870690.8425808682,4143.5401935313575,5.463376231305204e+19,0.0,0.0,6.597832954239656e+29,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785186,1.0041940326877212e-99
103.0,14.0,-9.0,1749.0349760753024,16247411.575426951,92.38424401037436,880695.829960111,4148.73286203426,6.653316930564342e+19,0.0,0.0,8.53622994879048e+29,0.0,0.0,0.0024889953125840675,0.006083494621983943,0.0012321516160785186,1.0041940326877194e-99
104.0,14.0,-9.0,1846.0384322861955,16247314.571970738,97.00345621089308,891220.9712326631,4153.864351228055,8.129928196673615e+19,0.0,0.0,1.1023257092417007e+30,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785188,1.0041940326877198e-99
105.0,14.0,-9.0,1947.8920613076332,16247212.718341717,101.85362902143774,902317.4304414648,4160.593614069127,1.0520627859537253e+20,0.0,0.0,1.4402541723569904e+30,0.0,0.0,0.002488995312584067,0.006083494621983942,0.0012321516160785182,8.869097199625127e-100
106.0,14.0,-9.0,2054.838371780143,16247105.772031246,106.94631047250964,914002.8295052622,4165.582603108487,1.507481673230762e+21,0.0,0.0,6.524475574361135e+30,0.0,0.0,0.0024889953125840666,0.006083494621983939,0.0012321516160785184,1.1444794681961216e-99
107.0,14.0,-9.0,2167.1319977762782,16246993.478405248,112.29362599613512,926353.2449414204,4173.628089462004,5.890471110802013e+21,0.0,0.0,2.7384352554825356e+31,0.0,0.0,0.002488995312584067,0.006083494621983942,0.0012321516160785182,1.1444794681961218e-99
