slice,mass (Msun),coupling,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
1.0,20.0,-10.0,1e-05,10137718.701667259,1e-05,521237.4603805087,4199.619137978376,1.4710470949862116e+16,0.0,0.0,4.639094118748517e+18,0.0,0.0,0.002516000525170997,0.006102550859362312,0.0013255474742222603,0.0
94.0,20.0,-10.0,1000.0,10136718.701677259,93.9532303922067,813211.7349396395,4461.668192214447,2.213395138619743e+19,0.0,0.0,6.558088540250114e+28,0.0,0.0,0.002516000525170998,0.006102550859362312,0.0013255474742222603,0.0
95.0,20.0,-10.0,1112.743876470648,10136605.957800789,112.74387647064805,833762.4535351875,4113.061960396415,1.0312987831691359e+21,0.0,0.0,3.7323543121560507e+30,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785186,1.0000000000000002e-99
96.0,20.0,-10.0,1231.1249467648283,10136487.576730493,118.38107029418045,856383.3871916978,4119.436662530449,1.6328122378128612e+21,0.0,0.0,9.828075797831168e+30,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785186,9.862886675528199e-100
97.0,20.0,-10.0,1355.425070573718,10136363.276606685,124.30012380888948,880717.6212678557,4128.504247039256,2.509248889813698e+21,0.0,0.0,1.9664152547588906e+31,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.052289084292864e-99
98.0,20.0,-10.0,1454.8651696208296,10136263.836507639,99.4400990471116,900892.0926834552,4135.282719739523,3.4619376730321883e+21,0.0,0.0,3.052059163358186e+31,0.0,0.0,0.002488995312584066,0.006083494621983942,0.0012321516160785184,8.158693280297519e-100
99.0,20.0,-10.0,1539.7643560668103,10136178.937321192,84.89918644598059,918694.4005007325,4141.1637003828855,4.510417052562422e+21,0.0,0.0,4.259669539644123e+31,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0549947825728985e-99
100.0,20.0,-10.0,1618.732595621149,10136099.969081638,78.96823955433857,935801.1202039421,4146.576030833244,5.740041065892444e+21,0.0,0.0,5.689136305541595e+31,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0549947825728985e-99
101.0,20.0,-10.0,1695.2975402206291,10136023.404137038,76.56494459948019,952950.6410994397,4151.775040643873,7.238220635003501e+21,0.0,0.0,7.43684238384575e+31,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0549947825728983e-99
102.0,20.0,-10.0,1771.0226634077217,10135947.679013852,75.72512318709244,970512.6554300786,4156.892247487044,9.109716235883626e+21,0.0,0.0,9.612304097738225e+31,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0549947825728985e-99
103.0,20.0,-10.0,1846.6030400776972,10135872.098637182,75.58037666997552,988673.4434858718,4160.298089990195,1.1485614156690315e+22,0.0,0.0,1.234990340048079e+32,0.0,0.0,0.0024889953125840675,0.006083494621983944,0.0012321516160785186,1.0549947825729084e-99
104.0,20.0,-10.0,1925.9624355811716,10135792.739241678,79.3593955034743,1008505.1542899762,4164.395858046957,1.472275267205098e+22,0.0,0.0,1.6034534169422264e+32,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0549947825729084e-99
105.0,20.0,-10.0,2009.2898008598197,10135709.4118764,83.32736527864802,1030253.2069859958,4169.49505034963,1.9263362861388884e+22,0.0,0.0,2.1096583376392588e+32,0.0,0.0,0.0024889953125840675,0.006083494621983942,0.0012321516160785188,1.0549947825729084e-99
106.0,20.0,-10.0,2089.089476694961,10135629.612200564,79.79967583514134,1052009.3590591708,4174.031824034892,2.51516572565759e+22,0.0,0.0,2.742615531688015e+32,0.0,0.0,0.0024889953125840675,0.006083494621983944,0.0012321516160785186,1.0549947825729084e-99
107.0,20.0,-10.0,2167.188867345989,10135551.512809914,78.09939065102772,1074260.850502599,4177.280376961,3.299409415226674e+22,0.0,0.0,3.555241060639451e+32,0.0,0.0,0.0024889953125840675,0.006083494621983944,0.0012321516160785186,1.0549947825729082e-99
108.0,20.0,-10.0,2244.3793365257116,10135474.322340732,77.19046917972283,1097289.8107981232,4181.881552670863,4.367209525667746e+22,0.0,0.0,4.618341545388915e+32,0.0,0.0,0.0024889953125840675,0.006083494621983942,0.0012321516160785188,1.0549947825729084e-99
109.0,20.0,-10.0,2320.982464754258,10135397.719212504,76.60312822854632,1121248.2005096707,4186.189009604879,5.8448922052904624e+22,0.0,0.0,6.03032503400069e+32,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0549947825729084e-99
110.0,20.0,-10.0,2397.0926456540105,10135321.609031605,76.11018089975241,1146227.9158558082,4190.159963992736,7.91831490542608e+22,0.0,0.0,7.930887422368766e+32,0.0,0.0,0.0024889953125840675,0.006083494621983944,0.0012321516160785186,1.0549947825729084e-99
111.0,20.0,-10.0,2472.708748505168,10135245.992928755,75.61610285115778,1172271.223547417,4192.994621653639,1.0861030820512186e+23,0.0,0.0,1.0520840784453051e+33,0.0,0.0,0.002488995312584067,0.006083494621983942,0.0012321516160785184,1.0549947825729082e-99
112.0,20.0,-10.0,2547.798856811302,10135170.902820447,75.09010830613411,1199480.9375063118,4198.550991287553,1.5102442012302697e+23,0.0,0.0,1.4097161963007454e+33,0.0,0.0,0.0024889953125840675,0.006083494621983944,0.0012321516160785184,1.0549947825729084e-99
113.0,20.0,-10.0,2622.3001549335327,10135096.401522325,74.5012981222304,1227897.2896701528,4205.900246019855,2.1290566126106127e+23,0.0,0.0,1.9099322856917493e+33,0.0,0.0,0.0024889953125840666,0.006083494621983943,0.0012321516160785184,1.0549947825729084e-99
114.0,20.0,-10.0,2696.131382719508,10135022.57029454,73.8312277859754,1257896.5722367389,4228.903330416542,3.066662050818792e+23,0.0,0.0,2.6239559681319665e+33,0.0,0.0,0.0024889953125840675,0.006083494621983942,0.0012321516160785186,1.0549947825729082e-99
115.0,20.0,-10.0,2769.0958772070876,10134949.605800051,72.96449448757947,1289434.4915270214,4262.937621545847,4.501960863051966e+23,0.0,0.0,3.6598608985195176e+33,0.0,0.0,0.0024889953125840675,0.006083494621983944,0.0012321516160785186,1.0549947825729084e-99
116.0,20.0,-10.0,2840.965306075323,10134877.736371184,71.86942886823536,1322226.149052037,4302.776865015433,6.686717608413698e+23,0.0,0.0,5.1753882654789646e+33,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785184,1.0549947825729084e-99
117.0,20.0,-10.0,2911.7214612106172,10134806.980216049,70.75615513529426,1356111.9348370086,4346.12183119227,1.000300000771373e+24,0.0,0.0,7.407423785379324e+33,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0549947825729082e-99
118.0,20.0,-10.0,2981.4978171154517,10134737.203860143,69.77635590483436,1391061.084034088,4396.27505902689,1.504198888911181e+24,0.0,0.0,1.0717364042258372e+34,0.0,0.0,0.002488995312584067,0.006083494621983942,0.0012321516160785186,1.0549947825729084e-99
119.0,20.0,-10.0,3050.456353888624,10134668.245323371,68.95853677317292,1427075.3618756675,4453.504238212708,2.2708945242529633e+24,0.0,0.0,1.565582480664538e+34,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0549947825729084e-99
120.0,20.0,-10.0,3118.7448495453036,10134599.956827713,68.28849565667947,1464182.5682906164,4515.664257156337,3.439890177474248e+24,0.0,0.0,2.3063786535444355e+34,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.001232151616078518,1.054994782572908e-99
121.0,20.0,-10.0,3186.4896996010684,10134532.211977659,67.74485005576474,1502396.024002884,4581.733455742155,5.223933363279934e+24,0.0,0.0,3.4224206085906874e+34,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0549947825729086e-99
122.0,20.0,-10.0,3253.8012182594816,10134464.900458999,67.31151865841305,1541734.2278859303,4653.378162598237,7.948551973929114e+24,0.0,0.0,5.10968839254345e+34,0.0,0.0,0.002488995312584067,0.006083494621983944,0.0012321516160785184,1.0549947825729082e-99
123.0,20.0,-10.0,3320.782711106939,10134397.918966152,66.98149284745742,1582209.4466605452,4727.491875017164,1.2109161156702002e+25,0.0,0.0,7.667540843362497e+34,0.0,0.0,0.002488995312584067,0.006083494621983942,0.0012321516160785182,1.0549947825729082e-99
124.0,20.0,-10.0,3387.534003037713,10134331.167674221,66.7512919307739,1623837.785709311,4804.967196481606,1.8459603019729835e+25,0.0,0.0,1.1553414174625815e+35,0.0,0.0,0.0024889953125840675,0.006083494621983943,0.001232151616078519,1.0549947825729086e-99
125.0,20.0,-10.0,3454.1551170049183,10134264.546560254,66.62111396720555,1666627.081735524,4886.170773460592,2.814012784583682e+25,0.0,0.0,1.7465552183065257e+35,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0549947825729084e-99
126.0,20.0,-10.0,3506.619244254093,10134212.082433006,52.46412724917437,1701099.6607705404,4951.35244410567,3.9176224245379895e+25,0.0,0.0,2.3947292634103658e+35,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785186,1.0549947825729084e-99
127.0,20.0,-10.0,3559.0833715032677,10134159.618305756,52.46412724917437,1736297.995247888,5019.3636264265115,5.450966058820302e+25,0.0,0.0,3.2965963494111213e+35,0.0,0.0,0.002488995312584067,0.006083494621983942,0.0012321516160785186,1.0549947825729084e-99
128.0,20.0,-10.0,3614.170705114901,10134104.530972144,55.08733361163309,1774004.1937272483,5093.852739707313,7.701598916686364e+25,0.0,0.0,4.634544416316496e+35,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0549947825729084e-99
129.0,20.0,-10.0,3657.551980334062,10134061.149696926,43.38127521916106,1804162.1761348073,5152.430014427111,1.009148954347782e+26,0.0,0.0,6.015132738942647e+35,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0455834406239108e-99
130.0,20.0,-10.0,3700.9332555532233,10134017.768421706,43.38127521916106,1834742.1587253318,5213.028130442284,1.3203845854229628e+26,0.0,0.0,7.82151378126228e+35,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785186,1.0549492807374591e-99
131.0,20.0,-10.0,3746.483594533342,10133972.218082726,45.550338980119115,1867275.4830079628,5277.2790105962185,1.7476452564397315e+26,0.0,0.0,1.0331963357487351e+36,0.0,0.0,0.002488995312584067,0.006083494621983942,0.0012321516160785182,1.0550418410317391e-99
132.0,20.0,-10.0,3794.311450462467,10133924.390226796,47.82785592912508,1901868.3967110016,5346.860870598989,2.339952671322205e+26,0.0,0.0,1.386131225079672e+36,0.0,0.0,0.0024889953125840675,0.006083494621983942,0.0012321516160785186,1.0550418410317284e-99
133.0,20.0,-10.0,3831.975887006653,10133886.725790253,37.664436544186,1929375.245981232,5402.613448525277,2.9374620470609528e+26,0.0,0.0,1.7350387578983313e+36,0.0,0.0,0.0024889953125840666,0.006083494621983943,0.0012321516160785182,1.0550418410317282e-99
134.0,20.0,-10.0,3869.6403235508387,10133849.061353708,37.664436544186,1957113.6449650505,5459.160052012488,3.679897603905759e+26,0.0,0.0,2.1721317223125238e+36,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785186,1.0451578539332439e-99
135.0,20.0,-10.0,3909.187981922234,10133809.513695337,39.54765837139531,1986471.1775023174,5518.887373776265,4.651024949624828e+26,0.0,0.0,2.752195905258834e+36,0.0,0.0,0.0024889953125840675,0.006083494621983943,0.0012321516160785186,1.0450005308867812e-99
136.0,20.0,-10.0,3950.7130232121995,10133767.988654047,41.525041289965074,2017517.6834937793,5582.684262440503,5.9300871463611626e+26,0.0,0.0,3.528760802725891e+36,0.0,0.0,0.002488995312584067,0.006083494621983942,0.0012321516160785184,1.0550418410317282e-99
137.0,20.0,-10.0,3983.4139932280473,10133735.28768403,32.700970015847496,2042103.5883516935,5633.369197119203,7.163277347342769e+26,0.0,0.0,4.267479359664358e+36,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0550418410317282e-99
