slice,mass (Msun),coupling,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
1.0,22.0,-10.0,1e-05,9090246.177816827,1e-05,500796.3390177797,4178.600001730834,7357004449647062.0,0.0,0.0,2.320104923240698e+18,0.0,0.0,0.0025160005251709974,0.006102550859362311,0.0013255474742222603,0.0
100.0,22.0,-10.0,1000.0,9089246.177826827,47.19097569164597,824578.3803036133,4463.3678173689295,2.669860367006092e+19,0.0,0.0,3.973325203499886e+28,0.0,0.0,0.002516000525170997,0.006102550859362312,0.00132554747422226,0.0
101.0,22.0,-10.0,1056.6291708299752,9089189.548655998,56.62917082997515,836728.5772498666,4110.392267608679,2.031057812817782e+19,0.0,0.0,7.600505095014237e+28,0.0,0.0,0.0024889953125840666,0.00608349462198394,0.0012321516160785182,1e-99
102.0,22.0,-10.0,1116.0898002014492,9089130.088026626,59.460629371473914,850148.1867052355,4111.827420858895,2.6670116088003736e+19,0.0,0.0,1.2601553001020415e+29,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785184,9.158430503603219e-100
103.0,22.0,-10.0,1178.5234610414968,9089067.654365785,62.43366084004761,864811.7784055837,4116.352264661533,3.4436261922158023e+19,0.0,0.0,1.9381735912809465e+29,0.0,0.0,0.002488995312584067,0.00608349462198394,0.0012321516160785184,1.0046780106431647e-99
104.0,22.0,-10.0,1239.4676718198953,9089006.710155008,60.944210778398386,878966.9722385487,4119.5551965238965,4.363774294410557e+19,0.0,0.0,2.776863357912271e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785186,7.404901549479454e-100
105.0,22.0,-10.0,1303.4590931372136,9088942.71873369,63.991421317318306,894332.1823830216,4124.361284994353,5.544873383870998e+19,0.0,0.0,3.895837361400353e+29,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.017025014592338e-99
106.0,22.0,-10.0,1370.6500855203979,9088875.527741307,67.19099238318422,911078.2359179856,4129.536495221731,7.089947370089842e+19,0.0,0.0,5.398151220743204e+29,0.0,0.0,0.002488995312584067,0.00608349462198394,0.0012321516160785184,1.0170250145923376e-99
107.0,22.0,-10.0,1435.287612001636,9088810.890214825,64.63752648123827,927798.1131675187,4133.560821360372,8.959405296757477e+19,0.0,0.0,7.224444491357574e+29,0.0,0.0,0.002488995312584066,0.006083494621983939,0.0012321516160785184,1.0170250145923378e-99
108.0,22.0,-10.0,1498.9160830880746,9088747.26174374,63.62847108643859,944891.7471857826,4137.035063976032,1.1283405680196742e+20,0.0,0.0,9.488558530473767e+29,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785186,1.0170250145923378e-99
109.0,22.0,-10.0,1562.2148799409722,9088683.962946886,63.298796852897546,962587.4760565979,4141.485008163802,1.42336751498684e+20,0.0,0.0,1.2329871750828396e+30,0.0,0.0,0.002488995312584066,0.006083494621983939,0.0012321516160785184,1.0170250145923376e-99
110.0,22.0,-10.0,1625.465005015328,9088620.712821811,63.250125074355694,981006.8423011629,4145.021301110417,1.803443322788768e+20,0.0,0.0,1.5927120694918096e+30,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785186,1.017025014592338e-99
111.0,22.0,-10.0,1691.8776363434015,9088554.300190484,66.41263132807349,1001224.457444454,4148.676236768873,2.3286363395752922e+20,0.0,0.0,2.0804190427717025e+30,0.0,0.0,0.0024889953125840658,0.00608349462198394,0.0012321516160785182,1.0170250145923376e-99
112.0,22.0,-10.0,1761.6108992378786,9088484.56692759,69.73326289447716,1023503.7112922778,4152.660236450755,3.0755847460117506e+20,0.0,0.0,2.7567733996772605e+30,0.0,0.0,0.002488995312584066,0.006083494621983939,0.0012321516160785184,1.017025014592338e-99
113.0,22.0,-10.0,1828.0492431665932,9088418.12858366,66.4383439287146,1045766.2411705992,4155.921559107324,4.050285887042275e+20,0.0,0.0,3.605389142444384e+30,0.0,0.0,0.0024889953125840666,0.006083494621983939,0.0012321516160785182,1.0170250145923461e-99
114.0,22.0,-10.0,1892.7906045197979,9088353.387222307,64.74136135320452,1068513.538820805,4157.829959703099,5.35365651892233e+20,0.0,0.0,4.698436398730235e+30,0.0,0.0,0.0024889953125840658,0.00608349462198394,0.0012321516160785182,1.0170250145923457e-99
115.0,22.0,-10.0,1956.5385128465812,9088289.639313981,63.74790832678344,1092044.3406006303,4162.7336495689715,7.132630584628909e+20,0.0,0.0,6.132347667749397e+30,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785186,1.0170250145923461e-99
116.0,22.0,-10.0,2019.5874091998407,9088226.590417627,63.0488963532595,1116475.2409244978,4165.608574784299,9.590130020268219e+20,0.0,0.0,8.039162805394427e+30,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785184,1.017025014592346e-99
117.0,22.0,-10.0,2082.0478242836652,9088164.130002543,62.46041508382462,1141927.8398972328,4169.547063057487,1.302604613028442e+21,0.0,0.0,1.060497039131357e+31,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0170250145923463e-99
118.0,22.0,-10.0,2143.9465785471953,9088102.23124828,61.898754263529874,1168477.6698192495,4174.603026759781,1.7890988017601127e+21,0.0,0.0,1.4097361231973307e+31,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0170250145923463e-99
119.0,22.0,-10.0,2205.2578811585445,9088040.919945668,61.31130261134911,1196526.9579973528,4196.041634223198,2.5050884830872276e+21,0.0,0.0,1.8940982979268423e+31,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0170250145923463e-99
120.0,22.0,-10.0,2265.823055529272,9087980.354771297,60.56517437072786,1226074.062573099,4226.977835286686,3.572441729514642e+21,0.0,0.0,2.5764287162029953e+31,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0170250145923463e-99
121.0,22.0,-10.0,2325.431791544202,9087920.746035283,59.608736014929924,1256860.7536388268,4263.586383813593,5.158133140490011e+21,0.0,0.0,3.5460654670803116e+31,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0170250145923463e-99
122.0,22.0,-10.0,2384.0440043670637,9087862.13382246,58.612212822861835,1288716.2909601193,4302.612026651324,7.50978903514185e+21,0.0,0.0,4.934170924876733e+31,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0170250145923463e-99
123.0,22.0,-10.0,2441.7582433640255,9087804.419583464,57.714238996961775,1321603.5043222809,4347.230027887688,1.1008073190085317e+22,0.0,0.0,6.937724172132082e+31,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0170250145923463e-99
124.0,22.0,-10.0,2498.707592877486,9087747.47023395,56.94934951346039,1355527.2002678053,4396.7445332470525,1.6234658499135671e+22,0.0,0.0,9.853395273261724e+31,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0170250145923463e-99
125.0,22.0,-10.0,2555.014077747785,9087691.16374908,56.306484870298945,1390508.9857201972,4452.66179518942,2.4082362510740508e+22,0.0,0.0,1.4129655366819996e+32,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0170250145923463e-99
126.0,22.0,-10.0,2610.782428659803,9087635.395398168,55.7683509120178,1426578.2550097527,4511.386303136788,3.5927673262994784e+22,0.0,0.0,2.0448293757790423e+32,0.0,0.0,0.0024889953125840666,0.00608349462198394,0.0012321516160785184,1.0170250145923463e-99
127.0,22.0,-10.0,2666.0993845002276,9087580.078442328,55.316955840424825,1463747.7088526688,4574.12550090433,5.388071651563569e+22,0.0,0.0,2.984765285062803e+32,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785182,1.0170250145923463e-99
128.0,22.0,-10.0,2721.041317713925,9087525.136509113,54.94193321369747,1502039.3264137316,4639.894315137696,8.120365073764849e+22,0.0,0.0,4.3917393698567305e+32,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785186,1.0170250145923463e-99
