mass enclosed (Msun),dm (g),r (Rsun),dr (cm),T (K),log T,eps_grav (ergs/g s),eps_nuc (ergs/g s),eps_neu (ergs/g s),eps_a (ergs/g s),lum_gamma (ergs/s),lum_neu (ergs/s),lum_a (ergs/s),X_c12,log X_c12,X_o16,log X_o16,X_ne20,log X_ne20,X_na23,log X_na23
0.01169406679063145,1.0533408769855419e+31,0.0030994706177026542,40169243.13583377,807021481.2690172,8.906885094910962,0.0,92242.19014349952,4263333.233701382,3786.522687961108,2.04437038859117e+36,9.913625079099284e+37,8.863264329183723e+34,0.006080890359115908,-2.2160328270198595,0.4949751275082097,-0.30541662380851403,0.4054504814486617,-0.392062179546067,0.02469862348552012,-1.607327250355773
0.023672656210477094,2.3818345439460307e+31,0.003957668977614177,59704859.89904463,804835721.097165,8.905707243471188,0.0,103071.21567139222,4234212.810601852,3725.906254768847,4.4993562083175044e+36,1.9998819417809587e+38,1.7737756554296743e+35,0.006820812518053938,-2.1661638876472185,0.4953443396775631,-0.30509279534599465,0.40450296834588645,-0.39307828707640885,0.024723313172834556,-1.6068933298509287
0.03095079520588595,1.4471923418783362e+31,0.00434831338296667,27177131.280372918,803221032.5857826,8.904835072082259,0.0,148406.55618241144,4235322.50676063,3689.200725685831,6.647084524234733e+36,2.612814571497853e+38,2.307673959216128e+35,0.008580722073036444,-2.0664761644659335,0.4962325959448801,-0.304314711700157,0.4022224980512824,-0.39553364108323663,0.024793127429609846,-1.6056686874413537
0.04550707319670366,2.8943846837566724e+31,0.004988649624608285,44548192.33100718,802518423.4900811,8.904455011330164,0.0,145003.30335167903,4323940.597080394,3670.5250349903768,1.0844037927386956e+37,3.864329315264171e+38,3.3700651034782845e+35,0.00876301455517194,-2.05734646695273,0.4963259386987752,-0.3042330273628673,0.40198152154539324,-0.3957939102869661,0.024804931362043276,-1.6054619703664408
0.0630452823941906,3.487314828265037e+31,0.005615027870112807,43577134.53974962,800369017.1947699,8.903290268467696,0.0,137175.3050059933,4330942.697926546,3608.0482885001575,1.562777267957875e+37,5.374665384348714e+38,4.628305133236573e+35,0.009085337596084986,-2.041658930393065,0.4964844474718187,-0.3040943513638853,0.401577819424125,-0.3962302828344833,0.024801833006942182,-1.6055162209728753
0.07330535259627025,2.04012248638701e+31,0.005934985161119952,22259428.73536706,797452706.4613141,8.901704936328693,0.0,135649.2205620917,4225669.62503855,3523.498772406971,1.8395182930874696e+37,6.236753746557085e+38,5.347142040871022e+35,0.009704135147557042,-2.013043163766632,0.49678852323494377,-0.3038284457487607,0.4008049243723957,-0.3970669512759893,0.02479090317445499,-1.6057076508628012
0.08456079439423246,2.238043157013551e+31,0.006258294240064582,22492612.6221779,795669125.4506278,8.90073250634992,0.0,134125.37774838365,4181957.321736706,3472.148021653158,2.139696676939097e+37,7.17269384324064e+38,6.124223752870921e+35,0.010110978712478529,-1.99520680396821,0.4969880129548849,-0.30365408605606214,0.4002982222295957,-0.39761633864231205,0.02478189139840702,-1.605865550561078
0.0958162361921947,2.238043157013551e+31,0.006559588511601976,20961042.470856488,796251408.1451097,8.901050213379966,0.0,180765.08862733835,4350158.3552221,3496.9292669165247,2.54425674656846e+37,8.146278057123654e+38,6.906851614509214e+35,0.011809289894159622,-1.9277762162154375,0.4978499283074622,-0.30290155107598954,0.3980871288690965,-0.40002186399212214,0.024842196990467975,-1.6048099987271518
0.10707167799015692,2.238043157013551e+31,0.006843755330150908,19769485.566449225,798593811.6907474,8.90232594052026,0.0,309127.4638963051,4694709.1509841215,3576.9392115591468,3.236097351786539e+37,9.196974226076546e+38,7.707386047057554e+35,0.015068008543316457,-1.8219441422307727,0.4995325359983949,-0.3014362196614511,0.3937779369796117,-0.40474862064186923,0.024938268741733927,-1.6031336992940988
0.11832711978811916,2.238043157013551e+31,0.0071127788569770875,18715966.761297286,797814256.6494378,8.901901792726967,0.0,323323.0376277904,4739484.287513428,3553.745023783479,3.95970826365425e+37,1.0257691263820814e+39,8.502729520282511e+35,0.015856718381201926,-1.7997866869049315,0.4999241464449309,-0.3010958862229392,0.39278068157810136,-0.4058498805855696,0.024931445195354535,-1.6032525461181177
0.13819245867853647,3.9500435934467627e+31,0.0075572718046671055,30923374.370794535,795538445.3024896,8.900661172265792,0.0,329424.4488297947,4677066.910255479,3486.9520748663435,5.260949197279111e+37,1.2105153082318463e+39,9.88009079068068e+35,0.016992895731814697,-1.7697326074058637,0.5004863344183365,-0.3006077762620504,0.3913507189148574,-0.4074338640404216,0.02491373747778661,-1.603561116131826
0.1739053807094709,7.101192667777994e+31,0.008283508416238825,50524281.0670445,791427398.3722042,8.8984110810019,0.0,311842.1127035226,4549812.593489113,3368.2433870254204,7.475400121513765e+37,1.533606266518335e+39,1.2271945315004344e+36,0.018396850645453624,-1.7352565174451706,0.5011769630939353,-0.300008899830958,0.3895965699115789,-0.4093848753946319,0.024879453171606523,-1.6041591692852246
0.18975296384998808,3.1511490743312314e+31,0.00858252458024463,20802554.52988386,787566358.1126032,8.896287156427348,0.0,300929.92561479955,4408760.295871386,3258.774856858359,8.423675178053407e+37,1.6725328757711693e+39,1.3298833852368655e+36,0.01993432859166557,-1.7003983872323465,0.5019348506667546,-0.2993526490543393,0.3876715387814276,-0.41153608190198004,0.024842548022066716,-1.6048038619909657
0.224393433559268,6.887945189554902e+31,0.009199897553371177,42950637.740413904,783772411.8751402,8.894189972613304,0.0,279735.2411974558,4270711.503721894,3153.7070625762253,1.0350476187008404e+38,1.9666971433515493e+39,1.5471089991462376e+36,0.021172275212521286,-1.6742324693708075,0.5025431393188129,-0.29882665159113886,0.38612783880038437,-0.4132688857586441,0.024806295184267944,-1.6054380926876228
0.25111011169828934,5.312370652389286e+31,0.009648732481093,31225445.921607256,779600597.4376217,8.891872163262109,0.0,253319.9870249226,4132020.0535035464,3040.729686272076,1.1696205851743238e+38,2.186205364024712e+39,1.7086438306182443e+36,0.022460233435729064,-1.6485857343024248,0.5031748309752767,-0.2982810906190843,0.3845256539059032,-0.4150746806268852,0.024764265339662285,-1.6061745513343948
0.26627996660088404,3.016388922537652e+31,0.009895295147590546,17153364.70823419,777606233.0404308,8.890759733096479,0.0,237147.8472853432,4110963.947003732,2987.61132559287,1.2411535991298397e+38,2.310208025131649e+39,1.798761807691908e+36,0.02304540532442779,-1.6374156490662846,0.5034608007072964,-0.2980343378198794,0.3838007694886642,-0.4158941588753108,0.024742948273795484,-1.60654855277672
0.2814498215034772,3.016388922537343e+31,0.010137036439763854,16817941.696497083,777063855.6915556,8.890456708678643,0.0,226383.8160347006,4177731.7912352043,2973.3516566332137,1.30943976262272e+38,2.4362246640957886e+39,1.8884496576906726e+36,0.02311888532195655,-1.6360331092737228,0.5034951276513391,-0.2980047277804243,0.38371421010655465,-0.41599211725570967,0.024737732496641476,-1.6066401110661348
0.28903474895477455,1.508194461268826e+31,0.01025643223767895,8306365.660953283,777358066.7167342,8.890621109636239,0.0,366397.7170163758,4296157.0240087835,2975.1819695001686,1.364699663365284e+38,2.5010190663793006e+39,1.9333211873673428e+36,0.029648680682200453,-1.5279946272639073,0.5067790000641282,-0.29518138973419134,0.37535081057066033,-0.4255626419369725,0.024691607084886553,-1.6074506425352906
0.2966196764060719,1.508194461268826e+31,0.010374853797577223,8238587.922122836,777198644.692447,8.89053203458973,0.0,424053.41540242557,4341973.983004667,2967.6945553073665,1.4286551646044907e+38,2.5665044775007106e+39,1.978079792277865e+36,0.03226373139600923,-1.4912854066003816,0.5080942760330892,-0.2940556976329957,0.3720033471458263,-0.4294531524825574,0.024662604346201763,-1.6079610642584035
0.31178953130866505,3.016388922537343e+31,0.01060873162091653,16270880.169715524,776241514.2794664,8.889996865588184,0.0,439647.02462961635,4340290.051137748,2937.8488789366597,1.5612698060964185e+38,2.69742450580922e+39,2.066696740422998e+36,0.033841099545374224,-1.4705555345594092,0.5088794080351935,-0.2933851226335333,0.37001214262314686,-0.43178402353382056,0.02461273791237415,-1.6088400728433878
0.32695938621125975,3.016388922537652e+31,0.0108391488445146,16030126.245717764,775476554.5181901,8.889568672043502,0.0,482208.96089814656,4386792.573863717,2911.228363790094,1.7067227828965745e+38,2.82974723106195e+39,2.1545107102981367e+36,0.036534351501615145,-1.437298597139611,0.5102266031802533,-0.29223690105124345,0.36659106958169857,-0.4358181189663544,0.02454815646620279,-1.609981117252538
0.33753388913473226,2.1026445990758123e+31,0.010997640823412395,11026286.971919656,773699437.6102495,8.888572281176,0.0,498433.6729792481,4313652.8833999,2859.925536459362,1.811525669945308e+38,2.9204480204376356e+39,2.2146447801280894e+36,0.038885644225996434,-1.4102107016084908,0.5113991020233527,-0.2912400388960056,0.3636156616452126,-0.4393574191255143,0.024482285419963213,-1.6111480432686989
0.3481083920582047,2.1026445990758123e+31,0.011154668283648457,10924400.408622742,772833577.140816,8.888085982520003,0.0,520487.82566378615,4311603.301786432,2832.5768548737956,1.9209657614969752e+38,3.011105714396222e+39,2.2742038043817647e+36,0.04082607530745741,-1.3890623676704135,0.5123693699008451,-0.29041684083339137,0.3611536807874903,-0.4423079545609923,0.02442775309826906,-1.6121164782537558
0.3586828949816772,2.1026445990758123e+31,0.011310444020091385,10837317.984334469,772245590.9994664,8.887755437452519,0.0,649330.1764501077,4337521.893677826,2798.1937853856875,2.0574968203499516e+38,3.10230838422737e+39,2.333039874881852e+36,0.04664090729496294,-1.3312330099350773,0.51528237855712,-0.28795470913267635,0.3537654729242089,-0.4512845559661807,0.024252688829905385,-1.615240105339821
0.3692573979051498,2.1026445990758123e+31,0.011464796040804614,10738270.081019402,770804747.0918293,8.886944380645375,0.0,606480.2683391329,4277119.162049734,2763.0493545779013,2.1850180664168845e+38,3.1922409992842457e+39,2.3911369829056833e+36,0.04677816503486137,-1.3299568182443575,0.5153491100973695,-0.28789846955517695,0.3535968300275272,-0.4514916370631606,0.024245304338734678,-1.615372360040783
0.3842486520851284,2.980875778561285e+31,0.011681223285929507,15056843.443338752,768614570.4009054,8.885708612999439,0.0,550780.3206392245,4161268.9767782646,2710.135507621924,2.3491988381270526e+38,3.316283258293814e+39,2.471922755818574e+36,0.04700303830573268,-1.3278740680905412,0.5154585479209184,-0.2878062540139212,0.35332028084091216,-0.45183143303075607,0.024233243579628142,-1.6155884523727735
0.39923990626510697,2.980875778561285e+31,0.011895606039074516,14914608.136298299,767738097.1674073,8.885213091966834,0.0,518271.6799208346,4187517.84663501,2689.3365171938353,2.503689187866081e+38,3.441107963507088e+39,2.5520885366636087e+36,0.04705701628358591,-1.3273756133405055,0.5154844040697861,-0.2877844697187627,0.35325496003414986,-0.45191173153081676,0.024229975497194082,-1.6156470250469255
0.41423116044508707,2.9808757785615938e+31,0.012108568827712373,14815821.20553577,767808161.1271623,8.88525272397526,0.0,652379.8204783808,4308537.287852059,2667.434969801805,2.6981555083947174e+38,3.569540107930964e+39,2.6316014595873124e+36,0.05361035743496851,-1.2707512972045203,0.5187701319679977,-0.28502503624041015,0.344925249993757,-0.4622750122676614,0.024018097750658652,-1.6194613919833443
0.44688941965109164,6.493800496503485e+31,0.012566440517733918,31854133.474798918,765174760.6650392,8.883760636362213,0.0,683813.4752138332,4229083.286487954,2585.435487762821,3.1422103368806535e+38,3.8441683393864646e+39,2.799494482128432e+36,0.05906782875992083,-1.2286489928279458,0.5215066178397768,-0.28274017607146523,0.3379937936283215,-0.47109127433098247,0.023817656755902326,-1.6231009677919344
0.4822234297031466,7.0258494358850175e+31,0.013052330706701885,33803380.44650149,759425336.8574593,8.88048508249804,0.0,672037.3481485416,3922973.3419060283,2424.5146270804303,3.614373659218963e+38,4.119790539798689e+39,2.969837229378112e+36,0.06742380249766775,-1.1711867582347057,0.5257024054193283,-0.2792600358064731,0.32737148282428014,-0.4849591544642675,0.02349037681420419,-1.629110016555003
0.512468895029167,6.014038179811471e+31,0.013461222375067033,28446593.368163347,753086397.4544963,8.87684480327283,0.0,629342.7966779782,3572924.0871457066,2256.633057954315,3.992862819960032e+38,4.334667558535312e+39,3.1055520030617316e+36,0.07590480316210763,-1.1197307416170583,0.5299709705113426,-0.2757479184973575,0.31657151681893686,-0.49952816289387375,0.023134568343250443,-1.6357385993797018
0.5427143603551875,6.014038179811471e+31,0.01386506434891158,28095286.120365024,747645438.5463426,8.873695687985375,0.0,583941.656847117,3303839.5827994645,2116.7232237581024,4.344047561866125e+38,4.533361732444596e+39,3.23285254589948e+36,0.08351747613405794,-1.0782226383553835,0.5338102976981384,-0.27261305252239504,0.30686264629395377,-0.5130559740502215,0.022795958863932063,-1.6421421353963745
0.5550544857678873,2.4537227176264133e+31,0.014028431614816752,11365460.689022899,743359097.1520362,8.871198660647414,0.0,556078.6605174689,3089179.032699145,2008.2811398902022,4.480493846076023e+38,4.6091616201580865e+39,3.2821301964627725e+36,0.0903158486660091,-1.0442360328067266,0.537258292725587,-0.269816872333183,0.29814641444926887,-0.5255704091733837,0.022495391567068177,-1.6479064428657422
0.5673946111805871,2.4537227176264133e+31,0.014192414103061277,11408261.70717156,745468664.0093628,8.872429392478692,0.0,636350.1262220462,3316169.7552699847,2032.1245619411418,4.63663652218357e+38,4.6905312307982025e+39,3.3319928984895886e+36,0.09408746088350825,-1.0264682515138555,0.5391756603671299,-0.2682697210848162,0.29330041046085925,-0.5326873292432409,0.02232497272551089,-1.6512090630180207
0.573564673886937,1.2268613588132067e+31,0.014274825084141832,5733331.953774214,748228875.3806387,8.874034464322616,0.0,738780.4804135662,3599343.103298337,2071.425717889359,4.727274644590057e+38,4.734690180503678e+39,3.357406420198892e+36,0.09723697459565105,-1.0121685621369543,0.5407797409923822,-0.2669795865561026,0.2892342484501347,-0.5387502831885139,0.02218983938927154,-1.6538458411932073
0.5797347365932869,1.2268613588132067e+31,0.014357919626516486,5780887.313004732,752743401.7977481,8.876646957375913,0.0,877831.7148886337,4056829.55207803,2151.7052554368465,4.834972425643816e+38,4.784461854671038e+39,3.3838048605334e+36,0.09811593981873719,-1.0082604318354207,0.5412259549833058,-0.26662138458782697,0.2881327313070206,-0.54040740392509,0.02212700715832101,-1.655077323647279
0.5828197679464618,6.134306794066033e+30,0.014400054798759032,2931343.9329138994,760370086.0003372,8.881025022790284,0.0,1164981.2278930382,4921691.233298737,2300.658287776044,4.906435948256053e+38,4.814653018641758e+39,3.397917804298929e+36,0.09877320439495786,-1.0053608566447407,0.541558947964522,-0.2663542640943289,0.28727818945547046,-0.5416973449746324,0.022105269629436982,-1.6555041834107884
0.5859047992996368,6.134306794066033e+30,0.014442701160362045,2966907.3767216206,766855134.4801184,8.884713329740306,0.0,1473434.322155299,5795164.841854008,2433.196565030884,4.996820929986126e+38,4.8502023377038755e+39,3.412843778519096e+36,0.09912196989071916,-1.0038300756375593,0.5417380265334925,-0.26621067865677983,0.28682593554563984,-0.5423815811942783,0.022090436197356633,-1.6557957084728532
0.587447314976225,3.067153397034562e+30,0.014464280987939657,1501308.604574442,773227225.5805111,8.8883071372748,0.0,1847373.298054743,6796563.735641207,2569.5424186185883,5.053482702853322e+38,4.871048441253809e+39,3.420724959277186e+36,0.09930065803405284,-1.0030478735629151,0.5418314913243925,-0.2661357573114082,0.2865891996027535,-0.5427401804470814,0.02208512211009316,-1.6559001951561882
0.5889898306528117,3.0671533970314713e+30,0.014486059470137196,1515129.0064827204,778033672.1154475,8.89099839300188,0.0,2223519.9569408773,7662244.296382448,2667.7902947562256,5.121681470746307e+38,4.894549719876344e+39,3.428907481342315e+36,0.100251517167729,-0.9989090462131461,0.5422722321791413,-0.26578263366177485,0.28541921202683057,-0.5445167971764552,0.022014846442080342,-1.6572843394840258
0.5905323463293984,3.0671533970314713e+30,0.0145080862989204,1532406.4784475565,783444806.8965486,8.894008406159319,0.0,3416534.5814485,8772954.137793962,2658.0732559214603,5.22647182722196e+38,4.9214577159620796e+39,3.437060199758773e+36,0.11342356614558124,-0.9452967022007859,0.5482685706864991,-0.2610066491897357,0.2693724908267731,-0.5696467578786246,0.020964667124575606,-1.678512028901132
0.5920748620059867,3.067153397034562e+30,0.014530448231694847,1555719.6631182432,789513597.9092568,8.897359614326707,0.0,8021630.875705229,10227456.332276031,2323.430990443467,5.472507551123726e+38,4.9528268933946425e+39,3.4441865190138875e+36,0.15759100906248555,-0.8024685636607662,0.5683458237857348,-0.2453873268604475,0.21563572728528052,-0.6662792820873698,0.017431835790105224,-1.7586568738464194
0.5936173776825749,3.067153397034562e+30,0.014553171880567222,1580884.252051115,796215204.1200805,8.90103046639353,0.0,15510224.410034044,12096776.7923252,2013.9270346959115,5.948229926003769e+38,4.9899295634263915e+39,3.450363542159735e+36,0.19662563383339826,-0.7063598643945759,0.5860722838014875,-0.23204881654141843,0.16818402731251728,-0.7742152521732194,0.014311106241173297,-1.8443267942019237
0.5951598933591616,3.0671533970314713e+30,0.01457624620242923,1605280.5719399452,803383005.3488117,8.904922640488387,0.0,22891899.02255186,14432984.283959948,1944.3083693269687,6.6503595845189826e+38,5.034197740202241e+39,3.456327034179593e+36,0.2123714166935121,-0.6729039358373814,0.5932210237411042,-0.2267834659832437,0.14905064588020014,-0.8266661377018023,0.013049954886860591,-1.8843909896606712
0.5959311511974542,1.5335766985141904e+30,0.014587916392468214,811895.1210120916,808998208.032811,8.90794755963165,0.0,28508110.53653725,16550493.701063713,1984.2554537385038,7.087553324893987e+38,5.0595791916910985e+39,3.459370042107346e+36,0.21616225586957796,-0.6652201360006278,0.5949448401391912,-0.22552329768935162,0.14444103234265016,-0.8403094162635285,0.012744825559388565,-1.89466610441703
0.5967024090357483,1.533576698517281e+30,0.01459967714352245,818195.450843215,812798743.9036905,8.909983023783203,0.0,32680179.302489057,18148537.22633476,2025.4351418793938,7.588728939710626e+38,5.087411365493579e+39,3.462476202245291e+36,0.21755943087109444,-0.6624220859566388,0.5955812958219222,-0.22505894968560916,0.14274049837110728,-0.8454527912596002,0.012632030989328361,-1.8985268175724508
0.5982449247123366,3.067153397034562e+30,0.014623476495372083,1655720.9081790447,818561738.4624634,8.913051440818695,0.0,39781290.85588968,20856114.769866712,2101.1606918253788,8.808882153581246e+38,5.1513802687589185e+39,3.468920784398938e+36,0.21870884163667273,-0.6601336595942763,0.5961061781561838,-0.2246763770377684,0.14133960220375508,-0.8497361353289035,0.012538950096165591,-1.9017388260675572
0.5997874403889248,3.067153397034562e+30,0.01464765749255404,1682271.9739487171,826310774.5854052,8.917143415726889,0.0,51154390.410149194,25110220.98146854,2220.7489660658152,1.037786577677846e+39,5.228397168342518e+39,3.475732162134168e+36,0.21916475387577253,-0.6592292879068651,0.596315855772082,-0.22452364280456782,0.14078164190988685,-0.8514539740081406,0.012501810399786593,-1.9030270918154617
0.6013299560655115,3.0671533970314713e+30,0.014672226466837373,1709263.540891409,833963984.7519866,8.921147295768183,0.0,65148838.24826054,30118715.084397346,2347.812157094919,1.2376080582236522e+39,5.3207758876278506e+39,3.4829332621673935e+36,0.21930018344845809,-0.6589610050273574,0.5963787514749301,-0.2244778385281978,0.14061492231304024,-0.8519685887448739,0.012490732737648795,-1.903412084077148
0.6021012139038041,1.5335766985141904e+30,0.014684654576107332,864623.5619111061,839483889.3292626,8.924012365938584,0.0,77326685.50838496,34310825.88342878,2443.4457573114773,1.3561944612926462e+39,5.373394170709455e+39,3.48668047364489e+36,0.21933038774730187,-0.6589011935997016,0.5963929440564426,-0.22446750334023483,0.14057746903454582,-0.8520842800137417,0.012488259320648306,-1.9034980916595006
0.6028724717420982,1.533576698517281e+30,0.014697177063399094,871189.4408878088,843046627.8865039,8.925851595590096,0.0,86265031.74907537,37307360.294536464,2506.6631507581765,1.4884885038798817e+39,5.4306078691403445e+39,3.4905246338439246e+36,0.21934136736443322,-0.6588794534850078,0.596398135789134,-0.22446372272702014,0.14056380026138446,-0.8521265098349126,0.012487360883908493,-1.9035293370192086
0.6044149874186865,3.067153397034562e+30,0.014722498091303646,1761583.9113197327,848167691.424918,8.928481725205609,0.0,100783842.77270922,42057819.79005486,2599.533202103163,1.797608009606394e+39,5.559605653981279e+39,3.49849780093546e+36,0.21935034021669625,-0.6588616876592218,0.596402405900187,-0.22446061326218908,0.14055258409487892,-0.8521611653690266,0.012486627863560237,-1.9035548312801118
0.6059575030952747,3.067153397034562e+30,0.014748151581885218,1784713.3397599459,854200286.6117078,8.931559712810616,0.0,120732146.86466312,48409640.979072236,2711.9457142866804,2.167912023993621e+39,5.708085448759464e+39,3.506815754445607e+36,0.2193538726376363,-0.6588546938311385,0.5964041084318139,-0.22445937349684247,0.14054813220186366,-0.8521749215244444,0.012486340950574862,-1.9035648104481688
0.6090425344484481,6.134306794062943e+30,0.01480029933609505,3627919.2603781223,861640400.6637825,8.935326054001619,0.0,150328481.3326374,57552191.02231688,2854.9964132562195,3.090073048373583e+39,6.06112824516087e+39,3.52432917834047e+36,0.21935541797160998,-0.6588516342651259,0.5964048620956477,-0.22445882468801842,0.14054616947797022,-0.8521809863941436,0.012486216481879414,-1.903569139685793
0.6136700814782113,9.201460191100594e+30,0.01487938363291087,5501894.529476523,866765610.5949734,8.937901672115807,0.0,173475612.59215686,65100556.89770148,2956.3846581773855,4.686301991767103e+39,6.66014842787355e+39,3.5515322340822696e+36,0.219355624613583,-0.6588512251417628,0.5964049648450841,-0.22445874986718403,0.1405459036090272,-0.8521818079428525,0.012486200179842474,-1.903569706702176
0.6182976285079745,9.201460191100594e+30,0.014958059351110824,5473469.715170741,864881601.9570287,8.93695665875254,0.0,162379246.07713705,63045105.00982408,2918.843364121326,6.180428160406806e+39,7.240255451865202e+39,3.57838985510129e+36,0.2193556285916894,-0.65885121726565,0.5964049668557033,-0.22445874840307678,0.14054589843274487,-0.8521818239378466,0.012486199874675726,-1.903569717316473
0.6260102068909111,1.5335766985163537e+31,0.01508830271198054,9061030.615706205,862388940.2863296,8.935703178265417,0.0,148705907.24596253,60414740.918305196,2869.6562673540584,8.46094730324823e+39,8.166761841057355e+39,3.622398234944946e+36,0.21935563289322038,-0.6588512087492003,0.5964049690471529,-0.2244587468072912,0.14054589280517896,-0.8521818413273321,0.012486199548564312,-1.9035697286592668
