mass enclosed (Msun),dm (g),r (Rsun),dr (cm),T (K),log T,eps_grav (ergs/g s),eps_nuc (ergs/g s),eps_neu (ergs/g s),eps_a (ergs/g s),lum_gamma (ergs/s),lum_neu (ergs/s),lum_a (ergs/s),X_c12,log X_c12,X_o16,log X_o16,X_ne20,log X_ne20,X_na23,log X_na23
1.0268347890036393,1.417388906723051e+31,0.00703448155452102,2605591.55658859,1446396053.3420408,9.16028722811047,0.0,344705550.45870584,6775378918.278014,221.61185707666,3.452226107642489e+43,1.5131380209393715e+43,5.993787148695868e+34,1.8504220000320406e-09,-8.732729216794008,0.6980729885117711,-0.15609916641595897,0.037195956109537916,-1.429504273418574,9.181225635905041e-05,-4.037099339345563
1.0345693381972754,1.537945396202553e+31,0.0070752703607144495,2837677.2468768954,1441360206.756022,9.158772527835234,0.0,290988059.636669,6592765283.258074,228.23292309965782,3.4526736313891574e+43,1.5232773339550023e+43,6.344796922038838e+34,3.250472248675671e-09,-8.488053537453593,0.6979404538432872,-0.1561816284805925,0.03741727053411979,-1.4269278960237286,9.56793549154079e-05,-4.019181761424468
1.0423038873909098,1.537945396202244e+31,0.007116255928061102,2851365.920306623,1437441280.1886082,9.157590112693192,0.0,254544672.38140815,6492643725.884935,232.36180731938842,3.453065107196174e+43,1.5332626654824083e+43,6.702156693858925e+34,4.863400046599477e-09,-8.313060005388657,0.6978542170931484,-0.15623529274160455,0.03756157018330107,-1.4252562612491142,9.831626781405816e-05,-4.007374616070793
1.046757873065258,8.856349078821638e+30,0.007139930869549005,1647065.6793134212,1433247276.1017492,9.156321125067258,0.0,220294278.25140992,6343042190.17118,236.01776482255718,3.4532602074990004e+43,1.538880285068193e+43,6.911182265266104e+34,7.075007237756635e-09,-8.150273111518702,0.6977736067499433,-0.156285461743224,0.03769666941619241,-1.423697018973676,0.0001008635824340842,-3.996265610797899
1.0512118587396062,8.856349078821638e+30,0.007163660969316791,1650903.0408449173,1430204399.6114085,9.155398109688642,0.0,198175711.22932616,6236970796.275516,238.14319050114864,3.4534357188267595e+43,1.5444039641248164e+43,7.122090187848353e+34,9.054385064527277e-09,-8.043141039789592,0.6977226890661312,-0.15631715407975974,0.03778213515859509,-1.422713502703393,0.00010251461333212383,-3.9892142220507636
1.0603510913750744,1.8172540382970787e+31,0.007212528775872908,3399733.302109003,1425479778.6498597,9.153961060941816,0.0,182493736.8352414,6073129405.701401,265.2749364036589,3.4537673563069875e+43,1.555440383062428e+43,7.604162137286903e+34,1.7048719314591573e-08,-7.76830823928121,0.6961707307013025,-0.15728423983099815,0.04017781064324729,-1.396013732382747,0.00011549833450135318,-3.937424278300729
1.0694903240105427,1.8172540382970787e+31,0.007261666903577077,3418539.5443790555,1420041094.5915713,9.152300912619756,0.0,150504883.12128884,5912775093.945159,267.70835633867443,3.454040861913623e+43,1.5661853974794424e+43,8.090656228929233e+34,2.4219844762076712e-08,-7.61582864480938,0.6961007441168919,-0.15732790198739813,0.04029649697563212,-1.39473270597495,0.00011810336455814771,-3.927737729920577
1.0747366891588062,1.043192424609336e+31,0.007289979566728911,1969711.9754730463,1414758881.0099256,9.150682428856879,0.0,124577508.6596696,5729199408.145684,269.0057191857012,3.4541708202269333e+43,1.5721620549010963e+43,8.371280957360342e+34,3.2345438251917455e-08,-7.490186960179698,0.6960450566051211,-0.15736264659399518,0.040391148531796685,-1.3937137973888192,0.00012021626131279516,-3.920036782576606
1.0799830543070712,1.043192424609645e+31,0.0073183901276406334,1976522.7226285934,1411873802.807912,9.149795880006527,0.0,112250456.69697617,5654606963.057112,269.2891930957924,3.454287919053019e+43,1.5780608980491025e+43,8.652201403627116e+34,3.743270993046729e-08,-7.426748731121049,0.6960194740099584,-0.15737860904353512,0.04043471591248629,-1.3932456038226364,0.0001211989817662848,-3.916501028809513
1.0853925143880876,1.075622382024007e+31,0.007347766973759661,2043747.1845007539,1407913369.4850392,9.148575932993532,0.0,97220314.38108377,5520331476.871043,269.3168465032402,3.4543924913991543e+43,1.5839986901418167e+43,8.941884631582125e+34,4.4708866083655744e-08,-7.349606344666883,0.6959883074281609,-0.15739805645565053,0.0404878623669548,-1.392675152022467,0.00012240278191524097,-3.912208711629111
1.090801974469104,1.075622382024007e+31,0.007377236246548335,2050177.3079080582,1404208604.1287775,9.147431629796934,0.0,84908192.91766898,5404354259.139488,268.96322832209006,3.454483820551874e+43,1.5898117345433338e+43,9.231187499906797e+34,5.1977239431667e-08,-7.284186790079923,0.6959633661909942,-0.1574136199868848,0.04053046530090444,-1.3922184104094228,0.00012337222253768493,-3.908782611425731
1.097388085270721,1.3095887727446238e+31,0.007413232036752333,2504227.124492109,1399670342.7486615,9.146025760547019,0.0,71851837.1105204,5254346147.595478,268.1231713471142,3.454577916911055e+43,1.5966927672663389e+43,9.582318594815661e+34,6.129035806744196e-08,-7.212607841427137,0.6959372755200813,-0.15742990137086924,0.040575112410135936,-1.3917402683215918,0.00012439002328058495,-3.905214450898758
1.103974196072338,1.3095887727446238e+31,0.00744939137152102,2515604.9198575616,1395981390.9027708,9.144879628973312,0.0,62666464.44528418,5163135413.741342,267.1360635671013,3.45465998420932e+43,1.6034543514363346e+43,9.932156984458332e+34,6.937712712846325e-08,-7.158783688035152,0.6959194654298483,-0.15744101576746375,0.04060565314703152,-1.3914134994363339,0.0001250874282736328,-3.902786336235806
1.11079767100215,1.3567864902899202e+31,0.007486992718300403,2615925.6954416633,1390839733.5724869,9.14327708913287,0.0,51733147.27941478,4997900560.320888,265.4181739814718,3.454730175044649e+43,1.6102354353963905e+43,1.0292272777193813e+35,8.0463509341268e-08,-7.094401030001005,0.6958983991156624,-0.15745416257961312,0.04064183962600606,-1.3910266422265685,0.00012591191339797933,-3.8999331763399128
1.1176211459319623,1.3567864902899202e+31,0.007524786480040893,2629312.004285872,1387371659.432072,9.142192818693154,0.0,45409049.27617034,4925406287.094712,264.0466055642857,3.454791785429244e+43,1.6169181601059097e+43,1.0650527644430347e+35,8.836846891504178e-08,-7.053702669590763,0.6958866182784809,-0.1574615147963942,0.040662125321034644,-1.390809925474783,0.0001263736047671595,-3.8983436262200803
1.122771859946391,1.024173058743277e+31,0.00755341086553637,1991398.498920381,1382694020.0441973,9.14072608458612,0.0,38057824.03102165,4778525834.158584,262.00023627360997,3.4548307632272908e+43,1.6218121975257637e+43,1.0918861227806152e+35,9.838586205483131e-08,-7.007067304746596,0.6958729341148087,-0.15747005500258465,0.04068572135224793,-1.39055797961863,0.00012690794034910468,-3.896511204210123
1.1279225739608196,1.024173058743277e+31,0.0075821230730418725,1997508.2761577964,1378846153.168713,9.139515811819628,0.0,32881787.617351096,4663835235.11971,260.16111841568215,3.4548644398682915e+43,1.626588771923991e+43,1.1185311236220014e+35,1.0645803394997358e-07,-6.972821558570571,0.6958635004897294,-0.15747594257039482,0.04070202101373894,-1.3903840258282607,0.00012727545617733206,-3.8952553377010104
1.1332611781908044,1.0615333346652098e+31,0.007611971752211652,2076572.6098415256,1374689317.6264017,9.13820455788535,0.0,28053788.002155118,4537659629.656409,258.0481060950678,3.454894219899419e+43,1.6314056488822358e+43,1.1459237902787152e+35,1.1492799298306561e-07,-6.939574177426646,0.6958548150562858,-0.1574813632590147,0.04071705646329099,-1.3902236257586467,0.00012761259431715114,-3.8941064621937844
1.1385997824207892,1.0615333346652098e+31,0.007641938927443671,2084816.380891621,1371648064.926062,9.137242695141085,0.0,24958331.31360652,4469038354.323064,256.42723941087263,3.454920714000086e+43,1.6361496820692472e+43,1.173144396533797e+35,1.2115172492527442e-07,-6.916670398115865,0.695849391986472,-0.15748474789963474,0.04072646456916002,-1.3901232890239263,0.00012782269607040968,-3.8933920264357704
1.1430366520728754,8.82231541120888e+30,0.007666914976532922,1737583.7351391315,1367734201.6037564,9.136001707038659,0.0,21460720.601289935,4353349953.630904,254.27283463783593,3.4549396473246956e+43,1.6399903447078774e+43,1.1955771480105685e+35,1.285766997760717e-07,-6.890837725622553,0.6958432675001717,-0.15748857033928992,0.040737102774286334,-1.3900098612927176,0.000128058661479641,-3.892591041907789
1.1474735217249616,8.82231541120888e+30,0.007691962772724517,1742575.1810492873,1364534361.1349163,9.134984476366043,0.0,18956526.174753025,4266788559.14751,252.45765867199339,3.4549563713699973e+43,1.643754640154051e+43,1.2178497589383648e+35,1.3442875308607175e-07,-6.871507829711785,0.6958389673635095,-0.15749125417842655,0.040744585962075565,-1.3899300910468269,0.0001282237236766585,-3.892031615155116
1.1532329251953812,1.1452054709914916e+31,0.007724574310672518,2268784.6950424314,1360391267.9392726,9.133663835626194,0.0,16131289.208779952,4147894398.3297796,250.05203782380423,3.4549748450106533e+43,1.6485048315121133e+43,1.2464858551132041e+35,1.4159038987265582e-07,-6.848966222401266,0.6958341381442998,-0.15749426825299098,0.04075300064784209,-1.3898404085970673,0.0001284075252054819,-3.8914095240907596
1.1589923286658008,1.1452054709914916e+31,0.007757331946074358,2278948.6949059963,1357102162.5193412,9.132612542536917,0.0,14179598.488471078,4078497980.640699,248.10202576071285,3.454991083564419e+43,1.6531755497129708e+43,1.274898634839728e+35,1.4719581924878162e-07,-6.832104524937169,0.6958308847097241,-0.15749629884032382,0.040758682916544595,-1.389779858309347,0.00012853086313444623,-3.890992575993444
1.1639591798072368,9.876135835919268e+30,0.0077856725862831275,1971658.3393241167,1352667203.3885653,9.131190960300469,0.0,14863844.501729267,3954630276.4436955,315.5667029596084,3.455005763299153e+43,1.6570811962920705e+43,1.306064431076951e+35,2.5129022729099346e-07,-6.599824400846831,0.6916082178825731,-0.16013985495877073,0.04728664499309895,-1.3252614982635371,0.00016544222071567213,-3.781353649052245
1.1689260309486713,9.876135835916178e+30,0.007814151399698205,1981271.0492869616,1351006358.4786308,9.130657393023277,0.0,16309087.446391512,3947911252.9450603,471.91710549890877,3.4550218703754514e+43,1.6609802070722932e+43,1.352671605448947e+35,5.953008764890029e-07,-6.225263478015931,0.6886400027882645,-0.16200775292730857,0.052134544461972,-1.2828744168582042,0.0002485245688693402,-3.604630670926845
1.1772460136235743,1.6543535674813834e+31,0.007862269255001038,3347559.193418026,1350094049.701417,9.130364023194002,0.0,479500359.7525636,4000845736.450818,26855.535378649973,3.455815133506217e+43,1.6675990204893333e+43,5.7955266814781556e+35,4.148982737209326e-05,-4.38205837214869,0.5256814211725795,-0.279277371706723,0.3471359497299737,-0.4595004080488734,0.01417783353899292,-1.848390126976879
1.1855659962984773,1.6543535674813834e+31,0.007910882281385513,3382008.245567918,1349492488.0425067,9.130170471396598,0.0,648591800.8842217,4088339346.356683,33117.54154711726,3.456888133665849e+43,1.674362579272053e+43,1.1274338981946793e+36,5.026751709618665e-05,-4.298712565698038,0.4871919461169279,-0.31229989973866024,0.4170817421352277,-0.37977882109512473,0.0175122579809127,-1.7566578536065496
1.1959366904592192,2.0621190635210005e+31,0.007972131839875827,4261131.784171224,1347949074.435645,9.129673484848139,0.0,614337866.9391857,4148574432.7684703,33039.90708296398,3.458154971492707e+43,1.6829174336963008e+43,1.8087561207221048e+36,5.396645602106939e-05,-4.267876101131188,0.48715861660073595,-0.3123296114779996,0.4171494877384084,-0.3797082853955593,0.017544558361182544,-1.7558575595497687
1.2011220375395895,1.0310595317603456e+31,0.008003060214774984,2151687.041734338,1347718092.45068,9.129599058596288,0.0,610885242.48653,4248837526.6705756,33038.95442202888,3.458784830544785e+43,1.6872982381270756e+43,2.1494074094843898e+36,5.709740760134888e-05,-4.243383609617331,0.4871524797483735,-0.3123350824228083,0.41715809148356797,-0.37969932812574725,0.017555071753989352,-1.7555973910748506
1.2063073846199597,1.0310595317603456e+31,0.008034192935541693,2165903.3837399483,1347448713.3347533,9.129512244033474,0.0,606116984.0329168,4312052323.478282,33034.657004864624,3.4594097732385337e+43,1.691744220776647e+43,2.4900143893173833e+36,5.9331095541626766e-05,-4.226717632392522,0.4871454992303418,-0.31234130557122375,0.41716642026447787,-0.3796906572943397,0.017565651534549705,-1.7553357369842817
1.2121875352272224,1.1692149508672423e+31,0.00806968179244809,2468959.7749780416,1344831600.7453942,9.128667905568316,0.0,551495215.9473343,4268985157.311027,32887.7723400081,3.460054589690351e+43,1.6967355820476055e+43,2.8745431405239396e+36,6.248099665562184e-05,-4.204252051496558,0.48709718862354545,-0.3123843770363275,0.41725725737447567,-0.3795961008793263,0.017612737988903275,-1.7541731255181217
1.223947836441748,2.3384299017344845e+31,0.008141478356938493,4994886.991597295,1344332989.6185877,9.12850685624895,0.0,543687312.4212537,4377108454.669337,32860.807208374106,3.4613259643589104e+43,1.7069711433411391e+43,3.642970082235881e+36,6.666870255925297e-05,-4.176077996604447,0.48708953941170896,-0.31239119710561397,0.4172719902730498,-0.37958076668565516,0.017622288964319787,-1.7539376816214969
1.2298279870490108,1.1692149508672423e+31,0.008177793437215758,2526440.1348893642,1343829729.7088628,9.12834424480974,0.0,536099266.7378364,4487685125.478047,32833.367000904786,3.461952779636729e+43,1.7122182118846326e+43,4.026862718083571e+36,7.109761822036196e-05,-4.148144947949275,0.48708193113927956,-0.312397980779398,0.41728667444690126,-0.3795654837440352,0.017631821281743315,-1.7537028248669917
1.2333324898979885,6.96838805679678e+30,0.008199540397432318,1512936.0222660303,1341825561.9579477,9.127696060987116,0.0,499294173.77843523,4460895056.087741,32705.554942008588,3.4623007071924675e+43,1.7153267366677792e+43,4.254767716532375e+36,7.424959175841592e-05,-4.129305929856604,0.48705635736228386,-0.3124207835998277,0.41733571052817653,-0.3795144520441434,0.01765989491530547,-1.75301188500753
1.2368369927469662,6.96838805679678e+30,0.008221389493851745,1520041.637899518,1341615611.7024362,9.127628103292702,0.0,496516132.05658174,4505391854.380518,32694.989870411584,3.4626466989009305e+43,1.7184662685467046e+43,4.482599093462443e+36,7.619660884255207e-05,-4.118064356662227,0.4870549151426151,-0.31242206958852636,0.41733792871791825,-0.37951214372261666,0.017664366438599956,-1.7529019346318708
1.2438459984449217,1.393677611359356e+31,0.008265394311694095,3061415.177292347,1341172651.1830263,9.127484688835668,0.0,490142470.0362842,4566855890.5703,32668.49007050604,3.4633297994877965e+43,1.7248309933556969e+43,4.93789252554424e+36,7.927166860484658e-05,-4.1008820001609525,0.4870506805653806,-0.31242584546977425,0.4173451164287838,-0.37950466403752026,0.017671532456528017,-1.7527257873038928
1.249610616971896,1.1462424379844327e+31,0.008301833113695076,2535047.4552081823,1338581148.008776,9.126644704297084,0.0,447938866.9318696,4537274704.221505,32495.854325786113,3.4638432460266966e+43,1.7300318101744688e+43,5.3103737984120004e+36,8.421067745307147e-05,-4.0746328388453135,0.4870166295817356,-0.31245620919136186,0.4174103708577261,-0.37943676478103444,0.017703994959809625,-1.7519287227210594
1.2611398540258443,2.2924848759688653e+31,0.008375593198448389,5131489.096287966,1338139624.1304457,9.12650143093983,0.0,443781949.5962233,4655886153.207199,32463.54576274519,3.464860609434374e+43,1.7407053587649292e+43,6.054595675226166e+36,8.98272229110375e-05,-4.046592026713881,0.48701712342718817,-0.3124557688075367,0.41740593553991057,-0.3794413795305021,0.017707954068824066,-1.7518316131717375
1.2735436131276314,2.4663757031754348e+31,0.008456198790735064,5607731.05538404,1336104701.224941,9.125840492108512,0.0,416484296.1796622,4749494974.290366,32314.138252639415,3.4658878161832255e+43,1.7524193977718727e+43,6.851583729779784e+36,9.872073237662343e-05,-4.005591631411051,0.4870115887374692,-0.31246070436061435,0.41741811040749816,-0.3794287122436954,0.017725905517435605,-1.751391569900573
1.2801827537024413,1.3201332651903842e+31,0.00849988232267198,3039063.3168512583,1334288885.9282596,9.125249868547371,0.0,393632683.792391,4815057452.52137,32174.44663142815,3.4664074637833657e+43,1.758775915288749e+43,7.276329302652194e+36,0.00010624315057930906,-3.973699059032903,0.4870075594995695,-0.312464297464075,0.41741875732944855,-0.3794280391669684,0.017738379361752796,-1.751086061302448
1.2901414645646576,1.9801998977858854e+31,0.00856621129797964,4614506.812153935,1333936310.4451947,9.125135094436214,0.0,392748814.25211585,4942635822.499984,32141.965481325802,3.4671851849452033e+43,1.7685633222392562e+43,7.912804470259782e+36,0.00011347204304752297,-3.9451111256582667,0.4870113564345612,-0.3124609115176871,0.41740522371266153,-0.3794421201594285,0.01773783714959526,-1.7510993366610523
1.2974189988199352,1.4470720947537068e+31,0.008615253218395983,3411846.403365016,1332405520.3691027,9.124636423374342,0.0,375025480.3508373,5012714162.239236,32011.3150862236,3.4677278738526404e+43,1.7758170810224093e+43,8.376031278036208e+36,0.00012037782672751199,-3.919453501589141,0.48701685198988126,-0.3124560108601294,0.4173921920099395,-0.3794556793690664,0.01774113530040832,-1.7510185920056234
1.3053349267556804,1.5740109243170294e+31,0.008669161298888036,3750385.1598320007,1331094263.784927,9.12420881189244,0.0,361688848.0230814,5078462366.405378,31908.095081447907,3.4682971760506324e+43,1.7838106362658644e+43,8.878268180359662e+36,0.00012767550881721192,-3.8938924027023645,0.48701653744431267,-0.3124562913544251,0.41739443351923083,-0.3794533470961559,0.017748708317003495,-1.7508332477474733
1.313483195397223,1.620209779594272e+31,0.008725307787071314,3906111.182910681,1330230649.2554305,9.123926950000284,0.0,355603025.08793914,5180249752.55428,31840.335473303185,3.468873327549533e+43,1.7922037275756937e+43,9.394148409553745e+36,0.00013626443025171865,-3.8656174953129776,0.48702176802604985,-0.3124516270352235,0.4173881887728127,-0.3794598447371894,0.017753794695969403,-1.7507088065872505
1.3176735000708946,8.332043174360665e+30,0.008754414280106843,2024938.7204817533,1328450348.764145,9.123345327161266,0.0,336846480.3982949,5193748600.338197,31691.763146461497,3.469153989491314e+43,1.796531181333173e+43,9.658205548361674e+36,0.00014233971952982971,-3.8466738942542618,0.48702307410482476,-0.31245046236029206,0.4173827118808008,-0.3794655435078987,0.017759235537167174,-1.7505757327654965
1.321863804744566,8.332043174360665e+30,0.008783682674316833,2036202.1851890087,1327269183.379262,9.122959011033764,0.0,326887616.62806004,5204956445.298583,31591.067124764264,3.4694263536648045e+43,1.8008679735154626e+43,9.921423683569337e+36,0.00014876013606396587,-3.8275134330839538,0.487022879925169,-0.3124506355167076,0.41737455288039693,-0.379474033182689,0.01776157597905192,-1.7505185020349
1.3260541094182392,8.332043174363755e+30,0.00881311644682242,2047707.5532137156,1326140614.0432053,9.122589575852567,0.0,316547457.1965899,5219457465.322092,31494.08066979211,3.4696901023728144e+43,1.8052168480102446e+43,1.0183833723446939e+37,0.00015336978298148945,-3.8142601969520524,0.48702282705446415,-0.3124506826632742,0.41736353725062214,-0.3794854955258664,0.017763310992894715,-1.7504760806788997
1.331194500635474,1.0221204635599146e+31,0.008849558054974862,2535242.6791653633,1327832914.9166644,9.123143429930352,0.0,338420496.69124776,5414998610.289907,31624.42256984857,3.4700360088877706e+43,1.8107516288999705e+43,1.0507073418016022e+37,0.0001576835204470587,-3.8022136925486025,0.4870490901336523,-0.3124272636319466,0.4173236412693817,-0.3795270119285665,0.017752213801174085,-1.7507474802605576
1.3363348918527072,1.0221204635596057e+31,0.008886243348744443,2552195.887549758,1326095576.4506059,9.122574826353246,0.0,322085346.9861056,5412438810.626225,31472.044327554144,3.4703652189119377e+43,1.8162837933660757e+43,1.0828755623388503e+37,0.0001642769903386806,-3.784423262302903,0.4870546273203952,-0.31242232623235633,0.4173100081224677,-0.37954119971138733,0.01775313160192936,-1.7507250275397592
1.341475283069942,1.0221204635599146e+31,0.008923180754131493,2569735.2927770615,1324489770.8480318,9.1220486085514,0.0,308777471.9785992,5418173171.659315,31332.855479901704,3.470680826684733e+43,1.82182181903994e+43,1.1149015151066233e+37,0.00017162572438807506,-3.765417616705925,0.4870576677387441,-0.31241961517549294,0.41729725751123026,-0.3795544694738966,0.017754760813543647,-1.7506851739992475
1.3466156742871767,1.0221204635599146e+31,0.00896036898818947,2587185.443413496,1322749433.43615,9.12147758418587,0.0,295172977.1985556,5415740952.069485,31181.628008133164,3.4709825290250175e+43,1.8273573586923896e+43,1.1467728951808493e+37,0.00017938554213006025,-3.7462125625525737,0.4870626301516606,-0.3124151903656388,0.4172866865616753,-0.37956547113548633,0.017756149222690552,-1.750651213820203
1.3533077275328338,1.3306544728902016e+31,0.009009359445179868,3408266.092822075,1324658079.2204554,9.122103792634462,0.0,320434777.13548476,5661639698.181903,31339.79437130673,3.4714089169944826e+43,1.834891044880668e+43,1.1884753327404877e+37,0.00018782889262444763,-3.726237601940887,0.48708080246273583,-0.31239898713691483,0.4172623041227972,-0.37959084809665056,0.017750264031339287,-1.7507951825243309
1.359999780778493,1.3306544728905108e+31,0.009058776966116695,3437976.9315749407,1322112324.2410026,9.121268353580625,0.0,300408114.34891254,5641376930.042791,31119.74987041792,3.4718086563955336e+43,1.8423977683258908e+43,1.2298849671007933e+37,0.0001989724725504524,-3.701207003220333,0.48708393021301827,-0.31239619835870747,0.41724631301230886,-0.3796074922652135,0.017752896859332144,-1.7507307700809027
1.3666918340241518,1.3306544728905108e+31,0.009108628400104077,3468164.2625021935,1319544155.0562844,9.120423927315786,0.0,282215116.91027254,5619884037.893917,30898.37082202208,3.4721841872031675e+43,1.8498758921580404e+43,1.2710000224401468e+37,0.00021046633608216413,-3.6768173593196467,0.48709006404098026,-0.3123907293405391,0.41722437178605143,-0.37963033058336076,0.017755529094976713,-1.7506663816780448
1.3733838872698094,1.3306544728902016e+31,0.009158915106368397,3498446.1548087597,1316847867.6824734,9.11953560484611,0.0,264885868.0616102,5590327621.156468,30666.451925490695,3.472536658768309e+43,1.8573146866120538e+43,1.3118064738624732e+37,0.00022247331023577232,-3.6527220831665974,0.4870993077347364,-0.3123824876468661,0.417193382924347,-0.3796625885058916,0.017758178899588858,-1.7506015731526445
1.3853325020856015,2.375874364089047e+31,0.009250242253556924,6353629.62990582,1317498478.2392683,9.119750122258269,0.0,279783608.7180838,5841025907.795439,30692.126602482316,3.473201389471755e+43,1.871192230326365e+43,1.3847271106366865e+37,0.00023847430404272664,-3.622558409972554,0.4871403976204752,-0.3123458537249455,0.4171192467449821,-0.3797397704459638,0.01774007181110258,-1.7510446264940067
1.3929681594507326,1.5182816474094855e+31,0.009309507058475275,4123052.4781696796,1315738580.806831,9.119169609497522,0.0,275884787.9777278,5946316802.5380745,30522.856908936825,3.473620260282141e+43,1.8802204139973412e+43,1.4310694041080312e+37,0.0002580176645451108,-3.588350560114863,0.48717019729893707,-0.3123192875847639,0.4170551359233285,-0.37980652621480004,0.01773115821213504,-1.7512628950414717
1.4006038168158634,1.5182816474094855e+31,0.009369500432393185,4173739.0234689713,1314407250.9110081,9.11872994621364,0.0,274586714.07150525,6034088070.60188,30396.40955576735,3.474037160250738e+43,1.8893818591737887e+43,1.477219714883695e+37,0.00027476994251694135,-3.561030777118285,0.4871919640488931,-0.3122998837536805,0.41700804677952846,-0.3798555645988355,0.01772515838213291,-1.7514098755142022
1.40442164549843,7.591408237048974e+30,0.009399790738081714,2107296.5667510033,1313874623.805758,9.11855392474645,0.0,276263861.12453187,6134152933.048969,30335.201318041152,3.474246883425832e+43,1.8940385450841153e+43,1.5002484045995265e+37,0.0002857243906511932,-3.5440526848077,0.48721434286188636,-0.312279935206699,0.4169599645672316,-0.37990564287334305,0.017716510927067466,-1.7516218035731876
1.4082394741809963,7.591408237048974e+30,0.009430359103406564,2126641.175649762,1315796594.1066048,9.119188757906567,0.0,288992763.3065545,6368760447.723314,30463.751534948715,3.4744662696302133e+43,1.8988733311363792e+43,1.5233746820329088e+37,0.0002832255022580904,-3.547867644374504,0.4872493775230923,-0.3122487070352949,0.4168873995646154,-0.3799812312403528,0.017693886304343494,-1.7521767677029034
