slice,mass (Msun),coupling,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),surface num_a (/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
1.0,26.0,-10.0,1e-05,7647166.747617132,1e-05,481333.6673460261,4162.675595311259,3702783121672518.5,0.0,0.0,0.0,1.1677096852506455e+18,0.0,0.0,0.0025160005251709974,0.006102550859362311,0.0013255474742222603,0.0
96.0,26.0,-10.0,1000.0,7646166.747627132,75.80616696023964,869686.0158662646,4474.126859262622,5.569643478710842e+19,0.0,0.0,0.0,1.3314919368630359e+29,0.0,0.0,0.002516000525170997,0.006102550859362312,0.0013255474742222603,0.0
97.0,26.0,-10.0,1072.4761993362251,7646094.271427795,72.47619933622518,892709.9550861472,4120.414895068943,1.439915093496539e+19,0.0,0.0,0.0,1.66060028735908e+29,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785182,1e-99
98.0,26.0,-10.0,1148.5762086392617,7646018.171418493,76.10000930303644,919059.7577822845,4123.151234436078,2.1763408894301192e+19,0.0,0.0,0.0,2.1828981378684995e+29,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,8.099968228511367e-100
99.0,26.0,-10.0,1226.6859457764021,7645940.061681355,78.10973713714056,947656.9206845668,4127.484603553125,3.372450863394782e+19,0.0,0.0,0.0,3.013623393280332e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0149083234466844e-99
100.0,26.0,-10.0,1289.1737354861145,7645877.573891645,62.487789709712445,972038.6327646429,4129.2571363333855,4.833537082574405e+19,0.0,0.0,0.0,3.966127430281424e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0149083234466844e-99
101.0,26.0,-10.0,1343.549791173365,7645823.197835959,54.3760556872506,994507.5843283855,4131.479191810414,6.664356552717017e+19,0.0,0.0,0.0,5.1089334859495695e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785186,1.0149083234466846e-99
102.0,26.0,-10.0,1394.0735392668494,7645772.674087864,50.523748093484166,1016544.0752206125,4132.943464568587,9.047640101337316e+19,0.0,0.0,0.0,6.550509291790611e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0149083234466844e-99
103.0,26.0,-10.0,1442.582987358949,7645724.164639773,48.5094480920996,1038859.33212685,4135.684434269655,1.2222328186707742e+20,0.0,0.0,0.0,8.420273669435439e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0149083234466844e-99
104.0,26.0,-10.0,1489.9140049075334,7645676.833622224,47.33101754858433,1061798.385910777,4138.5128181166465,1.650539697126734e+20,0.0,0.0,0.0,1.088392033761096e+30,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0149083234466844e-99
105.0,26.0,-10.0,1536.4505527296296,7645630.297074402,46.53654782209626,1085635.229523943,4142.18542813274,2.2353478974380753e+20,0.0,0.0,0.0,1.4164464542423476e+30,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785186,1.0149083234466846e-99
106.0,26.0,-10.0,1582.3438439845743,7645584.403783147,45.89329125494486,1110813.4579283858,4162.507641841984,3.050848097178646e+20,0.0,0.0,0.0,1.8579929026394257e+30,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0149083234466844e-99
107.0,26.0,-10.0,1627.5358140055316,7645539.211813126,45.19197002095728,1137365.0559149566,4192.584241772808,4.193681010109903e+20,0.0,0.0,0.0,2.455665402614762e+30,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0149083234466844e-99
108.0,26.0,-10.0,1671.8944175891652,7645494.853209542,44.35860358363344,1165072.0129647488,4225.638487208414,5.7859371090823886e+20,0.0,0.0,0.0,3.265056049872958e+30,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0149083234466844e-99
109.0,26.0,-10.0,1715.3998162853352,7645451.347810847,43.50539869617018,1193769.8531194786,4260.4872825388375,7.992276595294596e+20,0.0,0.0,0.0,4.3615854119904607e+30,0.0,0.0,0.0024889953125840658,0.006083494621983939,0.0012321516160785182,1.0149083234466842e-99
110.0,26.0,-10.0,1758.1337410237481,7645408.613886108,42.73392473841268,1223409.5694309263,4299.5519353004365,1.1042146109287051e+21,0.0,0.0,0.0,5.849688017729498e+30,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0149083234466842e-99
111.0,26.0,-10.0,1800.2076794160273,7645366.539947716,42.07393839227918,1253995.4105186837,4340.905936374113,1.5253662980336593e+21,0.0,0.0,0.0,7.873610712712372e+30,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0149083234466844e-99
112.0,26.0,-10.0,1841.7247637189046,7645325.022863412,41.5170843028773,1285561.1875457542,4385.449044517065,2.1068087359138601e+21,0.0,0.0,0.0,1.0632019091542418e+31,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0149083234466844e-99
