slice,mass (Msun),coupling,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),surface num_a (/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
1.0,28.0,-10.0,1e-05,7123944.326417461,1e-05,460768.01173439715,4139.630400459786,1713875464619741.5,0.0,0.0,0.0,5.404877665224817e+17,0.0,0.0,0.002516000525170997,0.006102550859362312,0.0013255474742222598,0.0
100.0,28.0,-10.0,885.4727160946093,7123058.853711366,69.24675350853981,839775.4508408473,4457.205324491012,3.262202797841157e+19,0.0,0.0,0.0,7.123886311028109e+28,0.0,0.0,0.0025160005251709974,0.006102550859362312,0.00132554747422226,0.0
102.0,28.0,-10.0,1000.0,7122944.326427461,49.52890026755873,889440.6343691073,4475.689812011394,7.54675565283704e+19,0.0,0.0,0.0,1.8911491485618264e+29,0.0,0.0,0.0025160005251709974,0.006102550859362312,0.00132554747422226,0.0
103.0,28.0,-10.0,1059.4346803210706,7122884.891747139,59.43468032107047,911930.1633354087,4121.759576188613,1.907696427472279e+19,0.0,0.0,0.0,2.2487148095870243e+29,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785186,9.999999998444071e-100
104.0,28.0,-10.0,1121.8410946581946,7122822.485332803,62.406414337124005,937557.8703604555,4121.7921639555225,2.82511794478399e+19,0.0,0.0,0.0,2.8047117745109892e+29,0.0,0.0,0.002488995312584066,0.006083494621983942,0.001232151616078518,9.050356655204394e-100
105.0,28.0,-10.0,1186.245995118026,7122758.080432342,64.40490045983154,965765.1197660757,4124.640344165166,4.298664609799445e+19,0.0,0.0,0.0,3.6778019116083364e+29,0.0,0.0,0.0024889953125840658,0.00608349462198394,0.001232151616078518,1.042908654295152e-99
106.0,28.0,-10.0,1238.2386771156273,7122706.0877503455,51.9926819976013,990065.4288428712,4125.911727860987,6.094463223002438e+19,0.0,0.0,0.0,4.6770752227100876e+29,0.0,0.0,0.0024889953125840658,0.00608349462198394,0.001232151616078518,1.042911265479414e-99
107.0,28.0,-10.0,1284.7744389248064,7122659.551988536,46.53576180917903,1013127.3472065377,4127.14878636013,8.401656301214976e+19,0.0,0.0,0.0,5.9100617923984304e+29,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785184,1.0429112654794142e-99
108.0,28.0,-10.0,1328.5457885851692,7122615.780638875,43.771349660363036,1036054.2264070393,4128.43223046184,1.145284508895143e+20,0.0,0.0,0.0,7.490981929784174e+29,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,1.042911265479414e-99
109.0,28.0,-10.0,1370.7664487717957,7122573.559978689,42.22066018662633,1059597.662327033,4136.628068501094,1.55983215296354e+20,0.0,0.0,0.0,9.567852800213291e+29,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785182,1.0429112654794142e-99
