slice,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
1296.0,10125967.122501224,10411.615952644497,54.39348899770197,350257471.742374,3237.5660703828366,7.180222683664861e+37,6.882948267028504e+36,4.748954825570252e-19,0.09386802536200528,0.20305235176203068,0.005466138609409867,9.589617210125896e-10
1297.0,10126024.235664671,10354.50278919749,57.11316344758706,351999767.8803678,3236.4552562792246,5.334917721391286e+37,7.138037119919076e+36,5.481028197045887e+20,0.09386787681968961,0.20305304762343623,0.0054660950195212984,1.9695613429677612e-09
1298.0,10126084.20448629,10294.533967578784,59.96882161996642,353995044.4998554,3235.891199215054,4.810643247980782e+37,7.416999366047109e+36,1.6244914738497918e+21,0.09386777604578116,0.20305348592630457,0.005466067006222672,3.035834259210172e-09
1299.0,10126139.448143635,10239.290310233831,55.24365734320004,355846606.7397096,3235.380200071169,4.952400815652034e+37,7.681190638891745e+36,1.0322781824880378e+21,0.09386766851042062,0.20305390358249506,0.005466037041476875,4.0217695455970075e-09
1300.0,10126191.377114132,10187.36133973673,51.92897049728328,357511442.1661207,3234.10550036964,4.473318500496209e+37,7.942200698136168e+36,1.7920126086789265e+21,0.09386762998309554,0.20305409612667694,0.005466024943247597,4.951069504074777e-09
1301.0,10126242.324959025,10136.41349484399,50.94784489297769,359127319.65002215,3233.642890109573,4.662122432182877e+37,8.206736438519304e+36,2.8123209480451313e+21,0.09386757548276263,0.20305432565143516,0.00546600977105872,5.865011526978729e-09
1302.0,10126295.820196163,10082.918257705867,53.49523713762658,360818262.1671224,3233.1313998804617,4.51782902972842e+37,8.493018299773791e+36,3.39819890765449e+21,0.0938675459935384,0.20305448922319294,0.005465999618132266,6.826290917787661e-09
1303.0,10126351.990195157,10026.74825871177,56.16999899450791,362643301.26641446,3232.550604266746,4.562526643339451e+37,8.804899423552628e+36,4.80911191999308e+21,0.09386752077593259,0.20305465095281539,0.005465989442755602,7.837385078620549e-09
1304.0,10126405.959073424,9972.779380444437,53.96887826822938,364397588.36220896,3231.9509971553703,4.476061525788326e+37,9.115126780352829e+36,5.190261685007078e+21,0.09386751857514361,0.2030547494849697,0.005465984069330872,8.810028065073286e-09
1305.0,10126458.62039282,9920.11806104891,52.66131939441924,366103104.031438,3231.335550843197,4.483623673707278e+37,9.428556783180418e+36,1.1367757161416108e+22,0.09386752647564586,0.20305482455938653,0.005465980474106846,9.75995537630205e-09
1306.0,10126510.808061425,9867.930392444134,52.187668605061205,367796047.983891,3230.688586454418,4.515342326808693e+37,9.748823714269494e+36,2.093411893977376e+22,0.0938675416358164,0.20305488698401708,0.0054659778783858375,1.0701754443901822e-08
1307.0,10126562.909053419,9815.829400449991,52.10099199540171,369489456.5408962,3230.0138475832537,4.560039300825797e+37,1.0079018435077987e+37,3.3608473025694216e+22,0.0938675632626097,0.20305494137774785,0.005465975957873796,1.1642201058557282e-08
1308.0,10126617.615095016,9761.123358853161,54.706041595171804,371273416.2983778,3229.2651048327207,4.6141723521589325e+37,1.0436415736576348e+37,5.022198924358849e+22,0.09386759284969837,0.20305499226103388,0.005465974507796059,1.262940808657583e-08
1309.0,10126675.056438688,9703.682015180588,57.441343674930394,373157311.8673574,3228.4105617852265,4.682066362786349e+37,1.0825335689413894e+37,7.363337539951041e+22,0.09386763171391485,0.20305504102567196,0.005465973461890432,1.3665764139029026e-08
1310.0,10126729.858960522,9648.879493346438,54.80252183357911,374961154.8431166,3227.342623982648,4.754907533222074e+37,1.1209411997550276e+37,1.0095860314983751e+23,0.09386767628324946,0.20305508480294357,0.005465972798970346,1.465412847070109e-08
1311.0,10126783.395350112,9595.343103757128,53.536389589852114,376759173.93450904,3226.3118052739624,4.8336194249757e+37,1.1597641763015206e+37,8.530065556982812e+22,0.09386772758072935,0.20305512600402315,0.005465972407075848,1.561913583012889e-08
1312.0,10126836.12475165,9542.61370221898,52.7294015386886,378495877.430133,3225.574176235926,4.917856379110063e+37,1.1990987734640345e+37,1.29173518816196e+23,0.09386778635215624,0.20305516586230427,0.005465972224876475,1.6568892289682822e-08
1313.0,10126891.490623267,9487.247830601409,55.36587161562303,380326471.9125187,3224.843687215693,5.014541861104032e+37,1.2417579450844088e+37,1.932574076165956e+23,0.09386785822835787,0.20305520759861564,0.005465972224594924,1.7565247260941617e-08
1314.0,10126949.624788465,9429.113665403798,58.13416519640419,382253916.1710919,3223.6161079562694,5.125763130111136e+37,1.2880770272662348e+37,2.825763963442531e+23,0.09386794642690567,0.20305525198594895,0.005465972409422535,1.86102558236619e-08
1315.0,10127005.081603596,9373.65685027279,55.45681513127564,384093342.3450838,3222.841782771819,5.241759780490714e+37,1.3336993723181906e+37,4.0811159229563095e+23,0.09386804379603216,0.20305529529571822,0.005465972744024264,1.9605906951582522e-08
