slice,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
1296.0,10125967.122501224,10700.122559759766,54.39348899770197,3237.5660704582933,3237.5660703828366,1.9273862658356384e+30,2.3919137394401712e+31,4.2254397618426817e-22,0.09386802536200528,0.20305235176203068,0.005466138609409867,9.589617210125896e-10
1297.0,10126024.235664671,10643.009396312758,57.11316344758706,3236.4552563543975,3236.4552562792305,4.4808080556325753e+21,2.4806097245462193e+31,7.238106334835245e+17,0.09386787681968961,0.20305304762343623,0.0054660950195212984,1.96956134296906e-09
1298.0,10126084.20448629,10583.040574694052,59.96882161996642,3235.8911992897692,3235.8911992150597,4.5129657623737695e+21,2.5856947606856692e+31,6.509286595760242e+18,0.09386777604578116,0.2030534859263046,0.005466067006222672,3.0358342592124316e-09
1299.0,10126139.448143633,10527.796917350963,55.24365734290769,3235.3802001455815,3235.3802000711576,2.3662296814017916e+26,2.686596929939981e+31,9.287227052979105e+17,0.09386766851042062,0.20305390358249506,0.005466037041476874,4.021769545593357e-09
1300.0,10126191.37711413,10475.867946853861,51.92897049783374,3234.105500443471,3234.105500369663,6.825380072077813e+21,2.7802238468748747e+31,1.6583589216396321e+18,0.09386762998309554,0.20305409612667694,0.005466024943247596,4.951069504079057e-09
1301.0,10126242.324959023,10424.920101961121,50.94784489355562,3233.642890183064,3233.6428901095555,1.4952460233922482e+22,2.8737615291264363e+31,2.609457275670993e+18,0.09386757548276263,0.20305432565143522,0.005466009771058719,5.865011526991585e-09
1302.0,10126295.820196161,10371.424864822999,53.4952371382334,3233.131399953634,3233.131399880473,1.1029111059496443e+22,2.974531051313978e+31,1.854179391404763e+19,0.0938675459935384,0.20305448922319294,0.005465999618132262,6.826290917809679e-09
1303.0,10126351.990195157,10315.254865827039,56.16999899514507,3232.5506043395417,3232.550604266775,1.0255878320607629e+23,3.086725744197979e+31,4.492916892542215e+18,0.09386752077593258,0.20305465095281539,0.005465989442755603,7.837385078652612e-09
1304.0,10126405.959073422,10261.285987561569,53.9688782650147,3231.9509972278815,3231.9509971553816,2.736966707740967e+22,3.1979960334181823e+31,4.5097298202293217e+18,0.0938675185751436,0.2030547494849697,0.005465984069330872,8.81002806504541e-09
1305.0,10126458.620392816,10208.624668167904,52.6613193929804,3231.3355509153466,3231.335550843237,3.3176779650404964e+22,3.309476742519957e+31,4.2387849569488716e+19,0.09386752647564582,0.20305482455938653,0.005465980474106846,9.75995537624683e-09
1306.0,10126510.808061419,10156.43699956499,52.187668604545905,3230.6885865261806,3230.688586454464,4.012691058344212e+22,3.423440578605685e+31,9.27065846075806e+19,0.09386754163581638,0.20305488698401708,0.0054659778783858375,1.0701754443837509e-08
1307.0,10126562.909053415,10104.336007568985,52.10099199491864,3230.0138476545167,3230.0138475832878,4.8479880503791544e+22,3.5408133526048685e+31,1.595315642107205e+20,0.0938675632626097,0.20305494137774785,0.0054659759578737956,1.1642201058484712e-08
1308.0,10126617.61509501,10049.629965974018,54.706041594664576,3229.265104903676,3229.265104832784,5.909397093759817e+22,3.6682103132831083e+31,2.4803450447553082e+20,0.09386759284969837,0.20305499226103388,0.005465974507796057,1.2629408086494005e-08
1309.0,10126675.056438684,9992.188622299582,57.44134367439781,3228.410561855629,3228.4105617853297,7.273584334500354e+22,3.8070297056542425e+31,3.718179620766314e+20,0.09386763171391482,0.20305504102567196,0.005465973461890431,1.3665764138936532e-08
1310.0,10126729.858960519,9937.386100465432,54.80252183353744,3227.342624052576,3227.3426239827627,8.862588777566135e+22,3.944187153110832e+31,5.464960032952769e+20,0.09386767628324949,0.20305508480294357,0.005465972798970345,1.4654128470609637e-08
1311.0,10126783.395350108,9883.849710876122,53.53638958912761,3226.3118053433964,3226.311805274043,1.0777930752984503e+23,4.085139612847766e+31,7.674330951087344e+20,0.09386772758072937,0.20305512600402315,0.0054659724070758465,1.561913583002773e-08
1312.0,10126836.124751644,9831.120309339836,52.72940153721094,3225.574176304957,3225.5741762360235,1.300572631523138e+23,4.225403213954664e+31,1.0520049545044399e+21,0.09386778635215624,0.20305516586230424,0.005465972224876475,1.6568892289556734e-08
1313.0,10126891.49062326,9775.754437724128,55.36587161407149,3224.843687284323,3224.843687215796,1.583477012945428e+23,4.377747494529325e+31,1.414344581709793e+21,0.09386785822835786,0.20305520759861564,0.005465972224594923,1.756524726078845e-08
1314.0,10126949.624788454,9717.620272530243,58.13416519477506,3223.6161080243396,3223.6161079563954,1.9454847144421688e+23,4.543273538861465e+31,1.9115863140815122e+21,0.09386794642690564,0.20305525198594893,0.005465972409422534,1.8610255823480195e-08
1315.0,10127005.081603585,9662.163457399234,55.45681513071681,3222.841782839421,3222.8417827719963,2.36490385543495e+23,4.706272401319316e+31,2.601094205965871e+21,0.09386804379603214,0.20305529529571822,0.005465972744024262,1.960590695139101e-08
1316.0,10127059.33707501,9607.907985974103,54.25547142303062,3222.0365939233275,3222.036593856405,2.860460348212017e+23,4.87100432307001e+31,3.4600297424611196e+21,0.09386815349792897,0.2030553389526116,0.00546597322019875,2.057869807503233e-08
1317.0,10127113.095413174,9554.149647809565,53.75833816632377,3221.186045928299,3221.186045861739,3.451196649723914e+23,5.039487650822456e+31,4.547340492844781e+21,0.09386827834961263,0.20305538377505797,0.005465973840769671,2.154119395571283e-08
1318.0,10127166.6747699,9500.570291083306,53.57935672562419,3219.5375112595034,3219.537511193613,4.15812492546832e+23,5.2127583781472685e+31,5.934202177378942e+21,0.0938684210573657,0.2030554302619611,0.005465974614019398,2.2499007092885928e-08
1319.0,10127222.933094462,9444.311966521665,56.2583245619054,3218.6088181409173,3218.6088180754723,5.0523953901449776e+23,5.400573526455053e+31,7.7081861097778e+21,0.09386859389459654,0.20305548138372206,0.00546597560692165,2.350295419024565e-08
1320.0,10127282.004335253,9385.240725731477,59.071240790000665,3217.889706668388,3217.8897066033815,6.19296852256772e+23,5.604417075481474e+31,1.0118018576035546e+22,0.0938688044717365,0.20305553793823466,0.005465976865026116,2.455501802222188e-08
1321.0,10127338.410490833,9328.834570150822,56.40615557874133,3217.062525921167,3217.0625258566292,7.514439977788938e+23,5.805577657863144e+31,1.3428088371349566e+22,0.09386903595535484,0.20305559485704733,0.005465978280420545,2.555757156064522e-08
1322.0,10127393.622146199,9273.62291478552,55.21165536553114,3216.2503774509987,3216.250377386996,9.071923217889188e+23,6.008759799388342e+31,1.752509482134605e+22,0.0938692958277353,0.20305565364296846,0.005465979889172349,2.6536810709082144e-08
1323.0,10127448.342258478,9218.902802506462,54.72011227836948,3215.447670783803,3215.447670720113,1.0923330358676209e+24,6.2163981544535065e+31,2.2677944754502615e+22,0.0938695904148805,0.20305571520502919,0.005465981722389335,2.750517728147507e-08
1324.0,10127502.918728175,9164.326332809404,54.576469698284996,3214.5223430069695,3214.522342943698,1.3132840835716993e+24,6.429798124623496e+31,2.920971776082969e+22,0.09386992594867302,0.20305578016764197,0.005465983809490233,2.8468705027027498e-08
1325.0,10127560.224021358,9107.02103962563,57.30529318319925,3213.8224914806265,3213.822491417809,1.59170370135667e+24,6.660745075335896e+31,3.7519259851213454e+22,0.09387033043368673,0.20305585266450077,0.005465986311149066,2.9477724195445913e-08
1326.0,10127620.394579202,9046.850481782109,60.17055784235921,3213.0467981523057,3213.0467980898216,1.9451908229118363e+24,6.910931805921894e+31,4.8736013393923276e+22,0.09387082068022219,0.20305593392056548,0.005465989311787958,3.053401917230644e-08
1327.0,10127677.999637658,8989.245423326269,57.60505845642881,3212.169025929945,3212.1690258680196,2.353813561755804e+24,7.157946432631867e+31,6.403952066008963e+22,0.09387135831718131,0.2030560168020094,0.005465992558904506,3.154214196919686e-08
1328.0,10127734.512870623,8932.732190361246,56.513232964133834,3210.697227482902,3210.6972274214454,2.8341857049813834e+24,7.407456356233447e+31,8.29113648280613e+22,0.09387196003903651,0.20305610337056015,0.005465996136619652,3.2527901284111265e-08
1329.0,10127790.646099921,8876.59896106273,56.13322929887639,3211.57559074139,3211.5755906799864,3.403759308793021e+24,7.662439987357479e+31,1.0656267005795638e+23,0.09387264026763831,0.203056194941215,0.00546600010913603,3.3503655910239994e-08
1330.0,10127849.585990684,8817.659070299938,58.9398907638202,3210.9344044162854,3210.9344043552874,4.118810621503361e+24,7.937769772835778e+31,1.364444704952632e+23,0.09387345700153713,0.20305629768726643,0.005466004780002353,3.452419817381256e-08
1331.0,10127911.472875986,8755.772184997797,61.88688530201122,3210.1941833621618,3210.194183301525,5.02271524919297e+24,8.235316688893371e+31,1.7663526210922024e+23,0.0938744422944767,0.20305641336634284,0.005466010281412488,3.559111313733117e-08
1332.0,10127970.793641275,8696.45141970925,59.32076528785175,3209.481954722801,3209.48195466251,6.063947487004357e+24,8.528710721789072e+31,2.312348109297157e+23,0.09387551901204644,0.2030565318984728,0.005466016147773284,3.6609205192332664e-08
1333.0,10128029.09999551,8638.145065473393,58.30635423511598,3208.6276668864066,3208.6276668265623,7.284479058134734e+24,8.824890408961153e+31,2.9834548765945516e+23,0.09387672047587665,0.20305665626125086,0.005466022529677861,3.760520228716897e-08
1334.0,10128087.142990008,8580.102070976049,58.0429944983395,3207.879553034961,3207.8795529754457,8.727394237313401e+24,9.127382202764214e+31,3.822387727679362e+23,0.09387807477487475,0.203056788305126,0.005466029536082252,3.859181370853604e-08
