slice,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
1296.0,10125967.122501224,10428.407855113968,54.39348899770197,350257471.742374,3237.5660703828366,7.180222683664861e+37,6.882948267028504e+36,4.748120909102884e-18,0.09386802536200528,0.20305235176203068,0.005466138609409867,9.589617210125896e-10
1297.0,10126024.235664671,10371.29469166696,57.11316344758706,351999767.8805118,3236.455256279236,5.334917721402443e+37,7.138037119928212e+36,5.480065728494492e+21,0.09386787681968961,0.20305304762343623,0.0054660950195212984,1.9695613429690214e-09
1298.0,10126084.20448629,10311.325870048255,59.96882161996642,353995044.49987715,3235.8911992150424,4.810643247990756e+37,7.41699936605163e+36,1.6242062131627928e+22,0.09386777604578116,0.20305348592630457,0.005466067006222672,3.0358342592131e-09
1299.0,10126139.448143633,10256.082212705165,55.243657342913345,355846606.73974746,3235.3802000711457,4.952400815648609e+37,7.681190638882522e+36,1.0320969144732469e+22,0.09386766851042061,0.20305390358249506,0.005466037041476875,4.021769545594242e-09
1300.0,10126191.37711413,10204.153242208064,51.9289704977744,357511442.166324,3234.105500369663,4.473318500493579e+37,7.942200698133494e+36,1.791697931292344e+22,0.09386762998309554,0.20305409612667694,0.005466024943247597,4.951069504080665e-09
1301.0,10126242.324959021,10153.205397317186,50.947844891898896,359127319.64986795,3233.6428901095555,4.662122432174925e+37,8.206736438501097e+36,2.811827104499193e+22,0.09386757548276264,0.2030543256514352,0.00546600977105872,5.865011526963962e-09
1302.0,10126295.820196157,10099.710160180926,53.49523713649384,360818262.1671549,3233.1313998805076,4.517829029718569e+37,8.493018299748974e+36,3.3976021836544774e+22,0.0938675459935384,0.20305448922319294,0.005465999618132266,6.826290917750834e-09
1303.0,10126351.990195151,10043.54016118683,56.16999899331854,362643301.2666562,3232.550604266792,4.562526643345844e+37,8.804899423535243e+36,4.808267449026471e+22,0.09386752077593258,0.20305465095281539,0.005465989442755603,7.837385078561316e-09
1304.0,10126405.959073415,9989.571282923222,53.96887826405785,364397588.36231035,3231.950997155439,4.476061525784943e+37,9.115126780309502e+36,5.189350275385813e+22,0.0938675185751436,0.20305474948496968,0.005465984069330872,8.810028064938598e-09
1305.0,10126458.620392805,9936.909963533282,52.66131939064235,366103104.03146195,3231.3355508433865,4.483623673692957e+37,9.428556783118069e+36,1.136576098308679e+23,0.09386752647564585,0.20305482455938653,0.005465980474106847,9.759955376098204e-09
1306.0,10126510.808061408,9884.722294930369,52.18766860288808,367796047.9838263,3230.688586454613,4.515342326791126e+37,9.748823714184141e+36,2.0930442907444987e+23,0.09386754163581638,0.20305488698401705,0.005465977878385838,1.0701754443657837e-08
1307.0,10126562.909053402,9832.621302936226,52.10099199410704,369489456.5407995,3230.01384758342,4.560039300803129e+37,1.0079018434980223e+37,3.3602571375755057e+23,0.09386756326260969,0.20305494137774777,0.005465975957873796,1.1642201058288728e-08
1308.0,10126617.615094995,9777.915261343122,54.70604159381239,371273416.2983611,3229.2651048329444,4.614172352138818e+37,1.0436415736483143e+37,5.021317025903091e+23,0.09386759284969837,0.20305499226103385,0.005465974507796059,1.2629408086282337e-08
1309.0,10126675.05643867,9720.473917668685,57.441343673503006,373157311.86736953,3228.410561785496,4.682066362759823e+37,1.0825335689299448e+37,7.362044537424167e+23,0.09386763171391482,0.20305504102567187,0.005465973461890432,1.3665764138709244e-08
1310.0,10126729.8589605,9665.67139583826,54.80252183138884,374961154.8430798,3227.342623982958,4.754907533203084e+37,1.1209411997417362e+37,1.0094087481094951e+24,0.09386767628324946,0.20305508480294351,0.005465972798970345,1.4654128470343083e-08
1311.0,10126783.395350087,9612.135006250814,53.53638958807247,376759173.9343811,3226.311805274232,4.83361942495375e+37,1.1597641762855224e+37,8.52856767662948e+23,0.09386772758072937,0.20305512600402315,0.005465972407075847,1.561913582974042e-08
1312.0,10126836.124751627,9559.405604710802,52.72940153787224,378495877.43004316,3225.57417623623,4.917856379084741e+37,1.1990987734487697e+37,1.2915083593109261e+24,0.09386778635215623,0.2030551658623042,0.005465972224876475,1.6568892289281005e-08
1313.0,10126891.490623241,9504.039733096957,55.36587161476586,380326471.9123336,3224.8436872160023,5.014541861053266e+37,1.2417579450663566e+37,1.9322347159334356e+24,0.09386785822835782,0.20305520759861562,0.005465972224594925,1.7565247260523262e-08
1314.0,10126949.624788437,9445.905567901209,58.13416519550416,382253916.1708089,3223.616107956584,5.125763130056556e+37,1.2880770272455706e+37,2.825267758944735e+24,0.09386794642690563,0.20305525198594895,0.005465972409422535,1.8610255823227058e-08
1315.0,10127005.081603568,9390.4487527702,55.4568151318234,384093342.34492195,3222.841782772145,5.241759780452937e+37,1.3336993723003398e+37,4.08039927847576e+24,0.09386804379603211,0.20305529529571822,0.005465972744024264,1.9605906951159416e-08
1316.0,10127059.337074991,9336.193281346932,54.25547142366221,385897027.0022677,3222.036593856537,5.365841479078568e+37,1.3797771404151017e+37,5.661129272268593e+24,0.09386815349792894,0.2030553389526116,0.0054659732201987506,2.057869807481193e-08
1317.0,10127113.095413158,9282.434943180531,53.758338166711816,387687853.59853697,3221.1860458619562,5.50033336234479e+37,1.4268733188705764e+37,7.680199002689771e+24,0.0938682783496126,0.20305538377505794,0.005465973840769671,2.154119395549999e-08
1318.0,10127166.674769884,9228.855586454272,53.579356726035115,389476164.7198446,3219.53751119375,5.647138753297876e+37,1.47527527843152e+37,1.0275306046015683e+25,0.09386842105736568,0.20305543026196107,0.0054659746140194,2.249900709268099e-08
1319.0,10127222.933094446,9172.597261892632,56.258324562336874,391357211.5362491,3218.6088180756324,5.816572112084169e+37,1.5277032991639452e+37,1.3616983965879078e+25,0.09386859389459651,0.203055481383722,0.005465975606921651,2.3502954190049567e-08
1320.0,10127282.004335236,9113.526021102443,59.07124079045372,393335541.88749236,3217.8897066035415,6.013369931408022e+37,1.5845618745405734e+37,1.8184189704547314e+25,0.09386880447173644,0.20305553793823466,0.005465976865026117,2.4555018022034675e-08
1321.0,10127338.410490815,9057.119865523651,56.40615557869339,395227452.2431527,3217.0625258567893,6.221371994205912e+37,1.6406260443268418e+37,2.449340457414946e+25,0.0938690359553548,0.2030555948570473,0.005465978280420548,2.5557571560459697e-08
1322.0,10127393.62214618,9001.908210158348,55.21165536510042,397081372.6217989,3216.2503773870535,6.44673701647615e+37,1.6972066477593486e+37,3.2341897804868233e+25,0.09386929582773525,0.20305565364296843,0.00546597988917235,2.6536810708891757e-08
1323.0,10127448.342258459,8947.18809787929,54.7201122785286,398920438.29331994,3215.447670720233,6.692622224719676e+37,1.754979128444591e+37,4.225706376835835e+25,0.09386959041488044,0.20305571520502919,0.005465981722389337,2.7505177281289445e-08
1324.0,10127502.91872816,8892.611628178507,54.57646969929699,400755635.1194023,3214.5223429438006,6.962526113945841e+37,1.8143018551823218e+37,5.487666853719542e+25,0.09386992594867295,0.20305578016764197,0.005465983809490235,2.8468705026861877e-08
1325.0,10127560.224021344,8835.306334994733,57.30529318426184,402682892.96489036,3213.8224914178836,7.2751093232536e+37,1.878441408473205e+37,7.099156968660142e+25,0.09387033043368667,0.20305585266450077,0.0054659863111490665,2.9477724195302672e-08
1326.0,10127620.394579187,8775.135777151212,60.170557843474946,404706056.7408408,3213.0467980899302,7.6376360084047245e+37,1.9478510386156391e+37,9.282415456655978e+25,0.09387082068022215,0.20305593392056545,0.005465989311787961,3.053401917218409e-08
1327.0,10127677.999637643,8717.530718695372,57.60505845738702,406641831.18086934,3212.169025868065,8.02011422595134e+37,2.0163026829658452e+37,1.2271957085694544e+26,0.09387135831718124,0.2030560168020094,0.005465992558904508,3.1542141969093e-08
1328.0,10127734.512870608,8661.01748573035,56.51323296548386,408538829.88185585,3210.697227421497,8.430932621508581e+37,2.0853649068571331e+37,1.5971165006763232e+26,0.09387196003903645,0.20305610337056015,0.005465996136619654,3.252790128403466e-08
1329.0,10127790.646099908,8604.88425642997,56.133229299840956,410420606.4731941,3211.575590680055,8.876260896517342e+37,2.155857357502025e+37,2.062194193379637e+26,0.09387264026763827,0.20305619494121496,0.0054660001091360304,3.3503655910182224e-08
1330.0,10127849.585990673,8545.944365665317,58.93989076483301,412391999.3087368,3210.934404355379,9.384175352494729e+37,2.231873568794784e+37,2.651562004284837e+26,0.09387345700153708,0.2030562976872664,0.005466004780002355,3.4524198173775727e-08
1331.0,10127911.472875975,8484.057480363175,61.886885303074656,414456251.2295233,3210.1941833015703,9.96334968317677e+37,2.313903033685246e+37,3.4466329792824805e+26,0.09387444229447668,0.20305641336634284,0.00546601028141249,3.559111313731538e-08
1332.0,10127970.793641264,8424.736715074629,59.320765288770794,416428627.40823996,3209.4819546625386,1.0562415899503913e+38,2.3946600260763806e+37,4.530036744334762e+26,0.09387551901204644,0.2030565318984728,0.0054660161477732856,3.660920519233536e-08
1333.0,10128029.0999955,8366.43036083877,58.306354236347765,418360207.5482742,3208.6276668265396,1.1192614006837655e+38,2.4760514810634393e+37,5.865602464513297e+26,0.09387672047587665,0.20305665626125086,0.005466022529677862,3.760520228719453e-08
1334.0,10128087.14299,8308.387366337702,58.04299450001165,420274990.7800521,3207.8795529754516,1.1859196661098296e+38,2.5590357716271643e+37,7.539783106740994e+26,0.09387807477487484,0.203056788305126,0.005466029536082254,3.8591813708593e-08
1335.0,10128148.088134225,8247.44222211279,60.94514422501224,422275641.6806339,3206.1487459507025,1.2597113860559418e+38,2.6482425875863053e+37,9.65582153794357e+26,0.09387969069265359,0.20305693657697685,0.005466037661228389,3.9622067333476706e-08
1336.0,10128212.080535661,8183.4498206768185,63.99240143626285,424364116.2508986,3205.0584841489895,1.3413256446121999e+38,2.744152145886734e+37,1.2495273710503249e+27,0.09388162690911489,0.20305710348647854,0.0054660470958609285,4.0697257263150415e-08
1337.0,10128273.741773868,8121.788582470268,61.6612382058881,426364642.9410927,3204.3966207569715,1.4235031997247468e+38,2.8387542129678517e+37,1.634035364766682e+27,0.0938837402806338,0.20305727531002862,0.005466057078251916,4.172688068346608e-08
1338.0,10128334.594198357,8060.936157980934,60.85242449016617,428326491.3041734,3203.7693574165737,1.507626718829775e+38,2.934180434057206e+37,2.1078841317252027e+27,0.09388609294208548,0.20305745612155476,0.005466067847070976,4.273656130806298e-08
