slice,mass (Msun),coupling,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),surface num_a (/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
1.0,29.0,-10.0,1e-05,6901271.633493395,1e-05,462337.93334809237,4144.492277387254,1826980815627166.0,0.0,0.0,0.0,5.7615667001618304e+17,0.0,0.0,0.002516000525170997,0.006102550859362312,0.0013255474742222603,0.0
100.0,29.0,-10.0,581.4880678560138,6900690.145435538,65.82656539275686,727050.9218412645,4397.288015743034,3.6692757102297395e+18,0.0,0.0,0.0,7.61707354073557e+27,0.0,0.0,0.0025160005251709974,0.006102550859362312,0.0013255474742222603,0.0
107.0,29.0,-10.0,1000.0,6900271.633503394,34.811545098716806,909658.194175332,4480.247577808161,1.0311347503149035e+20,0.0,0.0,0.0,1.2081678762848423e+29,0.0,0.0,0.0025160005251709974,0.006102550859362312,0.0013255474742222603,0.0
108.0,29.0,-10.0,1041.7738541184601,6900229.859649275,41.773854118460164,926967.4524848326,4123.614739474087,2.382584371756045e+19,0.0,0.0,0.0,1.522044839027516e+29,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785186,1.0000000000000004e-99
109.0,29.0,-10.0,1085.6364009428432,6900185.9971024515,43.86254682438317,946497.9396010455,4123.127403448827,3.194262212536567e+19,0.0,0.0,0.0,1.9638909285208766e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785188,9.31031695701387e-100
110.0,29.0,-10.0,1131.6920751084456,6900139.941428286,46.05567416560234,967922.3722755166,4123.968856127036,4.3831526017347625e+19,0.0,0.0,0.0,2.6005051584312e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785188,1.0113504191117685e-99
111.0,29.0,-10.0,1174.4199047423747,6900097.213598652,42.72782963392899,988981.878630625,4125.258541912107,5.929381104518399e+19,0.0,0.0,0.0,3.399468411795381e+29,0.0,0.0,0.0024889953125840666,0.006083494621983943,0.0012321516160785186,1.0113504191117687e-99
112.0,29.0,-10.0,1215.4651907060131,6900056.168312688,41.04528596363856,1010362.4276941193,4124.692907545095,7.989439051993036e+19,0.0,0.0,0.0,4.4336247088345264e+29,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785186,1.0113504191117685e-99
113.0,29.0,-10.0,1255.4792895604944,6900016.154213834,40.014098854481276,1032377.8751601529,4125.69768963108,1.0769364101392808e+20,0.0,0.0,0.0,5.7925942030956936e+29,0.0,0.0,0.0024889953125840666,0.00608349462198394,0.0012321516160785184,1.0113504191117683e-99
114.0,29.0,-10.0,1294.7710716530837,6899976.862431741,39.291782092589145,1055569.1610984087,4140.649733555704,1.4618201007688971e+20,0.0,0.0,0.0,7.603943734728894e+29,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785186,1.0113504191117683e-99
