slice,mass (Msun),coupling,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
1.0,12.0,0.0,1e-05,10774285.127300343,1e-05,545057.6605389512,4222.55255433503,3.1687369297530504e+16,0.0,0.0,9.99292878166922e+18,0.0,0.0,0.0025160005251709974,0.006102550859362312,0.00132554747422226,0.0
94.0,12.0,0.0,1000.0,10773285.127310343,8.174536071361466,806427.0329997039,4460.930469793806,1.9869510662560686e+19,0.0,0.0,5.122204271520872e+27,0.0,0.0,0.002516000525170997,0.006102550859362312,0.0013255474742222605,0.0
96.0,12.0,0.0,1020.1093587355492,10773265.017951608,10.29991544991545,809743.4174384279,4101.057027092673,3.7222840991902746e+18,0.0,0.0,6.331269645455025e+27,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785182,5.871412273964176e-100
97.0,12.0,0.0,1030.9242699579604,10773254.203040386,10.814911222411222,811359.549946579,4101.614010858586,3.8420457001134833e+18,0.0,0.0,7.641634064762739e+27,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785184,8.391973952844808e-100
99.0,12.0,0.0,1054.2033663642005,10773230.92394398,11.923439622708374,814851.0137413574,4102.900272721728,4.111863490787482e+18,0.0,0.0,9.187767072961769e+27,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.120883827460949e-99
100.0,12.0,0.0,1066.7229779680445,10773218.404332375,12.519611603843794,816732.8349063266,4103.860886766077,4.264309002536262e+18,0.0,0.0,1.0871395035512357e+28,0.0,0.0,0.0024889953125840666,0.006083494621983943,0.0012321516160785184,1.120883827460949e-99
101.0,12.0,0.0,1079.8685701520803,10773205.25874019,13.145592184035984,818712.3958034308,4104.867739281458,4.430184992209503e+18,0.0,0.0,1.270796984613364e+28,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.1208838274609492e-99
102.0,12.0,0.0,1093.671441945318,10773191.455868397,13.802871793237784,820795.0173915052,4105.923837942909,4.6109740554123494e+18,0.0,0.0,1.4715068592205152e+28,0.0,0.0,0.0024889953125840666,0.006083494621983943,0.0012321516160785184,1.120883827460949e-99
103.0,12.0,0.0,1108.1644573282178,10773176.962853014,14.493015382899674,822986.8083509862,4107.03181006947,4.808388620393308e+18,0.0,0.0,1.6912750944646954e+28,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.120883827460949e-99
104.0,12.0,0.0,1123.3821234802626,10773161.745186863,15.217666152044659,825294.249441431,4108.194417465923,5.02437894297325e+18,0.0,0.0,1.9323972103545666e+28,0.0,0.0,0.0024889953125840666,0.006083494621983943,0.0012321516160785184,1.120883827460949e-99
105.0,12.0,0.0,1139.3606729399094,10773145.766637404,15.978549459646892,827723.898118653,4109.414753522022,5.261148262058855e+18,0.0,0.0,2.1975062270358624e+28,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.1208838274609488e-99
106.0,12.0,0.0,1156.1381498725386,10773128.98916047,16.777476932629238,830283.4723616608,4110.696257756887,5.521290700470603e+18,0.0,0.0,2.4896346882156586e+28,0.0,0.0,0.0024889953125840666,0.006083494621983943,0.0012321516160785184,1.1208838274609488e-99
107.0,12.0,0.0,1173.7545006517994,10773111.372809691,17.616350779260703,832980.310686799,4112.042873443032,5.807719037916508e+18,0.0,0.0,2.8122820769204184e+28,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.120883827460949e-99
108.0,12.0,0.0,1192.251668970023,10773092.875641374,18.497168318223736,869571.4612724836,4113.384348870143,6.126035069060807e+18,0.0,0.0,3.169630059063524e+28,0.0,0.0,0.0024889953125840658,0.006083494621983941,0.0012321516160785182,1.1208826185344308e-99
110.0,12.0,0.0,1232.0668237749996,10773053.060486568,20.393128070841673,841975.9374434239,4116.041943329494,6.861186438295281e+18,0.0,0.0,3.6108850941823835e+28,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.120883827460949e-99
111.0,12.0,0.0,1253.4796082493833,10773031.647702094,21.412784474383756,845307.1233260146,4117.649133019549,7.292446672282685e+18,0.0,0.0,4.103324744888625e+28,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785182,1.1208838274609488e-99
112.0,12.0,0.0,1275.9630319474863,10773009.164278395,22.483423698102946,848821.6100004733,4119.316115444192,7.773440125054896e+18,0.0,0.0,4.654490605619997e+28,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.1208838274609488e-99
113.0,12.0,0.0,1299.5706268304943,10772985.556683512,23.607594883008094,852530.7243547277,4121.081370549843,8.311526082054615e+18,0.0,0.0,5.273274673030981e+28,0.0,0.0,0.0024889953125840658,0.006083494621983942,0.0012321516160785182,1.1208838274609486e-99
114.0,12.0,0.0,1324.3586014576529,10772960.768708885,24.787974627158498,856446.0540162483,4122.857069619988,8.915312552864241e+18,0.0,0.0,5.9701967514436515e+28,0.0,0.0,0.002488995312584066,0.006083494621983943,0.0012321516160785184,1.120883827460949e-99
115.0,12.0,0.0,1350.3859748161692,10772934.741335526,26.027373358516424,860580.3055259227,4124.693581149592,9.595033650833994e+18,0.0,0.0,6.7577563902632594e+28,0.0,0.0,0.0024889953125840658,0.006083494621983942,0.0012321516160785182,1.120883827460949e-99
116.0,12.0,0.0,1377.7147168426116,10772907.4125935,27.32874202644225,864952.0914173202,4127.907010796801,1.0363715162912082e+19,0.0,0.0,7.650941997623171e+28,0.0,0.0,0.0024889953125840666,0.006083494621983943,0.0012321516160785184,1.120883827460949e-99
117.0,12.0,0.0,1406.409895970376,10772878.717414374,28.695179127764362,869571.4612724836,4129.88012245749,1.1235241986889927e+19,0.0,0.0,8.667654064112452e+28,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.1208838274609488e-99
118.0,12.0,0.0,1436.5398340545287,10772848.587476289,30.129938084152585,874453.750243662,4131.77394216801,1.2227019959225528e+19,0.0,0.0,9.829438267912286e+28,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785182,1.120883827460949e-99
119.0,12.0,0.0,1468.1762690428889,10772816.9510413,31.636434988360215,879616.7615185439,4133.878718202435,1.3360297248164649e+19,0.0,0.0,1.1162377239991121e+29,0.0,0.0,0.002488995312584066,0.006083494621983943,0.0012321516160785184,1.120883827460949e-99
120.0,12.0,0.0,1501.394525780667,10772783.732784562,33.218256737778226,885079.5463194067,4136.050119883544,1.466082376724422e+19,0.0,0.0,1.2698202540065581e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.1208838274609492e-99
121.0,12.0,0.0,1536.2736953553342,10772748.853614988,34.87916957466714,890861.4615989629,4138.314035109413,1.6159699087181337e+19,0.0,0.0,1.4475687819773419e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785182,1.1208838274609488e-99
122.0,12.0,0.0,1572.8968234087347,10772712.230486935,36.6231280534005,896985.0905377377,4140.670772404408,1.7895447400720132e+19,0.0,0.0,1.6542517088363464e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.120883827460949e-99
123.0,12.0,0.0,1611.3511078648053,10772673.776202478,38.454284456070525,903475.7416109319,4143.130188227863,1.9915857659388195e+19,0.0,0.0,1.895770182376898e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785182,1.1208838274609488e-99
124.0,12.0,0.0,1651.7281065436796,10772633.3992038,40.37699867887406,910358.9719760244,4145.695374972045,2.2279662405849465e+19,0.0,0.0,2.179463591651652e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.120883827460949e-99
125.0,12.0,0.0,1694.1239551564975,10772591.003355186,42.395848612817765,917663.6939012808,4148.371773269612,2.5060540253959377e+19,0.0,0.0,2.514521882575247e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785182,1.1208838274609488e-99
126.0,12.0,0.0,1738.639596199956,10772546.487714143,44.51564104345865,925423.4525561947,4151.172137657936,2.835197822608293e+19,0.0,0.0,2.9125397838691004e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.1208838274609417e-99
127.0,12.0,0.0,1785.3810192955877,10772499.746291047,46.74142309563159,933674.2773870938,4154.104065718908,3.2272298063932686e+19,0.0,0.0,3.388245565492309e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785182,1.1208838274609417e-99
128.0,12.0,0.0,1834.4595135460008,10772450.667796796,49.07849425041317,942456.039050259,4157.174769335887,3.697286817838541e+19,0.0,0.0,3.960489211632666e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.1208838274609417e-99
