slice,mass (Msun),coupling,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),surface num_a (/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
1.0,11.0,-8.0,1e-05,23900413.71409821,1e-05,665962.231351945,4340.320453322246,8.947630815610083e+17,0.0,0.0,0.0,2.821724854010796e+20,0.0,0.0,0.002516000525170998,0.006102550859362315,0.0013255474742222607,0.0
93.0,11.0,-8.0,1000.0,23899413.71410821,36.9593520767294,829103.4404503413,4480.727644120712,3.0556394996984885e+19,0.0,0.0,0.0,3.5615010354373577e+28,0.0,0.0,0.002516000525170997,0.006102550859362312,0.0013255474742222603,0.0
94.0,11.0,-8.0,1044.3512224920753,23899369.362885717,44.35122249207528,832809.5176703569,4124.462576045982,1.6397638324604207e+19,0.0,0.0,0.0,5.854973367426973e+28,0.0,0.0,0.0024889953125840666,0.006083494621983943,0.0012321516160785184,1.0000000000000004e-99
95.0,11.0,-8.0,1090.9200061087543,23899322.794102103,46.56878361667904,836915.5755767418,4124.4292061552305,1.8509738383728067e+19,0.0,0.0,0.0,8.573300886051196e+28,0.0,0.0,0.0024889953125840666,0.006083494621983943,0.0012321516160785184,4.1422568449784126e-100
96.0,11.0,-8.0,1139.8172289062672,23899273.896879304,48.897222797512995,841155.2729119901,4126.816594277108,2.0455223134222045e+19,0.0,0.0,0.0,1.1727542968367603e+29,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785182,1.0973698960553625e-99
97.0,11.0,-8.0,1191.159312843656,23899222.554795366,51.34208393738865,845355.773775799,4129.311065166487,2.2650888765637444e+19,0.0,0.0,0.0,1.5395002637788451e+29,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785184,1.097370018349311e-99
98.0,11.0,-8.0,1245.068500977914,23899168.645607233,53.90918813425809,849740.6503326265,4132.251223481442,2.5154323141119e+19,0.0,0.0,0.0,1.9671439201291623e+29,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0973700183493111e-99
99.0,11.0,-8.0,1301.673148518885,23899112.04095969,56.604647540970994,854322.262061705,4135.242696970764,2.801669288926496e+19,0.0,0.0,0.0,2.4672654684106644e+29,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785182,1.097370018349311e-99
100.0,11.0,-8.0,1361.1080284369043,23899052.606079772,59.43487991801955,859114.2093894269,4138.527426088291,3.129871033474368e+19,0.0,0.0,0.0,3.0539092064985107e+29,0.0,0.0,0.002488995312584066,0.006083494621983942,0.0012321516160785182,1.0973700183493111e-99
101.0,11.0,-8.0,1423.514652350825,23898990.19945586,62.40662391392053,864134.6729009603,4142.827075376857,3.5074249741612823e+19,0.0,0.0,0.0,3.744189834579721e+29,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785184,1.097370018349311e-99
102.0,11.0,-8.0,1489.0416074604416,23898924.67250075,65.52695510961655,869386.4399881423,4146.011733044038,3.9423541367777665e+19,0.0,0.0,0.0,4.5588607812674604e+29,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.097370018349311e-99
103.0,11.0,-8.0,1557.8449103255389,23898855.869197883,68.8033028650974,874878.2969739841,4149.1467357068705,4.444693761901072e+19,0.0,0.0,0.0,5.523261970651683e+29,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785184,1.097370018349311e-99
104.0,11.0,-8.0,1630.0883783338911,23898783.625729878,72.24346800835225,880649.1370407954,4156.354565781282,5.029066021578313e+19,0.0,0.0,0.0,6.669018998726174e+29,0.0,0.0,0.002488995312584067,0.006083494621983942,0.0012321516160785184,1.097370018349311e-99
105.0,11.0,-8.0,1705.944019742661,23898707.770088468,75.85564140876988,886682.7650184118,4159.902426009388,5.708045186551035e+19,0.0,0.0,0.0,8.034488154240533e+29,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785182,1.0973700183493107e-99
106.0,11.0,-8.0,1785.5924432218694,23898628.12166499,79.64842347920838,892992.2742655614,4163.80868821488,6.499404377304508e+19,0.0,0.0,0.0,9.66700379001391e+29,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0973700183493107e-99
107.0,11.0,-8.0,1869.223287875038,23898544.490820333,83.6308446531688,899588.6800245551,4167.6793217731065,7.424358869908747e+19,0.0,0.0,0.0,1.1625091069856736e+30,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785182,1.0973700183493107e-99
108.0,11.0,-8.0,1957.0356747608655,23898456.678433448,87.81238688582724,906485.5705690931,4171.730401804932,8.508115871339345e+19,0.0,0.0,0.0,1.398120227659698e+30,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.097370018349311e-99
109.0,11.0,-8.0,2049.238680990984,23898364.475427218,92.2030062301186,913713.0752426021,4177.8989059813375,9.78500743113325e+19,0.0,0.0,0.0,1.6826402590734853e+30,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785184,1.097370018349311e-99
110.0,11.0,-8.0,2146.0518375326087,23898267.662270676,96.81315654162454,921268.158739484,4182.163689957212,1.1290796734282596e+20,0.0,0.0,0.0,2.0273595408257687e+30,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0973700183493107e-99
111.0,11.0,-8.0,2247.7056519013145,23898166.00845631,101.65381436870578,929163.8404614561,4186.35848405531,1.3144104638711538e+20,0.0,0.0,0.0,2.4487272917307685e+30,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785184,1.097370018349311e-99
112.0,11.0,-8.0,2354.4421569884553,23898059.27195122,106.73650508714107,937413.8343292082,4190.482334299021,3.8725012151821396e+20,0.0,0.0,0.0,3.752227629626006e+30,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0973700183492957e-99
113.0,11.0,-8.0,2466.515487329953,23897947.198620882,112.07333034149812,946060.0753680492,4197.395976027244,2.995002512723469e+22,0.0,0.0,0.0,1.0960593558013294e+32,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785184,1.0973700183492959e-99
114.0,11.0,-8.0,2584.192484188526,23897829.52162402,117.67699685857303,955095.8827604458,4201.842406806543,7.3859715531276196e+22,0.0,0.0,0.0,3.8370390244788095e+32,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785182,1.0599895946530464e-99
