slice,mass (Msun),coupling,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),surface num_a (/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
1.0,9.0,-10.0,1e-05,34420838.550240256,1e-05,754514.8554980129,4419.078112351799,6.674592859517685e+18,0.0,0.0,0.0,2.104899604177497e+21,0.0,0.0,0.002516000525170997,0.006102550859362312,0.00132554747422226,0.0
93.0,9.0,-10.0,1000.0,34419838.550250255,36.9593520767294,881228.6425380065,4516.780034868382,7.587933789981958e+19,0.0,0.0,0.0,8.844117403767128e+28,0.0,0.0,0.002516000525170997,0.006102550859362312,0.0013255474742222598,0.0
94.0,9.0,-10.0,1044.3512224920753,34419794.19902776,44.35122249207528,884176.084517314,4157.558535010894,2.4524767020599794e+23,0.0,0.0,0.0,3.43106584987102e+32,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1e-99
95.0,9.0,-10.0,1090.9200061087543,34419747.63024414,46.56878361667904,887553.4842786188,4156.51305773761,2.7520947788080722e+23,0.0,0.0,0.0,7.472773418073425e+32,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785182,2.863779658025965e-100
96.0,9.0,-10.0,1139.8172289062672,34419698.73302135,48.897222797512995,890754.3447230516,4158.495335900764,2.9798227628412032e+23,0.0,0.0,0.0,1.2067728112394601e+33,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785184,3.146716374100432e-100
97.0,9.0,-10.0,1191.159312843656,34419647.39093741,51.34208393738865,894102.4466127458,4161.01479651431,3.229678899016404e+23,0.0,0.0,0.0,1.7296978597828633e+33,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785184,1.0826771980125268e-99
98.0,9.0,-10.0,1245.068500977914,34419593.481749274,53.90918813425809,897600.2876879403,4163.6268760243565,3.5091038804115476e+23,0.0,0.0,0.0,2.3262736473774896e+33,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785184,1.0826771980125268e-99
99.0,9.0,-10.0,1301.673148518885,34419536.877101734,56.604647540970994,901259.4063837483,4167.019892717051,3.8226126136429204e+23,0.0,0.0,0.0,3.0086421718752627e+33,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785184,1.0826771980125262e-99
100.0,9.0,-10.0,1361.1080284369043,34419477.44222182,59.43487991801955,905080.1956020673,4168.999946941615,4.1745753522077496e+23,0.0,0.0,0.0,3.791098849277079e+33,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785182,1.0826771980125266e-99
101.0,9.0,-10.0,1423.514652350825,34419415.035597906,62.40662391392053,909071.5724994219,4171.459705935563,4.570984209746258e+23,0.0,0.0,0.0,4.690693815526485e+33,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785184,1.0826771980125264e-99
102.0,9.0,-10.0,1489.0416074604416,34419349.50864279,65.52695510961655,913243.2279834731,4174.00905449448,5.018057011931171e+23,0.0,0.0,0.0,5.727654249472772e+33,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0826771980125264e-99
