slice,mass (Msun),coupling,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),surface num_a (/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
1.0,25.0,-10.0,1e-05,7952176.368892941,1e-05,480265.9187423713,4158.887378764225,3550697301431066.5,0.0,0.0,0.0,1.1197479009793012e+18,0.0,0.0,0.002516000525170998,0.006102550859362312,0.0013255474742222603,0.0
96.0,25.0,-10.0,1000.0,7951176.36890294,61.279688811939465,853092.2093248606,4469.112150645431,4.258721022406183e+19,0.0,0.0,0.0,8.230047649857952e+28,0.0,0.0,0.002516000525170998,0.006102550859362313,0.0013255474742222605,0.0
97.0,25.0,-10.0,1073.5356265743274,7951102.833276366,73.53562657432735,874135.7445146851,4117.598635288769,1.1335164029522225e+19,0.0,0.0,0.0,1.085869431414533e+29,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785186,1.0000000000000002e-99
98.0,25.0,-10.0,1150.748034477371,7951025.620868463,77.21240790304373,897872.0068624264,4119.468957916313,1.6658838203608748e+19,0.0,0.0,0.0,1.4915072265872092e+29,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785182,9.833672815368799e-100
99.0,25.0,-10.0,1231.821062775567,7950944.547840165,81.07302829819591,924362.9384223856,4124.432750188156,2.512026403151754e+19,0.0,0.0,0.0,2.133761795058709e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785182,1.0255580899928729e-99
100.0,25.0,-10.0,1296.6794854141235,7950879.689417526,64.85842263855673,946553.9539884288,4126.69779886384,3.5150683315218145e+19,0.0,0.0,0.0,2.8527251599586583e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.025558089992873e-99
101.0,25.0,-10.0,1353.895529049746,7950822.473373891,57.216043635622455,967185.7031951739,4129.990585036449,4.759473100322745e+19,0.0,0.0,0.0,3.711507900413293e+29,0.0,0.0,0.0024889953125840666,0.00608349462198394,0.0012321516160785182,1.0255580899928727e-99
102.0,25.0,-10.0,1407.6038174091623,7950768.765085531,53.70828835941606,987567.5275646993,4133.43666683181,6.368062386095693e+19,0.0,0.0,0.0,4.790095016652629e+29,0.0,0.0,0.0024889953125840666,0.00608349462198394,0.0012321516160785182,1.0255580899366585e-99
103.0,25.0,-10.0,1459.525969406467,7950716.842933534,51.92215199730489,1008284.2061148961,4135.720484730463,8.49399708871792e+19,0.0,0.0,0.0,6.18091652734208e+29,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,1.0255580899366585e-99
104.0,25.0,-10.0,1510.4452277850778,7950665.923675155,50.91925837861076,1029647.8705173839,4138.306541885424,1.1343301096436335e+20,0.0,0.0,0.0,8.00241217036474e+29,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785182,1.0255580899366583e-99
105.0,25.0,-10.0,1560.7131010936148,7950615.655801847,50.26787330853694,1051814.1554298603,4139.157682014801,1.5193531194335645e+20,0.0,0.0,0.0,1.0410963136505439e+30,0.0,0.0,0.0024889953125840666,0.00608349462198394,0.0012321516160785182,1.0255580899928729e-99
106.0,25.0,-10.0,1610.4777211804494,7950565.89118176,49.76462008683438,1074896.3849112461,4141.539339943026,2.0433855737866083e+20,0.0,0.0,0.0,1.3617805578817045e+30,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785182,1.0255580899366587e-99
107.0,25.0,-10.0,1659.7883423901933,7950516.58056055,49.31062120974406,1098991.4532588904,4144.280525251448,2.7607957387069456e+20,0.0,0.0,0.0,1.7911007911350657e+30,0.0,0.0,0.002488995312584067,0.006083494621983942,0.0012321516160785186,1.0255580899366587e-99
108.0,25.0,-10.0,1708.6344951444892,7950467.734407796,48.846152754295744,1124489.8483069136,4162.378162262319,3.763532678619232e+20,0.0,0.0,0.0,2.3708399840308812e+30,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0255580899928729e-99
109.0,25.0,-10.0,1756.8802538283262,7950419.488649112,48.2457586838368,1151445.7114297773,4192.112792723051,5.1745628883277126e+20,0.0,0.0,0.0,3.1581384706700164e+30,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,1.0255580899366585e-99
110.0,25.0,-10.0,1804.329677013979,7950372.039225927,47.44942318565308,1179628.589418009,4225.831979671218,7.149136213382124e+20,0.0,0.0,0.0,4.2279101985146133e+30,0.0,0.0,0.002488995312584066,0.00608349462198394,0.0012321516160785182,1.0255580899928729e-99
111.0,25.0,-10.0,1850.9163065759926,7950325.452596365,46.586629562013336,1208842.9395310462,4260.5026593229895,9.89585563063169e+20,0.0,0.0,0.0,5.681765716392e+30,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785182,1.0255580899928729e-99
112.0,25.0,-10.0,1896.7037467962089,7950279.665156144,45.78744022021642,1239028.2011830797,4299.515753718285,1.370810620547138e+21,0.0,0.0,0.0,7.661151433386801e+30,0.0,0.0,0.002488995312584066,0.006083494621983943,0.0012321516160785184,1.0255580899928729e-99
113.0,25.0,-10.0,1941.800958367161,7950234.567944573,45.097211570952055,1270190.1430739788,4342.653123170371,1.8997386200594828e+21,0.0,0.0,0.0,1.0362932464375446e+31,0.0,0.0,0.0024889953125840666,0.006083494621983942,0.0012321516160785184,1.0255580899928729e-99
114.0,25.0,-10.0,1986.311056844847,7950190.057846095,44.510098477685965,1302342.5728163386,4388.211923642631,2.6334604270236263e+21,0.0,0.0,0.0,1.4059443088094609e+31,0.0,0.0,0.002488995312584067,0.006083494621983942,0.0012321516160785184,1.0255580899928729e-99
115.0,25.0,-10.0,2030.3231196169263,7950146.045783323,44.01206277207943,1335527.917900253,4437.4963387886455,3.6521681132179643e+21,0.0,0.0,0.0,1.9128522454349505e+31,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.001232151616078518,1.0255580899928727e-99
116.0,25.0,-10.0,2073.9092142983745,7950102.459688642,43.58609468144802,1369767.6904880793,4489.583973190253,5.067074975163735e+21,0.0,0.0,0.0,2.6093374501898716e+31,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785184,1.0255580899928729e-99
117.0,25.0,-10.0,2117.1276571059366,7950059.241245834,43.218442807562234,1405093.485504911,4543.381106787795,7.034025897518781e+21,0.0,0.0,0.0,3.5680307336856286e+31,0.0,0.0,0.002488995312584066,0.006083494621983941,0.001232151616078518,1.0255580899928729e-99
