slice,mass (Msun),coupling,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),surface num_a (/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23,surface lum_nuc_neu (ergs/s),surface lum_non_nuc_neu (ergs/s),surface lum_plas_neu (ergs/s),surface lum_brem_neu (ergs/s),surface lum_phot_neu (ergs/s),surface lum_pair_neu (ergs/s),surface lum_reco_neu (ergs/s),surface lum_nuc_gamma (ergs/s),surface lum_grav_gamma (ergs/s),MESA surface lum_gamma (ergs/s)
225.0,11.0,-10.0,50279.57046562098,23852690.233362306,678.8399673914203,9342529.268645663,12667.140863856715,0.0,5.495575872935333e+29,0.0,0.0,0.0,6.675305308228267e+40,0.0,0.002488995312562477,0.006083494621983935,0.001232151616078518,1.1971608418315334e-99,5.495575872935333e+29,0.0,0.0,0.0,0.0,0.0,0.0,1.4314173831351815e+31,0.0,2.6256505026736715e+37
226.0,11.0,-10.0,50952.50270953484,23852017.301118392,672.9322439138615,9567900.160444206,12872.487743990612,0.0,6.629126365655208e+29,6.551537861876769e-293,9.293513693980882e-287,0.0,8.082111408600325e+40,1.3903405852478099e-282,0.0024889953125455185,0.006083494621983936,0.0012321516160785182,1.1971608418315334e-99,6.629126365655208e+29,0.0,0.0,0.0,0.0,0.0,0.0,1.7115112648353423e+31,0.0,2.6896495659896106e+37
227.0,11.0,-10.0,51623.7311814341,23851346.07264649,671.2284718992638,9798130.063251195,13080.524513822595,0.0,7.985151632477814e+29,2.1375369729843038e-287,3.032147497065586e-281,0.0,9.772397213974338e+40,4.524722475253429e-277,0.00248899531251555,0.006083494621983936,0.0012321516160785182,1.1971608418315334e-99,7.985151632477814e+29,0.0,0.0,0.0,0.0,0.0,0.0,2.0470385691887763e+31,0.0,2.753799560863757e+37
228.0,11.0,-10.0,52328.52107692833,23850641.282750998,704.789895494227,10045893.056354387,13302.25772539828,0.0,9.699357970271527e+29,3.954653665677323e-201,5.609771136451259e-195,0.0,1.1928201166812882e+41,8.78971374260553e-191,0.0024889953124585342,0.006083494621983933,0.0012321516160785182,4.351695226843355e-22,9.699357970262916e+29,8.60988029409638e+17,18806094706265.168,3941501345288197.0,8.567697797790161e+17,0.0,257942190627293.44,2.471522017056688e+31,0.0,2.820827682236473e+37
229.0,11.0,-10.0,53068.55046719727,23849901.25336073,740.0293902689384,10312670.092237925,13538.579236888252,0.0,1.188506233944551e+30,9.414473494178758e-195,1.3354656598856428e-188,0.0,1.4701885535625953e+41,2.19710992439409e-184,0.00248899531234894,0.006083494621983933,0.0012321516160785182,1.204656663845429e-20,1.1885062332041754e+30,7.403756491782863e+20,1.692048257641155e+16,3.4643970796610995e+18,7.36673452282637e+20,0.0,2.2087933341174618e+17,3.0126159699150325e+31,0.0,2.890726894565735e+37
230.0,11.0,-10.0,53777.60085982687,23849192.2029681,709.0503926295985,10574335.89065878,13768.506817583057,0.0,1.4427498738614836e+30,6.2561987964463265e-189,8.87456814153023e-183,0.0,1.7927962720400786e+41,1.3989266098781636e-178,0.0024889953121615765,0.006083494621983933,0.001232151616078518,5.2582436122721e-20,1.4427498673009828e+30,6.560500948553031e+21,1.5537803190752778e+17,3.111330908784341e+19,6.527297308623214e+21,0.0,1.9349528100660237e+18,3.640794146476186e+31,0.0,2.9580970027025e+37
231.0,11.0,-10.0,54473.684183537756,23848496.11964439,696.0833237108939,10837066.335642332,13997.338254997621,0.0,1.7443015452501455e+30,2.1641550631958228e-183,3.0699058968647914e-177,0.0,2.1756998299673678e+41,4.750698731021583e-173,0.0024889953118388433,0.006083494621983935,0.0012321516160785182,1.7681425954322299e-19,1.744301518877377e+30,2.637276868887357e+22,6.424255421750761e+17,1.2583076161277724e+20,2.623866098112256e+22,0.0,7.634520596052212e+18,4.3835179212199495e+31,0.0,3.0240565800041015e+37
232.0,11.0,-10.0,55165.39049918647,23847804.41332874,691.7063156487138,11103891.498504627,14227.627155038892,0.0,2.1062021559543913e+30,4.858767528338959e-178,6.892278349369494e-172,0.0,2.635139404358934e+41,1.0598793116361536e-167,0.002488995311280104,0.00608349462198394,0.0012321516160785182,5.202743299104072e-19,2.1062020811456184e+30,7.48087729991308e+22,1.8623309100563548e+18,3.5654555905572975e+20,7.442927458374376e+22,0.0,2.109052542125426e+19,5.2703024343612405e+31,0.0,3.0891063606975156e+37
233.0,11.0,-10.0,55891.68213061762,23847078.12169731,726.2916314311495,11390320.445700664,14472.231942803468,0.0,2.5687949920460945e+30,1.4332145570377965e-172,2.0330492463074832e-166,0.0,3.2235047605683222e+41,3.282692930341713e-162,0.002488995310233957,0.00608349462198395,0.001232151616078518,1.5160796927238588e-18,2.568794809784834e+30,1.8226126073012447e+23,4.607784674651683e+18,8.608747860880046e+20,1.8134622205128432e+23,0.0,4.9556108077470835e+19,6.394641903556621e+31,0.0,3.156063394369118e+37
234.0,11.0,-10.0,56654.288343620334,23846315.515484307,762.606213002707,11697824.012273392,14732.037145503,0.0,3.169517499000094e+30,5.404586515755688e-167,7.666535682675822e-161,0.0,3.985759441455483e+41,1.299781993867127e-156,0.002488995308230425,0.006083494621983971,0.001232151616078518,4.430909014135331e-18,3.169517096136926e+30,4.028631676262353e+23,1.0273783867095771e+19,1.870108369370847e+21,4.0087821458308864e+23,0.0,1.045708899085793e+20,7.8359726167565045e+31,0.0,3.224861260302488e+37
235.0,11.0,-10.0,57386.25646179656,23845583.54736613,731.9681181762287,11999058.952499397,14984.41413049817,0.0,3.88931290725501e+30,8.14258172370074e-162,1.1550447597030867e-155,0.0,4.8835430192158026e+41,1.8795933572385562e-151,0.00248899530483156,0.006083494621984006,0.0012321516160785186,1.1674816433658196e-17,3.889312122054561e+30,7.852004491194569e+23,2.007827602772015e+19,3.5631094062903423e+21,7.814235686552458e+23,0.0,1.9369278189298434e+20,9.530791859732582e+31,0.0,3.2905334891286185e+37
236.0,11.0,-10.0,58106.39762204045,23844863.406205885,720.1411602438839,12301225.37349866,15235.254781423837,0.0,4.7791071595682235e+30,7.088273908732976e-157,1.0054886658111537e-150,0.0,5.9688960157234515e+41,1.6097921427202523e-146,0.0024889952990176795,0.006083494621984064,0.0012321516160785186,2.93363044366197e-17,4.779105741735675e+30,1.4178325484290852e+24,3.620994432553304e+19,6.265444147332833e+21,1.4111997241954396e+24,0.0,3.3117014198679365e+20,1.1573204627091738e+32,0.0,3.354138844108634e+37
237.0,11.0,-10.0,58823.67707811722,23844146.12674981,717.2794560767724,12607816.91662212,15487.410419027683,0.0,5.908145745386393e+30,4.194857078252109e-152,5.950505442070494e-146,0.0,7.305325964189463e+41,9.488980095243225e-142,0.0024889952890460192,0.006083494621984154,0.0012321516160785184,7.162967357248187e-17,5.908143316876249e+30,2.4285101443119e+24,6.180417126304446e+19,1.0425962116294226e+22,2.417486607542399e+24,0.0,5.357704819430488e+20,1.4078823052080779e+32,0.0,3.4161887614702705e+37
238.0,11.0,-10.0,59576.82050699783,23843392.98332093,753.143428880611,12935761.326647596,15754.296787869387,0.0,7.458932460763749e+30,3.0427920113469786e-147,4.3162734951039616e-141,0.0,9.076906797064286e+41,7.227070109221262e-137,0.0024889952706695006,0.006083494621984304,0.0012321516160785186,1.8015089710237808e-16,7.458928371686117e+30,4.0890776317033394e+24,1.0358825596339644e+20,1.7013132521879458e+22,4.0711122989719514e+24,0.0,8.486119535465359e+20,1.737044646947035e+32,0.0,3.479114517438261e+37
239.0,11.0,-10.0,60367.62110732248,23842602.182720605,790.8006003246417,13286486.138851369,16036.704161987604,0.0,9.674214401865848e+30,2.6267774456576885e-142,3.726146849324127e-136,0.0,1.14895289172541e+42,6.550910516530281e-132,0.0024889952361621046,0.006083494621984535,0.0012321516160785186,4.627594123706853e-16,9.674207618527887e+30,6.783337960195751e+24,1.7113258026751194e+20,2.7325549892323697e+22,6.754520473998422e+24,0.0,1.3208037247405568e+21,2.1808106711264845e+32,0.0,3.5428317314445067e+37
240.0,11.0,-10.0,61130.36578330138,23841839.438044626,762.7446759789011,13630487.632874079,16311.408610549222,0.0,1.26677638086611e+31,1.0207959058001685e-137,1.4480234914792782e-131,0.0,1.4536622195747237e+42,2.4554794166097776e-127,0.002488995178410495,0.0060834946219848265,0.0012321516160785182,1.0987348321658757e-15,1.266775313174482e+31,1.0676916282304594e+25,2.688745136373593e+20,4.177624243019361e+22,1.0632912355510284e+25,0.0,1.9588098504791763e+21,2.741105033426273e+32,0.0,3.6032577128681276e+37
241.0,11.0,-10.0,61883.56887902116,23841086.234948907,753.2030957197842,13975587.179863926,16584.482522330174,0.0,1.6891899729022593e+31,2.436768818739407e-133,3.4566150518334982e-127,0.0,1.8548957305041612e+42,5.788305648643925e-123,0.0024889950810418615,0.006083494621985133,0.001232151616078518,2.5099453281401004e-15,1.689188349829876e+31,1.6230723831866683e+25,4.091719486131349e+20,6.188126668915482e+22,1.6165617838012093e+25,0.0,2.815555216817508e+21,3.475929196327949e+32,0.0,3.661219720086536e+37
242.0,11.0,-10.0,62674.43212952693,23840295.3716984,790.8632505057734,14343643.65445652,16872.641071342783,0.0,2.344383288194608e+31,6.758013515297878e-129,9.586404363774407e-123,0.0,2.4396004768116404e+42,1.6855512910255124e-118,0.0024889949035228377,0.006083494621985268,0.0012321516160785173,5.88162388650096e-15,2.3443808369520357e+31,2.451242571977194e+25,6.207407700549024e+20,9.125995957706518e+22,2.4416521816967893e+25,0.0,4.0232024569282927e+21,4.530408388475548e+32,0.0,3.719192190603025e+37
243.0,11.0,-10.0,63504.838542558,23839464.96528537,830.4064130310621,14736039.849110663,17176.566552458364,0.0,3.404788016769189e+31,2.1171877976057116e-124,3.0032817034108446e-118,0.0,3.33123603392411e+42,5.544595732775219e-114,0.0024889945745112645,0.006083494621984561,0.0012321516160785156,1.4025719727555805e-14,3.4047843384945985e+31,3.678274590192573e+25,9.395371329256304e+20,1.341018479851907e+23,3.6641985121936294e+25,0.0,5.719394871325233e+21,6.1056666568365516e+32,0.0,3.7770823670437045e+37
244.0,11.0,-10.0,64304.764881137955,23838665.03894679,799.9263385799569,15119243.866389968,17470.947119194967,0.0,5.008239368376794e+31,3.0685045018152492e-120,4.352747279932975e-114,0.0,4.594638386966612e+42,7.741310287646607e-110,0.0024889940326544976,0.006083494621981643,0.001232151616078513,3.103263573097871e-14,5.0082340565428e+31,5.311833994283125e+25,1.3733149226563928e+21,1.9051680842001507e+23,5.29185784472115e+25,0.0,7.871372277077261e+21,8.317001826473342e+32,0.0,3.83140414550746e+37
245.0,11.0,-10.0,65094.970368539885,23837874.83345939,790.2054874019398,15496195.412903877,17762.60328418592,1.1769767249397781e+30,7.491618315369969e+31,2.3761263186761142e-116,3.3705922100737164e-110,2.9330166122438255e+40,6.461543696644211e+42,5.922061967730377e-106,0.002488993133757859,0.0060834946219735534,0.0012321516160785078,6.603550139497343e-14,7.491610827229318e+31,7.488140651975097e+25,1.9655880903588695e+21,2.6513335855756876e+23,7.460369016807969e+25,0.0,1.0617405023351705e+22,1.1529625900343539e+33,0.0,3.882735867578861e+37
246.0,11.0,-10.0,65924.68613031192,23837045.117697615,829.7157617720368,15902000.725806735,18069.46789374434,3.120188944610044e+31,1.1658073601147995e+32,2.323623079171674e-112,3.29611510475892e-106,8.457561926240663e+41,9.511985473027827e+42,6.08056489789125e-102,0.0024889915233835182,0.006083494621951977,0.0012321516160784967,1.4369041968992136e-13,1.1658063064114613e+32,1.053703338128715e+26,2.8170936212905593e+21,3.690603058738999e+23,1.0498415173964243e+26,0.0,1.4304673733877466e+22,1.661888639775924e+33,0.0,3.9332626734902367e+37
247.0,11.0,-10.0,66778.39653046166,23836191.407297466,853.7104001497299,16325132.235547833,18385.668558313046,1.277709984121879e+32,1.8630516714714314e+32,2.095905772242235e-108,2.973092639664144e-102,4.2856851028436004e+42,1.4527807048791674e+43,5.643333673905276e-98,0.00248898868689022,0.006083494621899259,0.0012321516160784733,3.112599994907177e-13,1.863050200072776e+32,1.471398655201651e+26,4.0162906933848834e+21,5.1071529784249224e+23,1.4660598761392625e+26,2.8285011996396636e-273,1.914631770296088e+22,2.4724260630204242e+33,0.0,3.9821895553293327e+37
248.0,11.0,-10.0,67461.36485058145,23835508.438977346,682.968320119784,16660112.569420068,18639.841337873226,2.627015516873543e+32,2.7252943528163686e+32,1.958761307770689e-105,2.7785499253441086e-99,9.943774488628106e+42,2.039757026555421e+43,4.2244408602193904e-95,0.0024889852318039953,0.006083494621819037,0.0012321516160784401,5.481786814625822e-13,2.725292452635248e+32,1.900181120297114e+26,5.280536957084757e+21,6.556038998473887e+23,1.8933329022343565e+26,6.8439896081005115e-267,2.3937369471391078e+22,3.43868630340202e+33,0.0,4.0223248403096885e+37
249.0,11.0,-10.0,68007.73950667727,23834962.06432125,546.3746560958273,16934358.40212356,18843.784783315852,4.122574035806355e+32,3.704092181229275e+32,4.3609864203642435e-103,6.186163900960768e-97,1.7047163789310204e+43,2.677989561383333e+43,7.5564294807876095e-93,0.0024889813812024263,0.006083494621713703,0.0012321516160783991,8.439526501599082e-13,3.7040898648019946e+32,2.3164272805560735e+26,6.532073837002308e+21,7.95664027848942e+23,2.3081208443227094e+26,7.584777284353816e-262,2.8447521650387966e+22,4.5076832388751994e+33,0.0,4.054530492399847e+37
250.0,11.0,-10.0,68446.24222882534,23834523.561599102,438.5027221480736,17155957.747951582,19007.64437434998,5.599721108634138e+32,4.739859424583593e+32,3.039385714134504e-101,4.3114415807569324e-95,2.4790806354557274e+43,3.3334467972249525e+43,4.2786158631951095e-91,0.00248897736335628,0.0060834946215893426,0.0012321516160783523,1.1804537915217481e-12,4.739856719332156e+32,2.7052514370639607e+26,7.719532421448982e+21,9.260203605534636e+23,2.6955884513900635e+26,6.93303490615009e-258,3.2558674414834066e+22,5.61866062919678e+33,0.0,4.0801844252663113e+37
251.0,11.0,-10.0,68871.46480347494,23834098.33902445,425.2225746495933,17372028.74523588,19166.231245289116,7.255611721890734e+32,6.0189063666326276e+32,1.7256024782593374e-99,2.447808529870348e-93,3.452045042986308e+43,4.1405712536404203e+43,2.356787868270545e-89,0.0024889723526212654,0.00608349462141547,0.0012321516160782881,1.635004409239991e-12,6.0189032309680784e+32,3.135664548892223e+26,9.050079426945296e+21,1.069697849234519e+24,3.124506992609512e+26,4.032478706578746e-254,3.7007699609646015e+22,6.970837227265379e+33,0.0,4.103770205844426e+37
252.0,11.0,-10.0,69246.3929227436,23833723.410905182,374.9281192686678,17564084.74538037,19306.119626357846,8.939513706616155e+32,7.429148759970995e+32,5.7401780192281075e-98,8.142580284547532e-92,4.509029290285733e+43,5.018973979766534e+43,7.022712111165619e-88,0.0024889668481373256,0.006083494621204842,0.001232151616078212,2.1693753325707103e-12,7.429145196122883e+32,3.563848112759434e+26,1.0387609546297446e+22,1.2119555020601706e+24,3.551211293975206e+26,7.462949516739656e-251,4.1338766816204795e+22,8.443038178349467e+33,0.0,4.124168176207802e+37
253.0,11.0,-10.0,69640.0674479757,23833329.73637995,393.6745252321012,17766505.061623015,19452.607376297645,1.0897242903805019e+33,9.257504441506022e+32,2.1346382163435822e-96,3.0280355412005637e-90,5.861913260224983e+43,6.168285734227082e+43,2.720363352820838e-86,0.0024889595860930276,0.006083494620897767,0.0012321516160781038,2.9239661983865413e-12,9.257500373848655e+32,4.0676573677510714e+26,1.1977253239891054e+22,1.3785650995736605e+24,4.053288630988076e+26,1.7328240755575193e-247,4.633132348619169e+22,1.0330340983187277e+34,0.0,4.144299966425507e+37
254.0,11.0,-10.0,70053.4256994694,23832916.378128458,413.35825149370623,17980160.90899718,19606.11948113949,1.3178322305253935e+33,1.1653246534229567e+33,8.914970431750377e-95,1.2646099516728272e-88,7.5797953165025285e+43,7.687364009505744e+43,1.1893293868832558e-84,0.002488949916639163,0.006083494620444546,0.0012321516160779481,3.99969524116014e-12,1.165324187083034e+33,4.6633992269739666e+26,1.387390993265729e+22,1.5743909378186445e+24,4.646995564678257e+26,5.10630528323133e-244,5.210138181971568e+22,1.2775232558196552e+34,0.0,4.164284504630962e+37
255.0,11.0,-10.0,70487.45186353779,23832482.351964388,434.02616406839155,18205733.099727288,19767.083794625934,1.5818963629926913e+33,1.4823393983027366e+33,4.183227118547838e-93,5.934008065110954e-87,9.7450079130878e+43,9.71630851731643e+43,5.8447037687833055e-83,0.002488936915570097,0.006083494619766534,0.00123215161607772,5.5481386432565274e-12,1.482338861125248e+33,5.371774886597419e+26,1.6147289281909326e+22,1.8055265863934835e+24,5.3529702288783436e+26,1.9134780118587442e-240,5.879189623204899e+22,1.5973109939803433e+34,0.0,4.1841701513250966e+37
256.0,11.0,-10.0,70943.1793358096,23832026.624492116,455.72747227181117,18443578.221943382,19935.753395262018,1.8860819223161342e+33,1.905078668677057e+33,2.193078222584794e-91,3.1109340926138723e-85,1.2455651197644112e+44,1.2454253586775287e+44,3.2102999271190883e-81,0.0024889192627682737,0.006083494618737801,0.001232151616077383,7.797650847269365e-12,1.9050780469909982e+33,6.216860588490373e+26,1.888229504011592e+22,2.0790942162090682e+24,6.19521515166222e+26,9.011123937646281e-237,6.656717156619582e+22,2.0186767096669508e+34,0.0,4.203887925091686e+37
257.0,11.0,-10.0,71387.81458650519,23831581.98924142,444.63525069559256,18676514.000588696,20100.125754254954,2.208903801809685e+33,2.4287110240624898e+33,9.608663021820947e-90,1.3630119104365536e-83,1.5552979922420865e+44,1.585979637811267e+44,1.3794313872165518e-79,0.0024888971824599984,0.006083494617304727,0.0012321516160769255,1.0791203465472939e-11,2.428710308751781e+33,7.1531070861672e+26,2.193693656361975e+22,2.3796322939067127e+24,7.12834185362172e+26,2.8900405214665814e-233,7.495402407792279e+22,2.534325807477465e+34,0.0,4.222435688523548e+37
258.0,11.0,-10.0,71828.87946163127,23831140.924366295,441.06487512608334,18908156.31480298,20262.765814148665,2.5532916353029843e+33,3.082902285484357e+33,3.762899323252273e-88,5.337762999617107e-82,1.9104460981842453e+44,2.014793523524952e+44,5.371918564899301e-78,0.0024888692262131523,0.0060834946152863965,0.0012321516160762993,1.480523251079705e-11,3.082901465245595e+33,8.202387625696478e+26,2.5388202001692652e+22,2.713680355571185e+24,8.174155809105337e+26,7.271518308214826e-230,8.411310154045562e+22,3.1706802136991114e+34,0.0,4.2399465138566273e+37
259.0,11.0,-10.0,72224.31682575805,23830745.487002168,395.43736412678425,19116713.10378827,20408.544986031528,2.883040885914463e+33,3.8118879254046826e+33,9.452006232556505e-87,1.3407897689030984e-80,2.2699760784438054e+44,2.490155491947991e+44,1.232432824712211e-76,0.002488838075434419,0.006083494612812851,0.0012321516160755516,1.9498412227224764e-11,3.811886999567137e+33,9.258375455712945e+26,2.8882669985720613e+22,3.0468826055119724e+24,9.22668684453063e+26,7.124286419749165e-227,9.309584273316375e+22,3.871286021080957e+34,0.0,4.255448789104082e+37
260.0,11.0,-10.0,72639.52605809119,23830330.277769834,415.2092323331235,19336428.33706764,20561.058944346445,3.2496419945472085e+33,4.754299170702149e+33,2.6245975234762107e-85,3.723054577391568e-79,2.6954854474753838e+44,3.112685248674225e+44,3.559901345267503e-75,0.0024887970380497,0.006083494609211652,0.0012321516160744958,2.5978201471570293e-11,4.7542981211177285e+33,1.0495844205976565e+27,3.3000963313385098e+22,3.4339321648654143e+24,1.0460141241434414e+27,8.5886642233654455e-224,1.0336332603621543e+23,4.765551556352178e+34,0.0,4.270614361583493e+37
261.0,11.0,-10.0,73075.49575204097,23829894.308075886,435.9696939497797,19567914.14778631,20720.668147614906,3.6563499472710954e+33,5.982356481525388e+33,8.052906955512937e-84,1.1423241786162033e-77,3.1981875050294762e+44,3.935183903248959e+44,1.142772274822087e-73,0.0024887424360193287,0.006083494603891776,0.0012321516160729872,3.499898708014742e-11,5.982355286386975e+33,1.1951384127694058e+27,3.787229053144578e+22,3.884911819867184e+24,1.191100501244273e+27,1.2738822845356638e-220,1.1512741473381495e+23,5.914091820343464e+34,0.0,4.28550563551767e+37
262.0,11.0,-10.0,73533.26393068823,23829436.539897237,457.7681786472687,19811788.60486352,20887.636014284315,4.106521292085655e+33,7.595773270582425e+33,2.7273044622511375e-82,3.868746835010333e-76,3.791012198870658e+44,5.0317231985153546e+44,4.0514622993378996e-72,0.0024886690277062637,0.006083494595919019,0.0012321516160708078,4.766043516169216e-11,7.595771903639563e+33,1.3669428610744663e+27,4.365505194426488e+22,4.411927877148509e+24,1.3623586411810026e+27,2.3209313391117753e-217,1.2863696437065603e+23,7.397892085011151e+34,0.0,4.300083371238539e+37
263.0,11.0,-10.0,74013.92051826787,23828955.88330966,480.6565875796322,20068746.79079492,21062.245419297844,4.604032553583682e+33,9.735593432950358e+33,1.0188167029293205e-80,1.4452159447061115e-74,4.4888908154961175e+44,6.507443102304218e+44,1.5848355698159436e-70,0.002488569268751939,0.006083494583806902,0.001232151616067624,6.557662323516077e-11,9.73559186247655e+33,1.570473808804566e+27,5.054553244918353e+22,5.02972049416373e+24,1.565249354361923e+27,5.1898815522008695e-214,1.4418841602917053e+23,9.326162691326594e+34,0.0,4.314295479031412e+37
264.0,11.0,-10.0,74438.94063282412,23828530.863195103,425.0201145562402,20296512.327474725,21216.455025308067,5.063281132178161e+33,1.2100288808432583e+34,2.331157595941242e-79,3.306802997624954e-73,5.1675443771248515e+44,8.129297366802943e+44,3.2830353326062347e-69,0.00248845862282925,0.006083494569036625,0.0012321516160638684,8.609402751374407e-11,1.2100287036184684e+34,1.7722479001771648e+27,5.741606933374586e+22,5.636097815343093e+24,1.7663951967185043e+27,4.109482354547881e-211,1.591895739832623e+23,1.1413634554116623e+35,0.0,4.326835488033374e+37
265.0,11.0,-10.0,74885.21175310816,23828084.59207482,446.2711202840522,20535682.70839122,21377.463057666297,5.565984376637244e+33,1.5163784683505728e+34,5.8172791445924e-78,8.251950081303789e-72,5.950879091057132e+44,1.0263388685320277e+45,8.515313029227984e-68,0.0024883115191150387,0.006083494547442042,0.001232151616058553,1.1420476906234889e-10,1.5163782675385492e+34,2.008120236148796e+27,6.549151171089181e+22,6.338234521270804e+24,2.0015402343636363e+27,3.881728710284321e-208,1.7627575217797292e+23,1.4068118041933543e+35,0.0,4.338820936110744e+37
266.0,11.0,-10.0,75353.79642940643,23827616.00739852,468.58467629825486,20786779.70484348,21545.71722846422,6.112382653055737e+33,1.9159802585718177e+34,1.5793322577354604e-76,2.2403207115719363e-70,6.854123378613369e+44,1.3094687577840275e+45,2.4189776320022526e-66,0.002488114108292506,0.006083494515618678,0.0012321516160509495,1.5301330158033225e-10,1.9159800300745954e+34,2.2849722213358967e+27,7.5018674330121554e+22,7.153996940906057e+24,2.2775474195605042e+27,4.35689320224284e-205,1.9578616015725374e+23,1.7472095280546308e+35,0.0,4.350375869972893e+37
267.0,11.0,-10.0,75845.8103395196,23827123.99348841,492.0139101131676,21050155.34574101,21721.42285118269,6.709425469697061e+33,2.4401860381750013e+34,4.640328178114237e-75,6.58241688853132e-69,7.89516794353789e+44,1.688091700079187e+45,7.4419008798755004e-65,0.002487846903638879,0.006083494468460983,0.0012321516160399598,2.069780050676807e-10,2.4401857771167465e+34,2.6105825478723526e+27,8.628972409154557e+22,8.103721255280295e+24,2.602174438375003e+27,5.754226541160258e-202,2.1809851797807006e+23,2.1870782069604648e+35,0.0,4.361430120179366e+37
268.0,11.0,-10.0,76362.42494513842,23826607.378882788,516.6146056188261,21326497.773123138,21904.7627565385,7.35994072692671e+33,3.131837551598226e+34,1.4727765768060677e-73,2.0891689208372503e-67,9.094246410519297e+44,2.1983293649650178e+45,2.4738604519367946e-63,0.0024874824598882443,0.006083494398344469,0.0012321516160239147,2.825326924767626e-10,3.1318372521620526e+34,2.994361734259284e+27,9.966045199080946e+22,9.211744820564668e+24,2.98480667524293e+27,8.927194118497246e-199,2.4365374379929194e+23,2.760779969852718e+35,0.0,4.371891655403252e+37
269.0,11.0,-10.0,76862.1841848814,23826107.619643044,499.75923974296995,21593887.142953586,22081.15375283352,8.007170111464951e+33,3.968719134372188e+34,3.8274020192100124e-72,5.429261621897863e-66,1.0356209040058844e+45,2.823815668490038e+45,6.279527549907577e-62,0.0024870309646758356,0.006083494304675135,0.0012321516160026852,3.784068388653576e-10,3.9687187933779627e+34,3.4099422533997357e+27,1.1424222334814029e+23,1.040010997504547e+25,3.3991573355961667e+27,9.100158211144346e-196,2.7056560517700873e+23,3.450854524205681e+35,0.0,4.381400283788957e+37
270.0,11.0,-10.0,77356.74584766534,23825613.05798026,494.56166278394863,21859237.114173044,22254.59150767665,8.669426353828585e+33,4.994398083110614e+34,8.931479933258357e-71,1.2669518640845378e-64,1.1708335826361221e+45,3.6027667955907176e+45,1.4557932394009878e-60,0.0024864635996418596,0.006083494178709079,0.0012321516159742004,5.016995463429008e-10,4.994397696320235e+34,3.867903793054043e+27,1.3042012616801546e+23,1.1697677576197582e+25,3.855776260657471e+27,7.414268915456494e-193,2.9943469420612024e+23,4.296782971161988e+35,0.0,4.389994800118378e+37
271.0,11.0,-10.0,77849.8969374464,23825119.90689048,493.1510897810654,22125200.08422338,22426.269360679697,9.346373631484419e+33,6.251887550764892e+34,1.9364413106735023e-69,2.746888473781819e-63,1.3161885046812574e+45,4.575061145685143e+45,3.1571353226191534e-59,0.0024857500842002038,0.006083494010151101,0.001232151615935928,6.603235508744249e-10,6.251887113336014e+34,4.374288783198542e+27,1.4843007148772302e+23,1.3119889175801803e+25,4.36068993099586e+27,5.197638361876744e-190,3.3053295539510876e+23,5.340718754905325e+35,0.0,4.397679133316014e+37
272.0,11.0,-10.0,78340.74891544427,23824629.05491248,490.8519779978785,22392147.496375702,22595.799592206033,1.0036346423950415e+34,7.780894652045532e+34,3.9201453882491685e-68,5.560820316720764e-62,1.4715462092221856e+45,5.779505354119286e+45,6.383905713549518e-58,0.0024848608566826655,0.0060834937876324165,0.0012321516158849302,8.625453030948903e-10,7.780894158917463e+34,4.93128069359131e+27,1.683686639599139e+23,1.4670832875944003e+25,4.9160776207681344e+27,3.1756283562960703e-187,3.638712832702993e+23,6.626866506120025e+35,0.0,4.404447402071772e+37
273.0,11.0,-10.0,78827.8321114735,23824141.971716452,487.08319602922074,22660200.963632483,22762.511773887443,1.0731953389041718e+34,9.620831786354718e+34,7.423005641518786e-67,1.0529711654629794e-60,1.6363960498975037e+45,7.25732819740898e+45,1.2040613940922005e-56,0.002483764605755835,0.0060834934980245154,0.0012321516158176607,1.1175691101549937e-09,9.620831232385692e+34,5.539690271836473e+27,1.9028058162192894e+23,1.6350684444042664e+25,5.522749927614396e+27,1.7011649950817572e-184,3.9937919641073e+23,8.205836567122126e+35,0.0,4.410245724868554e+37
274.0,11.0,-10.0,79277.52632811813,23823692.27749981,449.6942166446291,22911607.771939877,22915.26112201132,1.1392250528392717e+34,1.1654663177196621e+35,1.089089566329153e-65,1.5448996879874954e-59,1.7979558980292074e+45,8.910140877608789e+45,1.6649046956816263e-55,0.0024825342913276636,0.006083493156868959,0.0012321516157371983,1.4099200143876334e-09,1.1654662561756624e+35,6.154399969134923e+27,2.125322557227317e+23,1.803393333819733e+25,6.135719110948573e+27,5.36525940916351e-182,4.3439259243347844e+23,9.995773533127576e+35,0.0,4.415144183105186e+37
