slice,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
1269.0,13416243.605824165,14584.225596146658,65.80813973332329,336325056.46646535,3184.629286738785,1.1686863483434958e+38,3.9066984813829984e+36,4.22290161298305e+31,0.08753660975625618,0.18663324105616494,0.003388369014464319,3.724850399249151e-05
1270.0,13416312.704370886,14515.127049425617,69.09854671998946,338117766.3847918,3182.840876880364,1.1833679676139389e+38,4.0533751403284946e+36,4.564303986543196e+31,0.08753659943621486,0.1866333272184064,0.0033883739787060655,3.7250543642462696e-05
1271.0,13416385.257844944,14442.573575368151,72.55347405598894,339761658.2439337,3181.525447113437,1.198679264663773e+38,4.2139232979002945e+36,4.970090104581895e+31,0.08753659552366153,0.18663341846315384,0.0033883782995091853,3.725276030222887e-05
1272.0,13416453.51500459,14374.31641572155,68.25715964716817,341485428.79102,3179.9385912237694,1.216735411972065e+38,4.3701883195508635e+36,5.406705010150131e+31,0.08753658195112252,0.1866335028663363,0.0033884086152090364,3.7254882727823575e-05
1273.0,13416520.335480945,14307.49593936652,66.8204763551327,343172702.87083757,3178.642894476375,1.2281009887032931e+38,4.528444566155661e+36,5.862886083607295e+31,0.08753659033390015,0.18663358718614423,0.0033884158851512827,3.72570424670979e-05
1274.0,13416584.842268987,14242.989151325077,64.50678804038397,344878490.0352224,3177.378244439252,1.2480995051117157e+38,4.6854010751771783e+36,6.331859314391389e+31,0.08753656523715198,0.18663370422931508,0.0033884449136156024,3.7259144223880346e-05
1275.0,13416647.653187769,14180.17823254317,62.81091878250119,346217466.8057374,3176.0261859071697,1.2579123215487269e+38,4.844500998813959e+36,6.838801154837586e+31,0.08753657575337571,0.1866337971937615,0.0033884572842292466,3.726126637185931e-05
1276.0,13416713.60465249,14114.226767821237,65.95146472162625,347895088.9809796,3174.630481230941,1.2722075302559978e+38,5.0166600597481294e+36,7.344294803779738e+31,0.08753660693419979,0.1866338801414743,0.003388472457024181,3.726353952970034e-05
1277.0,13416782.853690447,14044.977729864419,69.24903795770757,349658866.4659432,3172.9466615754845,1.2868902355383263e+38,5.2036555539887785e+36,7.926523272613633e+31,0.08753665897097124,0.18663397082602937,0.003388476243183043,3.72659953382298e-05
1278.0,13416848.87615573,13978.955264581367,66.02246528221816,351416392.3767508,3171.695855358084,1.3027986682331492e+38,5.387227920037181e+36,8.570107650018853e+31,0.0875367212440346,0.18663406026524665,0.00338847892174753,3.72683765337672e-05
1279.0,13416912.772998555,13915.058421757072,63.89684282565996,352922195.7595646,3170.3152296135886,1.3185409445520136e+38,5.571698890401047e+36,9.253765804540184e+31,0.08753679434347708,0.18663414999303582,0.0033884813560680826,3.727071343768929e-05
1280.0,13416979.864683522,13847.966736789793,67.09168496694295,354697713.0277498,3168.994151247348,1.3360668949334573e+38,5.770763311770584e+36,9.92567235890291e+31,0.08753688677000301,0.18663424806057027,0.003388484629305625,3.72732028574329e-05
1281.0,13417050.310952736,13777.52046757564,70.44626921529012,356561719.52977806,3167.760414533863,1.3549607696264895e+38,5.986912699365299e+36,1.070377371463117e+32,0.08753700482677876,0.18663435559118075,0.0033884875041693455,3.727585531960944e-05
1282.0,13417116.256175727,13711.575244585052,65.94522299164979,358366440.8108265,3165.775842489866,1.3734129434604735e+38,6.195030834338376e+36,1.1560735670392876e+32,0.08753713594479251,0.1866344607704544,0.003388490290438774,3.7278364492414554e-05
1283.0,13417179.689676445,13648.141743866727,63.43350071718212,359734642.06990445,3164.4892139180315,1.3928803081561802e+38,6.40315322970469e+36,1.247033226658933e+32,0.0875372743222898,0.18663457471126788,0.003388497870999746,3.728078978806036e-05
1284.0,13417246.294852199,13581.536568112671,66.60517575304122,361505733.41173095,3163.4167572374563,1.4126089888403094e+38,6.62719844700331e+36,1.3317809248779565e+32,0.08753745299560517,0.1866346936177516,0.003388503949651165,3.72833607340479e-05
1285.0,13417316.23028674,13511.601133571938,69.9354345406933,363146185.60164243,3162.3582206499736,1.435549951109502e+38,6.870930231597906e+36,1.4333469348511147e+32,0.08753767205395001,0.18663482896417088,0.0033885112191900987,3.728608084496994e-05
1286.0,13417389.662493007,13438.168927304447,73.43220626772796,365192267.62296563,3160.51220148423,1.4602180207283332e+38,7.133157021047905e+36,1.5414693083420597e+32,0.08753795266047704,0.18663497261266318,0.0033885171256186094,3.728895914034352e-05
1287.0,13417466.766309587,13361.06511072442,77.10381658111437,367193287.55077845,3159.17692599605,1.4879107729574454e+38,7.420662209236031e+36,1.6704249285861574e+32,0.08753830846598007,0.18663512833160883,0.0033885225534918254,3.7291998921224586e-05
1288.0,13417536.207365474,13291.624054837972,69.44105588581603,369008739.5847409,3158.513970071462,1.514836739473999e+38,7.688490907086398e+36,1.813261453011758e+32,0.08753868499817377,0.1866352740099082,0.003388527233851133,3.729474538351253e-05
1289.0,13417603.344923895,13224.486496416852,67.13755842051074,370750863.34353703,3157.3742795485414,1.542262598212814e+38,7.954770667572429e+36,1.9522323924440713e+32,0.08753910815494212,0.18663542077767353,0.003388531782535422,3.7297404397585696e-05
1290.0,13417669.527206311,13158.304214000702,66.18228241667006,372469641.1648063,3155.6363554698487,1.5715449470948431e+38,8.225109133282265e+36,2.0938541023992417e+32,0.08753959012888654,0.18663557190130653,0.0033885368942778403,3.730002566481322e-05
